PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
1a8i,0,399,0,0,0,92,351,0,0,0,133,0,0,0,34,120,0,0,0,148,0,0,0,35,124,0,0,0,0,0,0,0,0,1,0,0
1a8t,0,963,0,0,0,247,72,0,0,0,305,0,0,0,84,28,0,0,0,253,0,0,0,69,25,0,0,0,11,0,0,0,5,0,0,0
1a94,0,1505,0,0,0,357,350,0,0,0,409,0,0,0,102,94,0,0,0,500,0,0,0,120,117,0,0,0,0,0,0,0,0,0,0,0
1a99,0,294,0,0,0,154,0,0,0,0,56,0,0,0,27,0,0,0,0,85,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1a9m,0,1233,0,0,0,288,272,0,0,0,357,0,0,0,87,76,0,0,0,355,0,0,0,76,83,0,0,0,0,0,0,0,0,0,0,0
1a9q,0,269,0,0,0,215,55,0,0,0,71,0,0,0,51,16,0,0,0,81,0,0,0,61,19,0,0,0,7,0,0,0,5,2,0,0
1aaq,0,1161,0,0,0,194,269,0,0,0,302,0,0,0,52,74,0,0,0,389,0,0,0,67,91,0,0,0,0,0,0,0,0,0,0,0
1abf,0,382,0,0,0,0,311,0,0,0,89,0,0,0,0,80,0,0,0,109,0,0,0,0,91,0,0,0,18,0,0,0,0,12,0,0
1add,0,654,0,0,0,248,218,0,0,0,148,0,0,0,51,58,0,0,0,162,0,0,0,63,57,0,0,0,19,0,0,0,5,11,0,0
1adl,0,894,0,0,0,0,98,0,0,0,234,0,0,0,0,24,0,0,0,247,0,0,0,0,20,0,0,0,29,0,0,0,0,4,0,0
1ado,0,106,0,0,0,0,269,44,0,0,49,0,0,0,0,99,18,0,0,44,0,0,0,0,97,17,0,0,0,0,0,0,0,0,0,0
1af2,0,624,0,0,0,138,411,0,0,0,152,0,0,0,34,101,0,0,0,148,0,0,0,35,107,0,0,0,15,0,0,0,4,9,0,0
1afk,0,321,0,0,0,181,355,89,0,0,123,0,0,0,72,127,27,0,0,102,0,0,0,70,90,21,0,0,10,0,0,0,10,0,0,0
1afl,0,327,0,0,0,186,379,92,0,0,119,0,0,0,71,132,29,0,0,103,0,0,0,70,100,26,0,0,10,0,0,0,10,0,0,0
1ag9,0,883,0,0,0,263,511,54,0,0,200,0,0,0,60,142,16,0,0,266,0,0,0,77,181,20,0,0,10,0,0,0,2,9,1,0
1agm,0,1038,0,0,0,58,654,0,0,0,210,0,0,0,12,146,0,0,0,256,0,0,0,15,182,0,0,0,0,0,0,0,0,0,0,0
1ahx,0,495,0,0,0,0,120,0,0,0,111,0,0,0,0,30,0,0,0,98,0,0,0,0,19,0,0,0,2,0,0,0,0,1,0,0
1ahy,0,227,0,0,0,0,232,0,0,0,58,0,0,0,0,67,0,0,0,37,0,0,0,0,43,0,0,0,2,0,0,0,0,2,0,0
1ai4,0,468,0,0,0,0,229,0,0,0,91,0,0,0,0,50,0,0,0,116,0,0,0,0,55,0,0,0,7,0,0,0,0,2,0,0
1ai5,0,457,0,0,0,68,227,0,0,0,87,0,0,0,13,51,0,0,0,117,0,0,0,16,61,0,0,0,7,0,0,0,1,2,0,0
1ai6,0,520,0,0,0,0,189,0,0,0,108,0,0,0,0,44,0,0,0,126,0,0,0,0,46,0,0,0,8,0,0,0,0,1,0,0
1ai7,0,406,0,0,0,0,74,0,0,0,79,0,0,0,0,15,0,0,0,94,0,0,0,0,14,0,0,0,6,0,0,0,0,1,0,0
1aid,0,861,56,48,0,21,30,0,69,0,171,14,8,0,4,5,0,15,0,189,14,11,0,5,7,0,22,0,0,0,0,0,0,0,0,0
1aj6,0,707,0,0,0,66,298,0,0,0,215,0,0,0,23,102,0,0,0,192,0,0,0,20,94,0,0,0,2,0,0,0,1,2,0,0
1aj7,0,631,0,0,0,76,377,61,0,0,153,0,0,0,18,96,15,0,0,113,0,0,0,14,77,10,0,0,0,0,0,0,0,0,0,0
1ajn,0,455,0,0,0,71,230,0,0,0,89,0,0,0,14,52,0,0,0,120,0,0,0,14,57,0,0,0,7,0,0,0,1,2,0,0
1ajp,0,473,0,0,0,0,221,0,0,0,91,0,0,0,0,48,0,0,0,118,0,0,0,0,57,0,0,0,8,0,0,0,0,2,0,0
1ajq,0,388,0,0,0,0,112,0,70,0,82,0,0,0,0,32,0,14,0,95,0,0,0,0,31,0,15,0,6,0,0,0,0,2,0,1
1ajv,0,1476,0,0,0,92,286,0,45,0,385,0,0,0,22,66,0,11,0,463,0,0,0,29,100,0,15,0,0,0,0,0,0,0,0,0
1ajx,0,1474,0,0,0,88,227,0,0,0,378,0,0,0,22,53,0,0,0,466,0,0,0,27,72,0,0,0,0,0,0,0,0,0,0,0
1akq,0,697,0,0,0,217,462,51,0,0,183,0,0,0,61,139,16,0,0,216,0,0,0,67,162,18,0,0,10,0,0,0,2,11,1,0
1akr,0,672,0,0,0,208,455,52,0,0,165,0,0,0,52,136,16,0,0,213,0,0,0,67,165,19,0,0,11,0,0,0,2,11,1,0
1akt,0,702,0,0,0,220,460,53,0,0,179,0,0,0,56,140,17,0,0,226,0,0,0,72,171,19,0,0,11,0,0,0,2,11,1,0
1aku,0,677,0,0,0,212,462,52,0,0,177,0,0,0,62,135,16,0,0,209,0,0,0,66,162,18,0,0,11,0,0,0,2,11,1,0
1akv,0,709,0,0,0,219,475,53,0,0,186,0,0,0,59,143,16,0,0,219,0,0,0,70,171,19,0,0,11,0,0,0,2,12,1,0
1akw,0,702,0,0,0,217,444,52,0,0,163,0,0,0,50,133,16,0,0,212,0,0,0,65,163,18,0,0,11,0,0,0,2,10,1,0
1al7,0,650,0,0,0,156,91,0,42,0,144,0,0,0,45,28,0,11,0,143,0,0,0,37,28,0,8,0,11,0,0,0,1,1,0,1
1al8,0,597,0,0,0,49,131,0,0,0,108,0,0,0,12,37,0,0,0,113,0,0,0,14,32,0,0,0,20,0,0,0,0,0,0,0
1alw,0,433,0,0,0,0,66,0,19,0,125,0,0,0,0,19,0,8,0,71,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0
1amk,0,113,0,0,0,0,326,51,0,0,35,0,0,0,0,103,17,0,0,43,0,0,0,0,110,19,0,0,1,0,0,0,0,2,0,0
1amw,0,419,0,0,0,250,343,70,0,0,98,0,0,0,60,88,17,0,0,118,0,0,0,79,102,26,0,0,10,0,0,0,5,4,0,0
1anf,0,651,0,0,0,0,598,0,0,0,132,0,0,0,0,127,0,0,0,128,0,0,0,0,128,0,0,0,9,0,0,0,0,6,0,0
1ao0,0,451,0,0,0,238,377,63,0,0,179,0,0,0,91,115,17,0,0,143,0,0,0,67,120,24,0,0,1,0,0,0,1,0,0,0
1apb,0,367,0,0,0,0,296,0,0,0,93,0,0,0,0,74,0,0,0,106,0,0,0,0,92,0,0,0,18,0,0,0,0,13,0,0
1apv,0,894,0,99,0,145,227,0,0,0,186,0,19,0,30,49,0,0,0,387,0,30,0,62,98,0,0,0,0,0,0,0,0,0,0,0
1apw,0,882,0,100,0,144,184,0,0,0,182,0,19,0,31,37,0,0,0,387,0,29,0,62,80,0,0,0,0,0,0,0,0,0,0,0
1aqc,0,1536,0,0,0,336,442,0,0,0,394,0,0,0,64,111,0,0,0,372,0,0,0,79,119,0,0,0,0,0,0,0,0,0,0,0
1aqi,0,571,0,0,0,306,167,0,31,0,123,0,0,0,59,41,0,9,0,167,0,0,0,71,49,0,13,0,3,0,0,0,1,2,0,0
1aqj,0,621,0,0,0,362,167,0,0,0,136,0,0,0,72,45,0,0,0,179,0,0,0,89,46,0,0,0,3,0,0,0,2,2,0,0
1at5,0,586,0,0,0,85,389,0,0,0,159,0,0,0,20,112,0,0,0,109,0,0,0,18,80,0,0,0,2,0,0,0,0,2,0,0
1at6,0,619,0,0,0,86,407,0,0,0,167,0,0,0,21,124,0,0,0,125,0,0,0,18,88,0,0,0,2,0,0,0,0,2,0,0
1atl,0,731,0,0,0,39,184,0,30,0,234,0,0,0,12,58,0,10,0,227,0,0,0,11,51,0,11,0,8,0,0,0,0,3,0,0
1atr,0,461,0,0,0,234,486,93,0,0,162,0,0,0,86,168,29,0,0,174,0,0,0,88,202,42,0,0,0,0,0,0,0,1,0,0
1avn,0,147,0,0,0,101,0,0,0,0,46,0,0,0,30,0,0,0,0,38,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
1avp,0,1430,0,0,0,449,334,0,15,0,381,0,0,0,115,88,0,4,0,485,0,0,0,175,110,0,6,0,35,0,0,0,12,12,0,1
1awi,0,1425,0,0,0,280,290,0,0,0,305,0,0,0,54,56,0,0,0,274,0,0,0,51,53,0,0,0,14,0,0,0,4,3,0,0
1ax0,0,367,0,0,0,46,266,0,0,0,83,0,0,0,8,66,0,0,0,97,0,0,0,8,75,0,0,0,0,0,0,0,0,0,0,0
1ax1,0,368,0,0,0,0,338,0,0,0,93,0,0,0,0,84,0,0,0,98,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0
1ax2,0,384,0,0,0,11,331,0,0,0,99,0,0,0,4,83,0,0,0,103,0,0,0,3,84,0,0,0,0,0,0,0,0,0,0,0
1axr,0,361,0,0,0,140,208,0,0,0,135,0,0,0,56,83,0,0,0,123,0,0,0,54,73,0,0,0,0,0,0,0,0,1,0,0
1axs,0,1248,0,0,0,35,102,0,0,0,237,0,0,0,8,20,0,0,0,302,0,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0
1axz,0,290,0,0,0,0,268,0,0,0,70,0,0,0,0,64,0,0,0,82,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
1azl,0,695,0,0,0,219,454,52,0,0,167,0,0,0,51,136,17,0,0,212,0,0,0,66,167,19,0,0,11,0,0,0,2,11,1,0
1azm,0,182,0,0,0,204,177,0,110,0,55,0,0,0,65,56,0,31,0,31,0,0,0,41,36,0,19,0,0,0,0,0,0,0,0,0
1azx,0,503,0,0,0,0,1002,0,175,0,257,0,0,0,0,437,0,73,0,93,0,0,0,0,199,0,39,0,0,0,0,0,0,1,0,0
1b05,0,823,0,0,0,264,217,0,60,0,227,0,0,0,77,56,0,17,0,221,0,0,0,79,57,0,17,0,25,0,0,0,8,5,0,0
1b0h,0,1395,0,0,0,268,218,0,0,0,371,0,0,0,76,57,0,0,0,393,0,0,0,81,53,0,0,0,27,0,0,0,8,6,0,0
1b11,0,938,0,0,0,115,191,0,0,0,241,0,0,0,32,55,0,0,0,262,0,0,0,36,65,0,0,0,14,0,0,0,2,4,0,0
1b1h,0,1212,0,0,0,260,214,0,0,0,343,0,0,0,76,56,0,0,0,337,0,0,0,80,52,0,0,0,25,0,0,0,8,5,0,0
1b2h,0,942,0,0,0,330,223,0,0,0,265,0,0,0,93,55,0,0,0,255,0,0,0,99,59,0,0,0,25,0,0,0,8,6,0,0
1b32,0,941,0,0,0,264,220,0,58,0,261,0,0,0,74,57,0,17,0,255,0,0,0,83,55,0,14,0,25,0,0,0,8,6,0,0
1b38,0,515,0,0,0,300,580,130,0,0,133,0,0,0,70,165,36,0,0,136,0,0,0,70,193,48,0,0,0,0,0,0,0,0,0,0
1b39,0,495,0,0,0,288,590,138,0,0,121,0,0,0,66,168,36,0,0,136,0,0,0,64,198,47,0,0,0,0,0,0,0,0,0,0
1b3f,0,995,0,0,0,393,215,0,0,0,274,0,0,0,111,55,0,0,0,282,0,0,0,116,56,0,0,0,25,0,0,0,8,6,0,0
1b3g,0,982,0,0,0,264,215,0,0,0,273,0,0,0,73,57,0,0,0,276,0,0,0,82,55,0,0,0,25,0,0,0,8,6,0,0
1b3h,0,1151,0,0,0,263,216,0,0,0,327,0,0,0,75,57,0,0,0,324,0,0,0,83,53,0,0,0,25,0,0,0,8,5,0,0
1b3l,0,741,0,0,0,257,212,0,0,0,201,0,0,0,73,54,0,0,0,203,0,0,0,81,54,0,0,0,24,0,0,0,9,6,0,0
1b40,0,1183,0,0,0,268,225,0,0,0,327,0,0,0,73,56,0,0,0,333,0,0,0,84,56,0,0,0,24,0,0,0,8,5,0,0
1b42,0,267,0,0,0,227,0,0,0,0,63,0,0,0,54,0,0,0,0,81,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
1b46,0,943,0,0,0,267,221,0,0,0,254,0,0,0,74,56,0,0,0,263,0,0,0,84,58,0,0,0,25,0,0,0,9,6,0,0
1b4d,0,450,0,0,0,99,403,0,0,0,157,0,0,0,32,143,0,0,0,173,0,0,0,33,149,0,0,0,0,0,0,0,0,1,0,0
1b4h,0,878,0,0,0,328,221,0,0,0,242,0,0,0,94,57,0,0,0,237,0,0,0,96,56,0,0,0,25,0,0,0,8,5,0,0
1b4z,0,881,0,0,0,269,341,0,0,0,245,0,0,0,74,91,0,0,0,238,0,0,0,84,89,0,0,0,25,0,0,0,9,6,0,0
1b51,0,810,0,0,0,269,278,0,0,0,224,0,0,0,73,75,0,0,0,217,0,0,0,81,74,0,0,0,25,0,0,0,8,5,0,0
1b52,0,859,0,0,0,259,270,0,0,0,240,0,0,0,75,75,0,0,0,227,0,0,0,82,65,0,0,0,25,0,0,0,9,5,0,0
1b55,0,263,0,0,0,0,668,145,0,0,95,0,0,0,0,233,50,0,0,70,0,0,0,0,210,50,0,0,0,0,0,0,0,0,0,0
1b56,0,756,0,0,0,0,98,0,0,0,189,0,0,0,0,24,0,0,0,175,0,0,0,0,14,0,0,0,34,0,0,0,0,6,0,0
1b57,0,118,0,0,0,58,344,51,0,0,45,0,0,0,27,130,22,0,0,48,0,0,0,22,138,24,0,0,0,0,0,0,1,3,0,0
1b58,0,1141,0,0,0,257,269,0,0,0,326,0,0,0,72,67,0,0,0,304,0,0,0,81,77,0,0,0,25,0,0,0,8,6,0,0
1b5h,0,818,0,0,0,329,221,0,0,0,228,0,0,0,90,58,0,0,0,224,0,0,0,95,56,0,0,0,25,0,0,0,8,5,0,0
1b5i,0,875,0,0,0,322,279,0,0,0,243,0,0,0,94,71,0,0,0,234,0,0,0,94,71,0,0,0,26,0,0,0,8,5,0,0
1b5j,0,937,0,0,0,331,280,0,0,0,259,0,0,0,94,73,0,0,0,248,0,0,0,97,72,0,0,0,25,0,0,0,8,6,0,0
1b6h,0,941,0,0,0,267,219,0,0,0,263,0,0,0,75,57,0,0,0,255,0,0,0,82,56,0,0,0,25,0,0,0,8,6,0,0
1b6j,0,1435,0,0,0,293,315,0,0,0,378,0,0,0,72,92,0,0,0,442,0,0,0,93,108,0,0,0,0,0,0,0,0,0,0,0
1b6k,0,1479,0,0,0,207,259,0,0,0,406,0,0,0,51,73,0,0,0,470,0,0,0,69,89,0,0,0,0,0,0,0,0,0,0,0
1b6l,0,1238,0,0,0,220,242,0,0,0,316,0,0,0,51,67,0,0,0,378,0,0,0,75,91,0,0,0,0,0,0,0,0,0,0,0
1b6m,0,1408,0,0,0,175,247,0,0,0,371,0,0,0,44,68,0,0,0,440,0,0,0,57,87,0,0,0,0,0,0,0,0,0,0,0
1b6p,0,1493,0,0,0,210,258,0,0,0,400,0,0,0,56,75,0,0,0,479,0,0,0,71,92,0,0,0,0,0,0,0,0,0,0,0
1b7h,0,1012,0,0,0,266,215,0,0,0,289,0,0,0,75,54,0,0,0,267,0,0,0,83,55,0,0,0,25,0,0,0,9,5,0,0
1b8n,0,627,0,0,0,290,229,0,0,0,166,0,0,0,72,64,0,0,0,180,0,0,0,89,65,0,0,0,11,0,0,0,5,4,0,0
1b8o,0,622,0,0,0,225,225,0,0,0,168,0,0,0,58,61,0,0,0,181,0,0,0,72,62,0,0,0,11,0,0,0,4,4,0,0
1b8y,0,1091,0,0,0,112,193,0,49,0,294,0,0,0,33,52,0,11,0,261,0,0,0,25,47,0,10,0,3,0,0,0,1,2,0,0
1b9j,0,986,0,0,0,263,216,0,0,0,275,0,0,0,75,56,0,0,0,274,0,0,0,86,55,0,0,0,25,0,0,0,8,6,0,0
1bai,0,1521,0,0,0,354,360,0,0,0,410,0,0,0,101,103,0,0,0,456,0,0,0,108,123,0,0,0,0,0,0,0,0,0,0,0
1bap,0,301,0,0,0,0,306,0,0,0,73,0,0,0,0,77,0,0,0,89,0,0,0,0,88,0,0,0,15,0,0,0,0,12,0,0
1bbz,0,1085,0,0,0,201,278,0,0,0,218,0,0,0,45,52,0,0,0,268,0,0,0,48,63,0,0,0,0,0,0,0,0,0,0,0
1bcd,0,60,0,195,0,56,112,0,53,0,18,0,57,0,17,34,0,15,0,13,0,49,0,17,29,0,12,0,1,0,2,0,0,0,0,0
1bcj,0,271,0,0,0,33,193,0,0,0,79,0,0,0,10,53,0,0,0,88,0,0,0,9,71,0,0,0,0,0,0,0,0,0,0,0
1bcu,0,546,0,0,0,123,0,0,0,0,170,0,0,0,35,0,0,0,0,195,0,0,0,46,0,0,0,0,26,0,0,0,6,0,0,0
1bdl,0,954,0,0,0,147,129,0,0,0,256,0,0,0,33,38,0,0,0,309,0,0,0,51,40,0,0,0,2,0,0,0,0,0,0,0
1bdq,0,1334,0,0,0,163,181,0,0,0,351,0,0,0,45,41,0,0,0,435,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0
1bdr,0,1345,0,0,0,167,170,0,0,0,355,0,0,0,48,44,0,0,0,429,0,0,0,60,64,0,0,0,0,0,0,0,0,0,0,0
1bgq,0,739,50,0,0,0,275,0,0,0,191,8,0,0,0,70,0,0,0,237,11,0,0,0,98,0,0,0,17,1,0,0,0,5,0,0
1bhf,0,777,0,0,0,83,287,0,0,0,258,0,0,0,26,99,0,0,0,221,0,0,0,20,90,0,0,0,4,0,0,0,0,3,0,0
1bhx,0,826,0,0,0,295,124,0,74,0,200,0,0,0,76,32,0,14,0,231,0,0,0,90,30,0,20,0,13,0,0,0,10,3,0,0
1bju,0,558,25,0,0,190,36,0,0,0,175,8,0,0,57,12,0,0,0,209,10,0,0,74,11,0,0,0,19,0,0,0,8,1,0,0
1bjv,0,673,0,0,0,197,56,0,0,0,217,0,0,0,56,20,0,0,0,250,0,0,0,74,19,0,0,0,16,0,0,0,8,1,0,0
1bkj,0,771,0,0,0,165,374,46,0,0,246,0,0,0,56,148,19,0,0,246,0,0,0,52,119,15,0,0,6,0,0,0,1,7,1,0
1bky,0,241,0,0,0,140,62,0,0,0,54,0,0,0,32,14,0,0,0,65,0,0,0,39,18,0,0,0,0,0,0,0,0,0,0,0
1bm7,0,705,0,155,0,56,76,0,0,0,174,0,39,0,13,15,0,0,0,204,0,58,0,12,19,0,0,0,3,0,0,0,0,3,0,0
1bma,0,950,0,164,0,137,113,0,0,0,255,0,54,0,39,30,0,0,0,273,0,59,0,39,30,0,0,0,23,0,9,0,6,3,0,0
1bmm,0,938,0,0,0,274,152,0,25,0,202,0,0,0,69,35,0,3,0,268,0,0,0,95,54,0,9,0,16,0,0,0,7,6,0,0
1bmn,0,1054,0,0,0,247,170,0,28,0,254,0,0,0,70,47,0,6,0,298,0,0,0,88,42,0,9,0,21,0,0,0,8,4,0,0
1bn1,0,426,0,0,0,90,208,0,149,0,94,0,0,0,24,54,0,34,0,76,0,0,0,23,46,0,31,0,1,0,0,0,0,0,0,0
1bn3,0,474,0,0,0,91,234,0,154,0,108,0,0,0,25,53,0,34,0,85,0,0,0,22,53,0,34,0,1,0,0,0,0,1,0,0
1bn4,0,430,0,0,0,91,229,0,152,0,96,0,0,0,23,57,0,35,0,81,0,0,0,23,52,0,32,0,2,0,0,0,0,0,0,0
1bnm,0,508,0,0,0,131,237,0,155,0,124,0,0,0,37,58,0,36,0,94,0,0,0,31,54,0,32,0,1,0,0,0,0,1,0,0
1bnn,0,481,0,0,0,94,243,0,151,0,107,0,0,0,24,57,0,33,0,87,0,0,0,24,53,0,32,0,1,0,0,0,0,1,0,0
1bnq,0,451,0,0,0,135,238,0,153,0,117,0,0,0,36,55,0,37,0,84,0,0,0,31,52,0,32,0,1,0,0,0,0,1,0,0
1bnt,0,471,0,0,0,94,275,0,155,0,101,0,0,0,26,73,0,37,0,84,0,0,0,22,57,0,32,0,2,0,0,0,0,0,0,0
1bnu,0,427,0,0,0,92,250,0,190,0,107,0,0,0,25,68,0,47,0,71,0,0,0,23,54,0,42,0,0,0,0,0,0,0,0,1
1bnv,0,493,0,0,0,127,242,0,155,0,117,0,0,0,35,57,0,36,0,91,0,0,0,31,54,0,35,0,1,0,0,0,0,1,0,0
1bnw,0,323,0,0,0,95,203,0,189,0,79,0,0,0,24,46,0,42,0,58,0,0,0,24,44,0,38,0,0,0,0,0,0,0,0,1
1bp0,0,343,0,0,0,76,339,44,0,0,135,0,0,0,31,134,19,0,0,103,0,0,0,26,96,13,0,0,9,0,0,0,2,8,1,0
1bq3,0,119,0,0,0,0,691,162,0,0,64,0,0,0,0,299,81,0,0,47,0,0,0,0,212,53,0,0,0,0,0,0,0,0,0,0
1bq4,0,343,0,0,0,0,372,0,0,0,215,0,0,0,0,203,0,0,0,97,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0
1br6,0,669,0,0,0,353,115,0,0,0,181,0,0,0,84,31,0,0,0,174,0,0,0,86,34,0,0,0,0,0,0,0,0,0,0,0
1br8,0,2728,0,0,0,716,1046,0,0,0,563,0,0,0,145,231,0,0,0,618,0,0,0,170,238,0,0,0,8,0,0,0,3,4,0,0
1bsk,0,683,0,0,0,88,346,56,0,0,217,0,0,0,28,100,16,0,0,169,0,0,0,21,89,15,0,0,18,0,0,0,3,12,3,0
1bt6,0,1195,0,0,0,249,322,0,0,0,239,0,0,0,46,71,0,0,0,342,0,0,0,76,96,0,0,0,67,0,0,0,15,14,0,0
1btn,0,130,0,0,0,0,327,69,0,0,51,0,0,0,0,111,21,0,0,30,0,0,0,0,72,15,0,0,0,0,0,0,0,0,0,0
1bty,0,372,0,0,0,119,0,0,0,0,121,0,0,0,35,0,0,0,0,145,0,0,0,48,0,0,0,0,14,0,0,0,4,0,0,0
1bux,0,341,0,0,0,156,399,64,15,0,110,0,0,0,45,159,25,7,0,60,0,0,0,32,72,14,1,0,0,0,0,0,0,0,0,0
1bv7,0,1765,0,0,0,223,214,0,56,0,421,0,0,0,59,55,0,18,0,528,0,0,0,71,76,0,22,0,0,0,0,0,0,0,0,0
1bv9,0,1727,0,0,0,216,207,0,55,0,462,0,0,0,64,57,0,18,0,561,0,0,0,75,80,0,21,0,0,0,0,0,0,0,0,0
1bwa,0,1709,0,0,0,217,209,0,54,0,465,0,0,0,62,61,0,19,0,567,0,0,0,71,80,0,22,0,0,0,0,0,0,0,0,0
1bwb,0,1930,0,0,0,274,200,0,0,0,484,0,0,0,77,54,0,0,0,629,0,0,0,94,80,0,0,0,0,0,0,0,0,0,0,0
1bwn,0,251,0,0,0,0,653,143,0,0,92,0,0,0,0,238,52,0,0,72,0,0,0,0,201,47,0,0,0,0,0,0,0,0,0,0
1bxo,0,1177,0,0,0,139,334,44,0,0,224,0,0,0,36,74,12,0,0,450,0,0,0,65,146,23,0,0,0,0,0,0,0,0,0,0
1bxq,0,1149,0,0,0,143,347,48,0,0,218,0,0,0,37,77,13,0,0,439,0,0,0,64,145,23,0,0,0,0,0,0,0,0,0,0
1bxr,0,557,0,0,0,336,595,132,0,0,154,0,0,0,95,248,61,0,0,174,0,0,0,101,210,58,0,0,10,0,0,0,7,13,4,0
