PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
1a1c,0,2065,0,0,0,199,793,116,0,0,611,0,0,0,70,267,39,0,0,579,0,0,0,53,255,39,0,0,32,0,0,0,5,12,1,0
1a1e,0,2001,0,0,0,206,795,116,0,0,603,0,0,0,71,267,38,0,0,569,0,0,0,56,253,38,0,0,31,0,0,0,5,13,1,0
1a28,0,4344,0,0,0,0,396,0,0,0,935,0,0,0,0,88,0,0,0,930,0,0,0,0,88,0,0,0,126,0,0,0,0,11,0,0
1a30,0,2269,0,0,0,435,1214,0,0,0,619,0,0,0,116,334,0,0,0,659,0,0,0,124,371,0,0,0,0,0,0,0,0,1,0,0
1a3e,0,3630,0,0,0,544,1056,0,0,0,983,0,0,0,142,289,0,0,0,935,0,0,0,142,272,0,0,0,44,0,0,0,8,13,0,0
1a42,0,1842,0,0,0,529,871,0,566,0,467,0,0,0,146,241,0,163,0,423,0,0,0,130,217,0,144,0,12,0,0,0,1,5,0,3
1a4h,0,3712,0,0,0,320,1162,0,0,0,978,0,0,0,74,293,0,0,0,1144,0,0,0,88,369,0,0,0,32,0,0,0,2,10,0,0
1a4k,0,2879,0,0,0,389,739,0,0,0,858,0,0,0,119,220,0,0,0,813,0,0,0,112,195,0,0,0,9,0,0,0,2,2,0,0
1a4r,0,1230,0,0,0,789,1286,274,0,0,312,0,0,0,207,316,67,0,0,374,0,0,0,248,380,82,0,0,18,0,0,0,13,18,4,0
1a4w,0,3627,0,0,0,1011,465,0,196,0,947,0,0,0,268,116,0,55,0,1086,0,0,0,309,135,0,59,0,85,0,0,0,19,13,0,6
1a50,0,2255,0,211,0,204,731,182,0,0,582,0,48,0,51,187,45,0,0,632,0,54,0,54,214,53,0,0,6,0,0,0,1,1,1,0
1a52,0,3480,0,0,0,0,368,0,0,0,788,0,0,0,0,84,0,0,0,809,0,0,0,0,88,0,0,0,119,0,0,0,0,9,0,0
1a5h,0,3064,0,0,0,605,134,0,0,0,835,0,0,0,164,37,0,0,0,955,0,0,0,186,45,0,0,0,82,0,0,0,11,5,0,0
1a69,0,1796,0,0,0,709,911,0,0,0,547,0,0,0,208,281,0,0,0,518,0,0,0,190,277,0,0,0,52,0,0,0,21,28,0,0
1a8i,0,1351,0,0,0,334,1202,0,0,0,437,0,0,0,113,388,0,0,0,455,0,0,0,106,409,0,0,0,7,0,0,0,0,8,0,0
1a8t,0,2969,0,0,0,857,224,0,0,0,937,0,0,0,261,67,0,0,0,897,0,0,0,259,70,0,0,0,39,0,0,0,12,1,0,0
1a94,0,5331,0,0,0,1322,1240,0,0,0,1486,0,0,0,355,343,0,0,0,1551,0,0,0,365,370,0,0,0,4,0,0,0,2,3,0,0
1a99,0,845,0,0,0,410,0,0,0,0,194,0,0,0,96,0,0,0,0,254,0,0,0,120,0,0,0,0,6,0,0,0,3,0,0,0
1a9m,0,4260,0,0,0,1010,938,0,0,0,1244,0,0,0,302,273,0,0,0,1207,0,0,0,293,267,0,0,0,1,0,0,0,2,1,0,0
1a9q,0,949,0,0,0,755,189,0,0,0,244,0,0,0,196,50,0,0,0,267,0,0,0,212,50,0,0,0,13,0,0,0,11,3,0,0
1aaq,0,4115,0,0,0,720,976,0,0,0,1130,0,0,0,201,273,0,0,0,1219,0,0,0,210,281,0,0,0,2,0,0,0,0,2,0,0
1abf,0,1177,0,0,0,0,960,0,0,0,352,0,0,0,0,275,0,0,0,363,0,0,0,0,299,0,0,0,24,0,0,0,0,19,0,0
1add,0,2207,0,0,0,804,803,0,0,0,601,0,0,0,230,191,0,0,0,568,0,0,0,239,187,0,0,0,44,0,0,0,17,13,0,0
1adl,0,3152,0,0,0,0,363,0,0,0,896,0,0,0,0,103,0,0,0,966,0,0,0,0,99,0,0,0,59,0,0,0,0,6,0,0
1ado,0,400,0,0,0,0,932,167,0,0,129,0,0,0,0,281,50,0,0,133,0,0,0,0,295,49,0,0,1,0,0,0,0,4,1,0
1af2,0,1785,0,0,0,393,1198,0,0,0,489,0,0,0,107,311,0,0,0,517,0,0,0,110,340,0,0,0,33,0,0,0,6,22,0,0
1afk,0,960,0,0,0,509,1220,294,0,0,306,0,0,0,158,420,102,0,0,302,0,0,0,156,349,84,0,0,31,0,0,0,18,16,3,0
1afl,0,971,0,0,0,513,1280,307,0,0,307,0,0,0,154,413,97,0,0,299,0,0,0,158,362,88,0,0,33,0,0,0,18,26,7,0
1ag9,0,2496,0,0,0,676,1403,140,0,0,607,0,0,0,159,360,37,0,0,767,0,0,0,212,461,47,0,0,33,0,0,0,9,23,3,0
1agm,0,3461,0,0,0,189,2190,0,0,0,814,0,0,0,43,535,0,0,0,903,0,0,0,42,590,0,0,0,6,0,0,0,1,5,0,0
1ahx,0,1636,0,0,0,0,359,0,0,0,476,0,0,0,0,99,0,0,0,431,0,0,0,0,96,0,0,0,6,0,0,0,0,2,0,0
1ahy,0,742,0,0,0,0,734,0,0,0,214,0,0,0,0,202,0,0,0,192,0,0,0,0,191,0,0,0,4,0,0,0,0,4,0,0
1ai4,0,1516,0,0,0,0,744,0,0,0,360,0,0,0,0,185,0,0,0,428,0,0,0,0,222,0,0,0,11,0,0,0,0,6,0,0
1ai5,0,1505,0,0,0,211,743,0,0,0,358,0,0,0,51,188,0,0,0,430,0,0,0,68,222,0,0,0,9,0,0,0,2,8,0,0
1ai6,0,1639,0,0,0,0,580,0,0,0,404,0,0,0,0,149,0,0,0,460,0,0,0,0,164,0,0,0,12,0,0,0,0,5,0,0
1ai7,0,1257,0,0,0,0,228,0,0,0,308,0,0,0,0,51,0,0,0,354,0,0,0,0,63,0,0,0,10,0,0,0,0,2,0,0
1aid,0,2935,134,118,0,115,128,0,262,0,809,33,34,0,34,36,0,73,0,858,34,33,0,30,40,0,78,0,8,1,1,0,0,0,0,1
1aj6,0,2653,0,0,0,209,1085,0,0,0,841,0,0,0,60,337,0,0,0,819,0,0,0,67,334,0,0,0,18,0,0,0,3,10,0,0
1aj7,0,1882,0,0,0,228,1172,172,0,0,487,0,0,0,57,291,46,0,0,463,0,0,0,54,282,41,0,0,8,0,0,0,2,9,1,0
1ajn,0,1514,0,0,0,217,758,0,0,0,371,0,0,0,50,190,0,0,0,432,0,0,0,61,223,0,0,0,10,0,0,0,2,7,0,0
1ajp,0,1549,0,0,0,0,727,0,0,0,375,0,0,0,0,179,0,0,0,433,0,0,0,0,218,0,0,0,11,0,0,0,0,6,0,0
1ajq,0,1226,0,0,0,0,356,0,202,0,312,0,0,0,0,95,0,48,0,348,0,0,0,0,104,0,53,0,10,0,0,0,0,3,0,1
1ajv,0,5103,0,0,0,361,1042,0,179,0,1441,0,0,0,103,280,0,49,0,1532,0,0,0,111,308,0,58,0,0,0,0,0,0,0,0,0
1ajx,0,5205,0,0,0,353,846,0,0,0,1454,0,0,0,98,230,0,0,0,1556,0,0,0,114,249,0,0,0,0,0,0,0,0,0,0,0
1akq,0,1833,0,0,0,495,1182,136,0,0,515,0,0,0,132,338,40,0,0,631,0,0,0,167,401,44,0,0,31,0,0,0,11,25,3,0
1akr,0,1732,0,0,0,461,1167,138,0,0,479,0,0,0,124,328,40,0,0,613,0,0,0,163,408,44,0,0,31,0,0,0,11,25,3,0
1akt,0,1789,0,0,0,475,1187,139,0,0,512,0,0,0,131,336,40,0,0,644,0,0,0,169,418,45,0,0,31,0,0,0,11,25,3,0
1aku,0,1859,0,0,0,507,1178,135,0,0,523,0,0,0,132,340,40,0,0,649,0,0,0,176,400,44,0,0,32,0,0,0,11,25,3,0
1akv,0,1887,0,0,0,518,1217,138,0,0,539,0,0,0,137,343,41,0,0,659,0,0,0,176,410,45,0,0,33,0,0,0,11,25,3,0
1akw,0,1765,0,0,0,469,1157,133,0,0,473,0,0,0,117,323,40,0,0,614,0,0,0,159,401,44,0,0,31,0,0,0,11,25,3,0
1al7,0,2279,0,0,0,523,328,0,171,0,593,0,0,0,140,93,0,44,0,611,0,0,0,150,97,0,47,0,27,0,0,0,3,3,0,2
1al8,0,2006,0,0,0,151,436,0,0,0,488,0,0,0,47,124,0,0,0,504,0,0,0,47,127,0,0,0,33,0,0,0,1,4,0,0
1alw,0,1325,0,0,0,0,231,0,85,0,315,0,0,0,0,62,0,24,0,250,0,0,0,0,48,0,22,0,2,0,0,0,0,0,0,0
1amk,0,367,0,0,0,0,1023,158,0,0,100,0,0,0,0,286,47,0,0,112,0,0,0,0,310,45,0,0,2,0,0,0,0,5,1,0
1amw,0,1582,0,0,0,871,1308,263,0,0,401,0,0,0,225,332,62,0,0,483,0,0,0,259,395,77,0,0,11,0,0,0,5,12,3,0
1anf,0,2202,0,0,0,0,1988,0,0,0,576,0,0,0,0,494,0,0,0,517,0,0,0,0,482,0,0,0,18,0,0,0,0,18,0,0
1ao0,0,1610,0,0,0,811,1350,246,0,0,479,0,0,0,251,392,70,0,0,480,0,0,0,252,415,73,0,0,10,0,0,0,5,8,0,0
1apb,0,1173,0,0,0,0,949,0,0,0,353,0,0,0,0,274,0,0,0,357,0,0,0,0,297,0,0,0,24,0,0,0,0,18,0,0
1apv,0,3290,0,303,0,556,832,0,0,0,840,0,72,0,138,207,0,0,0,1274,0,109,0,200,311,0,0,0,0,0,0,0,0,0,0,0
1apw,0,3270,0,303,0,550,670,0,0,0,837,0,74,0,137,161,0,0,0,1279,0,108,0,201,252,0,0,0,0,0,0,0,0,0,0,0
1aqc,0,5190,0,0,0,1144,1513,0,0,0,1362,0,0,0,316,416,0,0,0,1335,0,0,0,293,384,0,0,0,3,0,0,0,0,3,0,0
1aqi,0,1886,0,0,0,875,580,0,141,0,396,0,0,0,188,128,0,29,0,455,0,0,0,204,156,0,31,0,13,0,0,0,6,3,0,1
1aqj,0,2115,0,0,0,1060,591,0,0,0,442,0,0,0,229,132,0,0,0,496,0,0,0,242,162,0,0,0,16,0,0,0,8,3,0,0
1at5,0,2015,0,0,0,277,1334,0,0,0,610,0,0,0,77,396,0,0,0,510,0,0,0,69,348,0,0,0,25,0,0,0,4,15,0,0
1at6,0,2119,0,0,0,288,1415,0,0,0,680,0,0,0,84,448,0,0,0,553,0,0,0,74,378,0,0,0,27,0,0,0,4,17,0,0
1atl,0,2193,0,0,0,125,560,0,114,0,635,0,0,0,36,164,0,32,0,659,0,0,0,40,168,0,33,0,24,0,0,0,1,9,0,1
1atr,0,1526,0,0,0,726,1628,320,0,0,452,0,0,0,215,474,100,0,0,515,0,0,0,237,594,130,0,0,8,0,0,0,4,11,2,0
1avn,0,633,0,0,0,392,0,0,0,0,175,0,0,0,107,0,0,0,0,144,0,0,0,87,0,0,0,0,1,0,0,0,1,0,0,0
1avp,0,4599,0,0,0,1649,1102,0,53,0,1165,0,0,0,416,284,0,14,0,1499,0,0,0,530,367,0,16,0,94,0,0,0,31,21,0,1
1awi,0,4916,0,0,0,978,1046,0,0,0,1180,0,0,0,240,258,0,0,0,1217,0,0,0,248,255,0,0,0,53,0,0,0,11,11,0,0
1ax0,0,1010,0,0,0,114,757,0,0,0,247,0,0,0,27,197,0,0,0,315,0,0,0,37,248,0,0,0,0,0,0,0,0,0,0,0
1ax1,0,1197,0,0,0,0,1052,0,0,0,288,0,0,0,0,261,0,0,0,348,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0
1ax2,0,1295,0,0,0,58,1052,0,0,0,306,0,0,0,13,254,0,0,0,365,0,0,0,14,310,0,0,0,0,0,0,0,0,0,0,0
1axr,0,1226,0,0,0,526,696,0,0,0,398,0,0,0,174,236,0,0,0,404,0,0,0,169,231,0,0,0,9,0,0,0,1,7,0,0
1axs,0,4101,0,0,0,117,404,0,0,0,966,0,0,0,29,102,0,0,0,1043,0,0,0,32,101,0,0,0,5,0,0,0,0,0,0,0
1axz,0,791,0,0,0,0,760,0,0,0,191,0,0,0,0,192,0,0,0,243,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0
1azl,0,1765,0,0,0,467,1165,139,0,0,481,0,0,0,121,326,40,0,0,618,0,0,0,162,407,45,0,0,31,0,0,0,11,25,3,0
1azm,0,703,0,0,0,754,609,0,404,0,212,0,0,0,218,179,0,118,0,181,0,0,0,188,155,0,101,0,0,0,0,0,0,0,0,0
1azx,0,2154,0,0,0,0,3526,0,585,0,773,0,0,0,0,1246,0,203,0,457,0,0,0,0,821,0,138,0,7,0,0,0,0,24,0,5
1b05,0,2863,0,0,0,972,777,0,192,0,764,0,0,0,252,203,0,54,0,895,0,0,0,298,231,0,58,0,31,0,0,0,11,8,0,3
1b0h,0,4815,0,0,0,963,768,0,0,0,1292,0,0,0,250,204,0,0,0,1479,0,0,0,300,229,0,0,0,56,0,0,0,11,8,0,0
1b11,0,3106,0,0,0,409,669,0,0,0,950,0,0,0,120,197,0,0,0,949,0,0,0,124,195,0,0,0,48,0,0,0,6,12,0,0
1b1h,0,4163,0,0,0,962,770,0,0,0,1104,0,0,0,252,201,0,0,0,1289,0,0,0,295,223,0,0,0,40,0,0,0,11,8,0,0
1b2h,0,3253,0,0,0,1159,785,0,0,0,860,0,0,0,300,196,0,0,0,1007,0,0,0,353,227,0,0,0,36,0,0,0,13,8,0,0
1b32,0,3257,0,0,0,971,777,0,206,0,865,0,0,0,250,203,0,55,0,1014,0,0,0,298,229,0,59,0,35,0,0,0,11,8,0,3
1b38,0,1698,0,0,0,896,2115,508,0,0,434,0,0,0,231,537,127,0,0,459,0,0,0,234,620,146,0,0,0,0,0,0,0,0,0,0
1b39,0,1683,0,0,0,884,2122,510,0,0,433,0,0,0,225,545,130,0,0,456,0,0,0,228,621,142,0,0,0,0,0,0,0,0,0,0
1b3f,0,3460,0,0,0,1370,782,0,0,0,915,0,0,0,359,206,0,0,0,1074,0,0,0,423,228,0,0,0,39,0,0,0,16,8,0,0
1b3g,0,3454,0,0,0,965,773,0,0,0,912,0,0,0,251,200,0,0,0,1074,0,0,0,296,226,0,0,0,38,0,0,0,11,8,0,0
1b3h,0,3984,0,0,0,967,771,0,0,0,1060,0,0,0,246,198,0,0,0,1244,0,0,0,300,228,0,0,0,43,0,0,0,11,8,0,0
1b3l,0,2626,0,0,0,947,762,0,0,0,685,0,0,0,245,196,0,0,0,814,0,0,0,291,226,0,0,0,29,0,0,0,11,8,0,0
1b40,0,4016,0,0,0,967,773,0,0,0,1073,0,0,0,250,202,0,0,0,1250,0,0,0,302,231,0,0,0,44,0,0,0,11,8,0,0
1b42,0,842,0,0,0,713,0,0,0,0,222,0,0,0,181,0,0,0,0,258,0,0,0,211,0,0,0,0,9,0,0,0,8,0,0,0
1b46,0,3274,0,0,0,972,782,0,0,0,854,0,0,0,253,205,0,0,0,1025,0,0,0,298,234,0,0,0,35,0,0,0,11,8,0,0
1b4d,0,1586,0,0,0,343,1408,0,0,0,506,0,0,0,112,455,0,0,0,532,0,0,0,114,477,0,0,0,8,0,0,0,0,8,0,0
1b4h,0,3065,0,0,0,1182,772,0,0,0,802,0,0,0,309,203,0,0,0,950,0,0,0,356,229,0,0,0,34,0,0,0,14,8,0,0
1b4z,0,3079,0,0,0,971,1171,0,0,0,815,0,0,0,250,309,0,0,0,958,0,0,0,301,347,0,0,0,34,0,0,0,11,14,0,0
1b51,0,2841,0,0,0,964,978,0,0,0,743,0,0,0,250,251,0,0,0,885,0,0,0,293,277,0,0,0,31,0,0,0,11,10,0,0
1b52,0,3009,0,0,0,961,946,0,0,0,794,0,0,0,246,248,0,0,0,933,0,0,0,295,285,0,0,0,34,0,0,0,11,10,0,0
1b55,0,665,0,0,0,0,2040,463,0,0,201,0,0,0,0,594,134,0,0,186,0,0,0,0,557,131,0,0,0,0,0,0,0,0,0,0
1b56,0,2648,0,0,0,0,372,0,0,0,739,0,0,0,0,105,0,0,0,772,0,0,0,0,104,0,0,0,75,0,0,0,0,9,0,0
1b57,0,351,0,0,0,180,1025,166,0,0,112,0,0,0,56,323,50,0,0,125,0,0,0,63,349,57,0,0,4,0,0,0,2,9,1,0
1b58,0,3945,0,0,0,953,950,0,0,0,1059,0,0,0,246,253,0,0,0,1226,0,0,0,296,283,0,0,0,43,0,0,0,11,9,0,0
1b5h,0,2879,0,0,0,1176,779,0,0,0,755,0,0,0,309,203,0,0,0,892,0,0,0,353,229,0,0,0,31,0,0,0,14,8,0,0
1b5i,0,3055,0,0,0,1158,981,0,0,0,800,0,0,0,301,255,0,0,0,946,0,0,0,350,289,0,0,0,34,0,0,0,13,11,0,0
1b5j,0,3248,0,0,0,1168,983,0,0,0,854,0,0,0,303,259,0,0,0,1009,0,0,0,354,286,0,0,0,36,0,0,0,13,11,0,0
1b6h,0,3273,0,0,0,979,776,0,0,0,866,0,0,0,253,204,0,0,0,1011,0,0,0,298,228,0,0,0,36,0,0,0,11,8,0,0
1b6j,0,5018,0,0,0,1018,1146,0,0,0,1383,0,0,0,280,318,0,0,0,1484,0,0,0,300,335,0,0,0,2,0,0,0,1,1,0,0
1b6k,0,5291,0,0,0,747,958,0,0,0,1452,0,0,0,207,261,0,0,0,1558,0,0,0,218,292,0,0,0,0,0,0,0,0,0,0,0
1b6l,0,4301,0,0,0,776,920,0,0,0,1182,0,0,0,215,254,0,0,0,1302,0,0,0,232,276,0,0,0,0,0,0,0,0,0,0,0
1b6m,0,4857,0,0,0,618,903,0,0,0,1342,0,0,0,172,243,0,0,0,1434,0,0,0,184,275,0,0,0,0,0,0,0,0,0,0,0
1b6p,0,5232,0,0,0,759,960,0,0,0,1447,0,0,0,213,270,0,0,0,1558,0,0,0,223,299,0,0,0,0,0,0,0,0,0,0,0
1b7h,0,3433,0,0,0,969,773,0,0,0,914,0,0,0,252,208,0,0,0,1079,0,0,0,300,234,0,0,0,37,0,0,0,11,8,0,0
1b8n,0,2006,0,0,0,894,708,0,0,0,586,0,0,0,247,203,0,0,0,578,0,0,0,253,206,0,0,0,22,0,0,0,12,8,0,0
1b8o,0,2006,0,0,0,723,708,0,0,0,584,0,0,0,205,202,0,0,0,580,0,0,0,204,201,0,0,0,22,0,0,0,10,10,0,0
1b8y,0,3098,0,0,0,324,600,0,147,0,765,0,0,0,82,148,0,37,0,778,0,0,0,84,152,0,39,0,19,0,0,0,2,4,0,1
1b9j,0,3437,0,0,0,963,773,0,0,0,900,0,0,0,249,202,0,0,0,1068,0,0,0,299,228,0,0,0,39,0,0,0,11,8,0,0
1bai,0,5266,0,0,0,1343,1257,0,0,0,1597,0,0,0,403,371,0,0,0,1600,0,0,0,396,393,0,0,0,1,0,0,0,1,0,0,0
1bap,0,953,0,0,0,0,937,0,0,0,284,0,0,0,0,272,0,0,0,296,0,0,0,0,300,0,0,0,20,0,0,0,0,19,0,0
1bbz,0,3273,0,0,0,661,872,0,0,0,821,0,0,0,173,223,0,0,0,962,0,0,0,201,260,0,0,0,10,0,0,0,3,1,0,0
1bcd,0,213,0,641,0,208,410,0,208,0,60,0,180,0,60,113,0,62,0,52,0,159,0,52,98,0,49,0,1,0,3,0,1,2,0,1
1bcj,0,842,0,0,0,115,627,0,0,0,260,0,0,0,40,184,0,0,0,258,0,0,0,37,182,0,0,0,0,0,0,0,0,0,0,0
1bcu,0,1752,0,0,0,381,0,0,0,0,500,0,0,0,110,0,0,0,0,587,0,0,0,126,0,0,0,0,53,0,0,0,9,0,0,0
1bdl,0,3417,0,0,0,543,450,0,0,0,995,0,0,0,153,135,0,0,0,987,0,0,0,163,134,0,0,0,10,0,0,0,1,3,0,0
1bdq,0,4567,0,0,0,607,667,0,0,0,1279,0,0,0,170,189,0,0,0,1364,0,0,0,178,200,0,0,0,0,0,0,0,0,0,0,0
1bdr,0,4652,0,0,0,593,669,0,0,0,1320,0,0,0,166,187,0,0,0,1386,0,0,0,182,205,0,0,0,0,0,0,0,0,0,0,0
1bgq,0,2672,182,0,0,0,935,0,0,0,690,43,0,0,0,233,0,0,0,859,52,0,0,0,295,0,0,0,18,1,0,0,0,6,0,0
1bhf,0,2487,0,0,0,304,939,0,0,0,751,0,0,0,98,275,0,0,0,685,0,0,0,79,275,0,0,0,17,0,0,0,3,8,0,0
1bhx,0,2645,0,0,0,919,472,0,258,0,690,0,0,0,243,123,0,65,0,782,0,0,0,300,137,0,70,0,53,0,0,0,21,12,0,5
1bju,0,1728,82,0,0,579,117,0,0,0,509,23,0,0,165,33,0,0,0,599,28,0,0,201,42,0,0,0,54,2,0,0,15,5,0,0
1bjv,0,2157,0,0,0,584,198,0,0,0,617,0,0,0,171,55,0,0,0,732,0,0,0,200,72,0,0,0,68,0,0,0,16,7,0,0
1bkj,0,2595,0,0,0,558,1249,144,0,0,741,0,0,0,163,356,44,0,0,742,0,0,0,156,363,42,0,0,42,0,0,0,10,18,2,0
1bky,0,701,0,0,0,411,167,0,0,0,179,0,0,0,108,41,0,0,0,219,0,0,0,128,47,0,0,0,8,0,0,0,5,2,0,0
1bm7,0,2427,0,565,0,177,312,0,0,0,620,0,139,0,44,88,0,0,0,776,0,181,0,60,97,0,0,0,17,0,0,0,2,4,0,0
1bma,0,2966,0,502,0,465,352,0,0,0,848,0,146,0,127,100,0,0,0,897,0,163,0,146,105,0,0,0,67,0,13,0,13,11,0,0
1bmm,0,3086,0,0,0,888,606,0,111,0,745,0,0,0,226,148,0,24,0,919,0,0,0,283,177,0,29,0,63,0,0,0,20,15,0,2
1bmn,0,3549,0,0,0,872,624,0,115,0,923,0,0,0,239,168,0,30,0,1033,0,0,0,269,175,0,28,0,70,0,0,0,19,14,0,2
1bn1,0,1643,0,0,0,361,758,0,585,0,404,0,0,0,101,217,0,164,0,352,0,0,0,89,190,0,149,0,12,0,0,0,1,3,0,3
1bn3,0,1865,0,0,0,359,869,0,575,0,476,0,0,0,99,239,0,165,0,422,0,0,0,89,210,0,149,0,13,0,0,0,1,5,0,3
1bn4,0,1653,0,0,0,358,835,0,583,0,408,0,0,0,100,236,0,163,0,358,0,0,0,91,203,0,148,0,12,0,0,0,1,4,0,3
1bnm,0,2017,0,0,0,524,866,0,577,0,523,0,0,0,139,243,0,163,0,452,0,0,0,126,217,0,143,0,14,0,0,0,1,5,0,3
1bnn,0,1885,0,0,0,370,872,0,581,0,479,0,0,0,103,240,0,164,0,412,0,0,0,90,211,0,148,0,13,0,0,0,1,5,0,3
1bnq,0,1732,0,0,0,528,870,0,566,0,443,0,0,0,141,239,0,163,0,394,0,0,0,129,217,0,142,0,11,0,0,0,1,5,0,3
1bnt,0,1833,0,0,0,364,1003,0,572,0,466,0,0,0,104,277,0,162,0,413,0,0,0,90,248,0,142,0,13,0,0,0,1,5,0,3
1bnu,0,1629,0,0,0,365,934,0,693,0,423,0,0,0,105,261,0,195,0,369,0,0,0,89,229,0,172,0,11,0,0,0,1,4,0,4
1bnv,0,2003,0,0,0,511,874,0,573,0,524,0,0,0,140,242,0,163,0,458,0,0,0,129,220,0,144,0,12,0,0,0,2,5,0,3
1bnw,0,1307,0,0,0,362,745,0,689,0,338,0,0,0,100,215,0,187,0,286,0,0,0,92,187,0,174,0,9,0,0,0,1,3,0,4
1bp0,0,1427,0,0,0,345,1223,142,0,0,426,0,0,0,92,360,42,0,0,373,0,0,0,80,335,39,0,0,9,0,0,0,2,9,1,0
1bq3,0,713,0,0,0,0,2886,718,0,0,278,0,0,0,0,1082,272,0,0,212,0,0,0,0,833,200,0,0,0,0,0,0,0,0,0,0
1bq4,0,1603,0,0,0,0,1600,0,0,0,624,0,0,0,0,608,0,0,0,454,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0
1br6,0,2147,0,0,0,1024,427,0,0,0,601,0,0,0,270,124,0,0,0,630,0,0,0,291,132,0,0,0,2,0,0,0,3,1,0,0
1br8,0,8931,0,0,0,2351,3253,0,0,0,1887,0,0,0,506,703,0,0,0,2029,0,0,0,557,759,0,0,0,33,0,0,0,12,15,0,0
1bsk,0,2342,0,0,0,346,1169,188,0,0,696,0,0,0,101,336,56,0,0,637,0,0,0,96,320,53,0,0,46,0,0,0,7,23,4,0
1bt6,0,4540,0,0,0,1066,1279,0,0,0,1041,0,0,0,254,306,0,0,0,1188,0,0,0,285,352,0,0,0,191,0,0,0,40,47,0,0
1btn,0,416,0,0,0,0,995,202,0,0,132,0,0,0,0,317,63,0,0,104,0,0,0,0,262,49,0,0,0,0,0,0,0,0,0,0
1bty,0,1047,0,0,0,343,0,0,0,0,294,0,0,0,99,0,0,0,0,359,0,0,0,106,0,0,0,0,30,0,0,0,7,0,0,0
1bux,0,1204,0,0,0,506,1528,268,66,0,398,0,0,0,172,496,86,26,0,309,0,0,0,137,375,65,14,0,0,0,0,0,0,0,0,0
1bv7,0,6198,0,0,0,837,815,0,235,0,1709,0,0,0,231,211,0,60,0,1779,0,0,0,231,234,0,66,0,6,0,0,0,3,0,0,0
1bv9,0,6076,0,0,0,822,800,0,230,0,1761,0,0,0,240,227,0,62,0,1824,0,0,0,240,238,0,65,0,6,0,0,0,4,0,0,2
1bwa,0,6079,0,0,0,812,804,0,223,0,1762,0,0,0,240,224,0,59,0,1817,0,0,0,234,238,0,63,0,6,0,0,0,3,0,0,1
1bwb,0,6669,0,0,0,1023,794,0,0,0,1913,0,0,0,299,220,0,0,0,2028,0,0,0,309,234,0,0,0,14,0,0,0,5,0,0,0
