PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
1ado,0,887,0,0,0,0,1954,341,0,0,260,0,0,0,0,539,96,0,0,281,0,0,0,0,599,100,0,0,3,0,0,0,0,11,1,0
1af2,0,3277,0,0,0,764,2168,0,0,0,878,0,0,0,201,582,0,0,0,960,0,0,0,218,640,0,0,0,43,0,0,0,10,32,0,0
1afk,0,1770,0,0,0,854,2482,597,0,0,522,0,0,0,242,751,178,0,0,527,0,0,0,246,703,167,0,0,43,0,0,0,20,65,15,0
1afl,0,1786,0,0,0,857,2535,610,0,0,512,0,0,0,238,758,180,0,0,523,0,0,0,251,719,175,0,0,43,0,0,0,20,68,16,0
1ag9,0,4440,0,0,0,1172,2581,276,0,0,1087,0,0,0,286,624,63,0,0,1501,0,0,0,389,792,79,0,0,68,0,0,0,16,34,4,0
1agm,0,6681,0,0,0,358,4323,0,0,0,1727,0,0,0,93,1125,0,0,0,2016,0,0,0,108,1326,0,0,0,13,0,0,0,1,7,0,0
1ahx,0,3283,0,0,0,0,722,0,0,0,950,0,0,0,0,202,0,0,0,914,0,0,0,0,197,0,0,0,19,0,0,0,0,7,0,0
1ahy,0,1492,0,0,0,0,1437,0,0,0,442,0,0,0,0,413,0,0,0,410,0,0,0,0,401,0,0,0,10,0,0,0,0,8,0,0
1ai4,0,3077,0,0,0,0,1557,0,0,0,783,0,0,0,0,386,0,0,0,879,0,0,0,0,435,0,0,0,20,0,0,0,0,11,0,0
1ai5,0,3060,0,0,0,413,1552,0,0,0,777,0,0,0,99,386,0,0,0,872,0,0,0,118,441,0,0,0,19,0,0,0,3,11,0,0
1ai6,0,3160,0,0,0,0,1198,0,0,0,816,0,0,0,0,299,0,0,0,906,0,0,0,0,347,0,0,0,23,0,0,0,0,9,0,0
1ai7,0,2414,0,0,0,0,425,0,0,0,612,0,0,0,0,106,0,0,0,689,0,0,0,0,124,0,0,0,19,0,0,0,0,4,0,0
1aid,0,5441,214,207,0,238,262,0,497,0,1506,53,58,0,70,71,0,140,0,1606,63,62,0,74,79,0,145,0,23,2,1,0,1,1,0,2
1aj6,0,5416,0,0,0,409,2115,0,0,0,1595,0,0,0,111,612,0,0,0,1711,0,0,0,121,669,0,0,0,45,0,0,0,3,19,0,0
1aj7,0,3364,0,0,0,410,2140,306,0,0,815,0,0,0,92,519,73,0,0,860,0,0,0,98,541,77,0,0,37,0,0,0,6,21,3,0
1ajn,0,3055,0,0,0,414,1553,0,0,0,777,0,0,0,98,383,0,0,0,876,0,0,0,115,445,0,0,0,20,0,0,0,4,12,0,0
1ajp,0,3136,0,0,0,0,1528,0,0,0,794,0,0,0,0,388,0,0,0,883,0,0,0,0,435,0,0,0,20,0,0,0,0,9,0,0
1ajq,0,2385,0,0,0,0,771,0,391,0,601,0,0,0,0,193,0,104,0,681,0,0,0,0,220,0,113,0,17,0,0,0,0,5,0,3
1ajv,0,9469,0,0,0,656,1901,0,313,0,2455,0,0,0,170,510,0,85,0,2747,0,0,0,185,536,0,90,0,21,0,0,0,1,9,0,1
1ajx,0,9670,0,0,0,638,1554,0,0,0,2515,0,0,0,165,417,0,0,0,2803,0,0,0,183,449,0,0,0,21,0,0,0,2,6,0,0
1akq,0,3047,0,0,0,737,2037,245,0,0,808,0,0,0,195,522,62,0,0,1079,0,0,0,264,650,76,0,0,50,0,0,0,12,28,3,0
1akr,0,3003,0,0,0,736,2012,246,0,0,800,0,0,0,195,514,63,0,0,1070,0,0,0,265,660,79,0,0,50,0,0,0,12,27,3,0
1akt,0,3062,0,0,0,750,2052,252,0,0,832,0,0,0,200,530,64,0,0,1099,0,0,0,270,671,81,0,0,51,0,0,0,12,27,3,0
1aku,0,3091,0,0,0,742,2031,247,0,0,830,0,0,0,198,520,60,0,0,1091,0,0,0,266,654,77,0,0,50,0,0,0,12,28,3,0
1akv,0,3137,0,0,0,765,2066,252,0,0,838,0,0,0,203,532,63,0,0,1116,0,0,0,278,667,80,0,0,50,0,0,0,12,28,3,0
1akw,0,3030,0,0,0,740,2008,243,0,0,791,0,0,0,192,507,57,0,0,1066,0,0,0,261,647,79,0,0,50,0,0,0,12,27,3,0
1al7,0,4614,0,0,0,1083,708,0,368,0,1246,0,0,0,277,193,0,92,0,1205,0,0,0,294,196,0,98,0,34,0,0,0,7,5,0,3
1al8,0,4050,0,0,0,329,955,0,0,0,1055,0,0,0,93,260,0,0,0,1061,0,0,0,86,256,0,0,0,37,0,0,0,2,7,0,0
1alw,0,2310,0,0,0,0,473,0,184,0,531,0,0,0,0,117,0,46,0,513,0,0,0,0,99,0,41,0,14,0,0,0,0,1,0,0
1amk,0,702,0,0,0,0,1964,300,0,0,186,0,0,0,0,501,78,0,0,193,0,0,0,0,542,89,0,0,3,0,0,0,0,10,1,0
1amw,0,3164,0,0,0,1706,2771,568,0,0,760,0,0,0,422,660,132,0,0,903,0,0,0,484,771,146,0,0,17,0,0,0,7,19,5,0
1anf,0,4457,0,0,0,0,4043,0,0,0,1055,0,0,0,0,960,0,0,0,1077,0,0,0,0,973,0,0,0,23,0,0,0,0,21,0,0
1ao0,0,3269,0,0,0,1678,3038,580,0,0,949,0,0,0,497,848,164,0,0,1001,0,0,0,500,899,171,0,0,25,0,0,0,8,35,8,0
1apb,0,2316,0,0,0,0,1893,0,0,0,633,0,0,0,0,525,0,0,0,721,0,0,0,0,590,0,0,0,24,0,0,0,0,20,0,0
1apv,0,6885,0,621,0,1155,1758,0,0,0,1721,0,146,0,292,427,0,0,0,2381,0,198,0,398,587,0,0,0,4,0,0,0,0,0,0,0
1apw,0,6861,0,625,0,1155,1427,0,0,0,1707,0,146,0,291,362,0,0,0,2369,0,198,0,398,483,0,0,0,5,0,0,0,0,0,0,0
1aqc,0,10165,0,0,0,2183,2858,0,0,0,2798,0,0,0,594,778,0,0,0,2612,0,0,0,583,733,0,0,0,21,0,0,0,5,6,0,0
1aqi,0,3632,0,0,0,1671,1160,0,276,0,779,0,0,0,349,254,0,60,0,858,0,0,0,382,283,0,65,0,20,0,0,0,7,7,0,2
1aqj,0,4063,0,0,0,2023,1179,0,0,0,865,0,0,0,417,261,0,0,0,946,0,0,0,460,288,0,0,0,22,0,0,0,9,8,0,0
1at5,0,3881,0,0,0,523,2540,0,0,0,1184,0,0,0,166,773,0,0,0,1146,0,0,0,157,736,0,0,0,72,0,0,0,10,46,0,0
1at6,0,4070,0,0,0,555,2665,0,0,0,1277,0,0,0,180,832,0,0,0,1211,0,0,0,166,783,0,0,0,75,0,0,0,10,44,0,0
1atl,0,4240,0,0,0,245,1074,0,212,0,1160,0,0,0,70,287,0,60,0,1253,0,0,0,77,317,0,69,0,67,0,0,0,3,18,0,3
1atr,0,3067,0,0,0,1446,3327,690,0,0,867,0,0,0,413,892,176,0,0,988,0,0,0,450,1045,213,0,0,29,0,0,0,13,22,4,0
1avn,0,1418,0,0,0,871,0,0,0,0,360,0,0,0,216,0,0,0,0,332,0,0,0,201,0,0,0,0,10,0,0,0,6,0,0,0
1avp,0,9190,0,0,0,3329,2217,0,97,0,2272,0,0,0,833,562,0,25,0,2790,0,0,0,1020,681,0,33,0,160,0,0,0,56,39,0,2
1awi,0,10137,0,0,0,2054,2195,0,0,0,2671,0,0,0,538,565,0,0,0,2812,0,0,0,567,599,0,0,0,84,0,0,0,15,16,0,0
1ax0,0,1730,0,0,0,210,1301,0,0,0,461,0,0,0,56,343,0,0,0,581,0,0,0,71,439,0,0,0,0,0,0,0,0,0,0,0
1ax1,0,2126,0,0,0,0,1904,0,0,0,558,0,0,0,0,498,0,0,0,691,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0
1ax2,0,2309,0,0,0,111,1907,0,0,0,605,0,0,0,31,499,0,0,0,741,0,0,0,32,610,0,0,0,0,0,0,0,0,0,0,0
1axr,0,2655,0,0,0,1143,1505,0,0,0,788,0,0,0,324,446,0,0,0,821,0,0,0,344,464,0,0,0,22,0,0,0,9,13,0,0
1axs,0,7604,0,0,0,215,817,0,0,0,1717,0,0,0,52,192,0,0,0,1913,0,0,0,60,217,0,0,0,46,0,0,0,0,2,0,0
1axz,0,1336,0,0,0,0,1294,0,0,0,353,0,0,0,0,339,0,0,0,444,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0
1azl,0,3039,0,0,0,741,2027,249,0,0,801,0,0,0,192,513,63,0,0,1070,0,0,0,263,652,79,0,0,51,0,0,0,12,27,3,0
1azm,0,1416,0,0,0,1481,1178,0,797,0,368,0,0,0,398,295,0,204,0,357,0,0,0,373,291,0,192,0,1,0,0,0,4,3,0,2
1azx,0,4578,0,0,0,0,7192,0,1186,0,1460,0,0,0,0,2300,0,373,0,1179,0,0,0,0,1808,0,295,0,39,0,0,0,0,56,0,8
1b05,0,6127,0,0,0,2020,1649,0,391,0,1638,0,0,0,547,439,0,100,0,1836,0,0,0,609,499,0,120,0,40,0,0,0,15,11,0,3
1b0h,0,10047,0,0,0,2004,1640,0,0,0,2622,0,0,0,540,437,0,0,0,3026,0,0,0,607,500,0,0,0,70,0,0,0,15,11,0,0
1b11,0,6095,0,0,0,807,1302,0,0,0,1776,0,0,0,229,373,0,0,0,1857,0,0,0,246,397,0,0,0,84,0,0,0,12,16,0,0
1b1h,0,8590,0,0,0,2007,1631,0,0,0,2300,0,0,0,540,436,0,0,0,2625,0,0,0,611,498,0,0,0,61,0,0,0,15,11,0,0
1b2h,0,6872,0,0,0,2398,1635,0,0,0,1824,0,0,0,646,435,0,0,0,2090,0,0,0,735,502,0,0,0,46,0,0,0,18,11,0,0
1b32,0,6911,0,0,0,2013,1646,0,399,0,1840,0,0,0,550,438,0,107,0,2087,0,0,0,608,502,0,127,0,46,0,0,0,15,11,0,3
1b38,0,3232,0,0,0,1686,4236,995,0,0,751,0,0,0,393,995,234,0,0,804,0,0,0,407,1089,258,0,0,2,0,0,0,1,5,1,0
1b39,0,3224,0,0,0,1666,4208,978,0,0,749,0,0,0,389,1004,239,0,0,808,0,0,0,403,1092,256,0,0,2,0,0,0,0,5,0,0
1b3f,0,7292,0,0,0,2807,1638,0,0,0,1932,0,0,0,747,439,0,0,0,2203,0,0,0,846,496,0,0,0,49,0,0,0,21,11,0,0
1b3g,0,7251,0,0,0,2010,1645,0,0,0,1937,0,0,0,547,440,0,0,0,2192,0,0,0,613,502,0,0,0,49,0,0,0,15,11,0,0
1b3h,0,8350,0,0,0,2007,1639,0,0,0,2206,0,0,0,540,433,0,0,0,2549,0,0,0,606,502,0,0,0,58,0,0,0,15,11,0,0
1b3l,0,5572,0,0,0,1974,1607,0,0,0,1488,0,0,0,528,433,0,0,0,1676,0,0,0,589,487,0,0,0,37,0,0,0,15,10,0,0
1b40,0,8438,0,0,0,2011,1644,0,0,0,2253,0,0,0,548,438,0,0,0,2575,0,0,0,613,501,0,0,0,58,0,0,0,15,11,0,0
1b42,0,1545,0,0,0,1274,0,0,0,0,379,0,0,0,309,0,0,0,0,444,0,0,0,362,0,0,0,0,18,0,0,0,14,0,0,0
1b46,0,6946,0,0,0,2024,1649,0,0,0,1853,0,0,0,549,434,0,0,0,2085,0,0,0,608,499,0,0,0,46,0,0,0,15,11,0,0
1b4d,0,3460,0,0,0,753,3089,0,0,0,1022,0,0,0,220,896,0,0,0,1053,0,0,0,227,924,0,0,0,25,0,0,0,5,22,0,0
1b4h,0,6507,0,0,0,2421,1644,0,0,0,1727,0,0,0,654,437,0,0,0,1964,0,0,0,731,500,0,0,0,43,0,0,0,18,11,0,0
1b4z,0,6531,0,0,0,2010,2436,0,0,0,1749,0,0,0,548,646,0,0,0,1960,0,0,0,610,738,0,0,0,43,0,0,0,15,17,0,0
1b51,0,6065,0,0,0,1999,2015,0,0,0,1621,0,0,0,538,535,0,0,0,1828,0,0,0,606,607,0,0,0,40,0,0,0,15,14,0,0
1b52,0,6410,0,0,0,1981,2016,0,0,0,1714,0,0,0,532,530,0,0,0,1943,0,0,0,601,608,0,0,0,43,0,0,0,15,14,0,0
1b55,0,1184,0,0,0,0,3651,818,0,0,311,0,0,0,0,968,214,0,0,311,0,0,0,0,951,216,0,0,0,0,0,0,0,0,0,0
1b56,0,5088,0,0,0,0,738,0,0,0,1380,0,0,0,0,192,0,0,0,1481,0,0,0,0,204,0,0,0,117,0,0,0,0,13,0,0
1b57,0,687,0,0,0,337,2015,336,0,0,187,0,0,0,96,560,94,0,0,215,0,0,0,105,627,104,0,0,9,0,0,0,6,24,4,0
1b58,0,8314,0,0,0,1981,1984,0,0,0,2212,0,0,0,534,533,0,0,0,2515,0,0,0,593,605,0,0,0,58,0,0,0,15,14,0,0
1b5h,0,6128,0,0,0,2417,1645,0,0,0,1634,0,0,0,647,440,0,0,0,1847,0,0,0,731,502,0,0,0,40,0,0,0,18,11,0,0
1b5i,0,6478,0,0,0,2393,2039,0,0,0,1724,0,0,0,643,545,0,0,0,1952,0,0,0,728,625,0,0,0,43,0,0,0,18,14,0,0
1b5j,0,6897,0,0,0,2397,2056,0,0,0,1839,0,0,0,649,546,0,0,0,2085,0,0,0,724,623,0,0,0,45,0,0,0,18,14,0,0
1b6h,0,6913,0,0,0,2029,1649,0,0,0,1844,0,0,0,549,441,0,0,0,2092,0,0,0,612,505,0,0,0,46,0,0,0,15,11,0,0
1b6j,0,9380,0,0,0,1919,2187,0,0,0,2465,0,0,0,513,596,0,0,0,2791,0,0,0,570,643,0,0,0,18,0,0,0,5,5,0,0
1b6k,0,10048,0,0,0,1457,1882,0,0,0,2645,0,0,0,385,508,0,0,0,2965,0,0,0,423,542,0,0,0,16,0,0,0,2,3,0,0
1b6l,0,8051,0,0,0,1479,1713,0,0,0,2112,0,0,0,382,462,0,0,0,2357,0,0,0,425,494,0,0,0,9,0,0,0,3,1,0,0
1b6m,0,9127,0,0,0,1196,1742,0,0,0,2403,0,0,0,318,460,0,0,0,2685,0,0,0,339,500,0,0,0,14,0,0,0,1,3,0,0
1b6p,0,9870,0,0,0,1474,1900,0,0,0,2600,0,0,0,392,513,0,0,0,2924,0,0,0,424,547,0,0,0,17,0,0,0,2,5,0,0
1b7h,0,7301,0,0,0,2005,1645,0,0,0,1934,0,0,0,544,435,0,0,0,2194,0,0,0,604,500,0,0,0,49,0,0,0,15,11,0,0
1b8n,0,3585,0,0,0,1645,1271,0,0,0,956,0,0,0,442,348,0,0,0,1015,0,0,0,446,365,0,0,0,48,0,0,0,25,18,0,0
1b8o,0,3558,0,0,0,1308,1260,0,0,0,940,0,0,0,357,344,0,0,0,1006,0,0,0,366,367,0,0,0,52,0,0,0,22,18,0,0
1b8y,0,5365,0,0,0,589,1135,0,271,0,1359,0,0,0,148,288,0,70,0,1450,0,0,0,156,306,0,74,0,19,0,0,0,2,4,0,1
1b9j,0,7266,0,0,0,2008,1637,0,0,0,1920,0,0,0,540,434,0,0,0,2198,0,0,0,603,503,0,0,0,49,0,0,0,15,11,0,0
1bai,0,10228,0,0,0,2649,2392,0,0,0,2980,0,0,0,775,706,0,0,0,3127,0,0,0,812,714,0,0,0,69,0,0,0,13,12,0,0
1bap,0,1924,0,0,0,0,1890,0,0,0,530,0,0,0,0,525,0,0,0,605,0,0,0,0,591,0,0,0,20,0,0,0,0,20,0,0
1bbz,0,5774,0,0,0,1171,1565,0,0,0,1465,0,0,0,297,402,0,0,0,1736,0,0,0,355,472,0,0,0,34,0,0,0,8,10,0,0
1bcd,0,422,0,1251,0,426,789,0,421,0,106,0,308,0,101,207,0,103,0,99,0,286,0,96,188,0,95,0,1,0,4,0,2,4,0,2
1bcj,0,1491,0,0,0,209,1043,0,0,0,422,0,0,0,59,302,0,0,0,446,0,0,0,64,309,0,0,0,10,0,0,0,2,6,0,0
1bcu,0,3585,0,0,0,772,0,0,0,0,931,0,0,0,206,0,0,0,0,1108,0,0,0,241,0,0,0,0,70,0,0,0,17,0,0,0
1bdl,0,6691,0,0,0,1063,865,0,0,0,1845,0,0,0,285,238,0,0,0,1946,0,0,0,304,254,0,0,0,20,0,0,0,2,4,0,0
1bdq,0,8665,0,0,0,1163,1213,0,0,0,2331,0,0,0,312,330,0,0,0,2521,0,0,0,334,344,0,0,0,14,0,0,0,3,3,0,0
1bdr,0,8648,0,0,0,1147,1215,0,0,0,2327,0,0,0,314,324,0,0,0,2521,0,0,0,332,344,0,0,0,15,0,0,0,3,3,0,0
1bgq,0,5588,380,0,0,0,1914,0,0,0,1375,88,0,0,0,472,0,0,0,1611,98,0,0,0,549,0,0,0,24,2,0,0,0,8,0,0
1bhf,0,4756,0,0,0,643,1888,0,0,0,1336,0,0,0,181,535,0,0,0,1351,0,0,0,183,534,0,0,0,28,0,0,0,4,11,0,0
1bhx,0,5187,0,0,0,1835,964,0,496,0,1422,0,0,0,488,261,0,130,0,1538,0,0,0,566,294,0,146,0,97,0,0,0,38,18,0,10
1bju,0,3603,174,0,0,1143,246,0,0,0,968,46,0,0,311,70,0,0,0,1178,54,0,0,368,84,0,0,0,93,5,0,0,28,8,0,0
1bjv,0,4484,0,0,0,1147,418,0,0,0,1202,0,0,0,315,114,0,0,0,1464,0,0,0,372,140,0,0,0,116,0,0,0,29,14,0,0
1bkj,0,5479,0,0,0,1195,2560,288,0,0,1443,0,0,0,323,682,73,0,0,1450,0,0,0,312,677,76,0,0,78,0,0,0,13,37,5,0
1bky,0,1251,0,0,0,735,285,0,0,0,310,0,0,0,179,67,0,0,0,363,0,0,0,211,80,0,0,0,13,0,0,0,8,3,0,0
1bm7,0,5022,0,1192,0,348,614,0,0,0,1188,0,286,0,86,156,0,0,0,1496,0,346,0,109,190,0,0,0,31,0,3,0,2,7,0,0
1bma,0,5789,0,1014,0,974,717,0,0,0,1648,0,276,0,275,206,0,0,0,1841,0,301,0,311,230,0,0,0,130,0,21,0,23,17,0,0
1bmm,0,6201,0,0,0,1811,1240,0,228,0,1669,0,0,0,474,328,0,62,0,1813,0,0,0,538,373,0,69,0,125,0,0,0,36,24,0,5
1bmn,0,7051,0,0,0,1770,1256,0,231,0,1926,0,0,0,472,345,0,60,0,2048,0,0,0,531,374,0,71,0,138,0,0,0,35,22,0,6
1bn1,0,3375,0,0,0,734,1504,0,1147,0,914,0,0,0,183,382,0,288,0,859,0,0,0,168,359,0,267,0,16,0,0,0,4,6,0,6
1bn3,0,3804,0,0,0,731,1735,0,1150,0,1036,0,0,0,186,439,0,289,0,983,0,0,0,169,421,0,271,0,19,0,0,0,3,7,0,5
1bn4,0,3391,0,0,0,732,1681,0,1149,0,911,0,0,0,184,430,0,287,0,851,0,0,0,169,410,0,269,0,16,0,0,0,4,7,0,6
1bnm,0,4153,0,0,0,1072,1729,0,1164,0,1116,0,0,0,269,443,0,290,0,1052,0,0,0,248,418,0,272,0,21,0,0,0,5,6,0,4
1bnn,0,3834,0,0,0,738,1739,0,1155,0,1046,0,0,0,185,443,0,288,0,988,0,0,0,172,423,0,268,0,19,0,0,0,3,7,0,6
1bnq,0,3543,0,0,0,1066,1732,0,1151,0,934,0,0,0,271,451,0,286,0,871,0,0,0,249,425,0,270,0,19,0,0,0,5,6,0,4
1bnt,0,3795,0,0,0,730,2018,0,1148,0,1013,0,0,0,182,508,0,286,0,959,0,0,0,174,489,0,269,0,19,0,0,0,3,9,0,5
1bnu,0,3385,0,0,0,731,1838,0,1406,0,904,0,0,0,184,460,0,353,0,841,0,0,0,174,437,0,335,0,17,0,0,0,3,8,0,6
1bnv,0,4191,0,0,0,1053,1743,0,1150,0,1118,0,0,0,270,452,0,290,0,1036,0,0,0,248,421,0,270,0,21,0,0,0,6,6,0,4
1bnw,0,2712,0,0,0,736,1489,0,1398,0,739,0,0,0,186,379,0,358,0,684,0,0,0,171,354,0,338,0,13,0,0,0,3,6,0,6
1bp0,0,3059,0,0,0,703,2607,305,0,0,744,0,0,0,162,667,86,0,0,745,0,0,0,167,663,84,0,0,19,0,0,0,4,16,2,0
1bq3,0,1545,0,0,0,0,6070,1514,0,0,520,0,0,0,0,2013,500,0,0,441,0,0,0,0,1785,440,0,0,0,0,0,0,0,0,0,0
1bq4,0,3456,0,0,0,0,3417,0,0,0,1128,0,0,0,0,1111,0,0,0,981,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,0
1br6,0,4364,0,0,0,2041,931,0,0,0,1152,0,0,0,498,252,0,0,0,1166,0,0,0,515,243,0,0,0,21,0,0,0,9,4,0,0
1br8,0,16373,0,0,0,4308,6118,0,0,0,3625,0,0,0,964,1358,0,0,0,4064,0,0,0,1070,1501,0,0,0,83,0,0,0,21,28,0,0
1bsk,0,4529,0,0,0,674,2274,359,0,0,1231,0,0,0,192,608,90,0,0,1284,0,0,0,195,615,94,0,0,70,0,0,0,10,34,6,0
1bt6,0,8998,0,0,0,2156,2671,0,0,0,2100,0,0,0,511,638,0,0,0,2388,0,0,0,601,724,0,0,0,288,0,0,0,71,86,0,0
1btn,0,763,0,0,0,0,1903,385,0,0,237,0,0,0,0,576,117,0,0,197,0,0,0,0,500,102,0,0,0,0,0,0,0,0,0,0
1bty,0,2124,0,0,0,629,0,0,0,0,586,0,0,0,173,0,0,0,0,688,0,0,0,200,0,0,0,0,50,0,0,0,16,0,0,0
1bux,0,2310,0,0,0,1003,3035,516,153,0,696,0,0,0,298,942,157,52,0,634,0,0,0,272,873,153,45,0,0,0,0,0,0,2,1,0
