PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
1a4k,0,6030,0,0,0,825,1639,0,0,0,1561,0,0,0,213,468,0,0,0,1509,0,0,0,207,451,0,0,0,53,0,0,0,6,6,0,0
1a4r,0,2546,0,0,0,1587,2674,584,0,0,634,0,0,0,403,636,140,0,0,795,0,0,0,496,791,161,0,0,30,0,0,0,18,31,6,0
1a4w,0,7980,0,0,0,2139,1057,0,474,0,2149,0,0,0,582,287,0,129,0,2384,0,0,0,651,332,0,143,0,157,0,0,0,44,24,0,10
1a50,0,4808,0,429,0,445,1453,365,0,0,1153,0,105,0,111,364,90,0,0,1294,0,117,0,121,404,101,0,0,24,0,3,0,2,4,1,0
1a52,0,6986,0,0,0,0,703,0,0,0,1701,0,0,0,0,169,0,0,0,1859,0,0,0,0,177,0,0,0,169,0,0,0,0,18,0,0
1a5h,0,6779,0,0,0,1162,313,0,0,0,1900,0,0,0,337,84,0,0,0,2124,0,0,0,370,99,0,0,0,150,0,0,0,27,7,0,0
1a69,0,4108,0,0,0,1610,2042,0,0,0,1150,0,0,0,460,569,0,0,0,1197,0,0,0,460,602,0,0,0,96,0,0,0,32,50,0,0
1a8i,0,3376,0,0,0,849,2927,0,0,0,977,0,0,0,238,847,0,0,0,1007,0,0,0,246,882,0,0,0,26,0,0,0,5,22,0,0
1a8t,0,6074,0,0,0,1749,478,0,0,0,1740,0,0,0,497,132,0,0,0,1874,0,0,0,527,143,0,0,0,71,0,0,0,17,6,0,0
1a94,0,11238,0,0,0,2821,2588,0,0,0,2953,0,0,0,744,679,0,0,0,3252,0,0,0,802,760,0,0,0,29,0,0,0,9,8,0,0
1a99,0,1767,0,0,0,872,0,0,0,0,386,0,0,0,194,0,0,0,0,457,0,0,0,230,0,0,0,0,8,0,0,0,4,0,0,0
1a9m,0,8745,0,0,0,2150,1904,0,0,0,2357,0,0,0,583,523,0,0,0,2438,0,0,0,604,534,0,0,0,19,0,0,0,7,7,0,0
1a9q,0,1961,0,0,0,1586,372,0,0,0,541,0,0,0,432,100,0,0,0,551,0,0,0,429,112,0,0,0,31,0,0,0,26,6,0,0
1aaq,0,8424,0,0,0,1514,2024,0,0,0,2244,0,0,0,406,541,0,0,0,2465,0,0,0,436,583,0,0,0,20,0,0,0,4,8,0,0
1abf,0,2573,0,0,0,0,2088,0,0,0,686,0,0,0,0,565,0,0,0,780,0,0,0,0,640,0,0,0,24,0,0,0,0,20,0,0
1add,0,4757,0,0,0,1723,1744,0,0,0,1203,0,0,0,441,426,0,0,0,1256,0,0,0,474,430,0,0,0,72,0,0,0,25,30,0,0
1adl,0,6598,0,0,0,0,773,0,0,0,1813,0,0,0,0,202,0,0,0,1942,0,0,0,0,219,0,0,0,84,0,0,0,0,6,0,0
1ado,0,979,0,0,0,0,2168,384,0,0,286,0,0,0,0,595,104,0,0,301,0,0,0,0,646,109,0,0,3,0,0,0,0,11,1,0
1af2,0,3586,0,0,0,849,2389,0,0,0,947,0,0,0,222,644,0,0,0,1041,0,0,0,234,693,0,0,0,45,0,0,0,12,33,0,0
1afk,0,1932,0,0,0,931,2681,638,0,0,556,0,0,0,267,813,200,0,0,576,0,0,0,270,776,184,0,0,43,0,0,0,20,69,17,0
1afl,0,1924,0,0,0,934,2752,655,0,0,551,0,0,0,260,812,199,0,0,570,0,0,0,275,794,188,0,0,44,0,0,0,20,73,17,0
1ag9,0,4841,0,0,0,1249,2821,307,0,0,1192,0,0,0,312,676,76,0,0,1629,0,0,0,419,858,84,0,0,68,0,0,0,16,36,4,0
1agm,0,7315,0,0,0,391,4791,0,0,0,1916,0,0,0,102,1252,0,0,0,2223,0,0,0,117,1450,0,0,0,13,0,0,0,1,8,0,0
1ahx,0,3629,0,0,0,0,797,0,0,0,1040,0,0,0,0,231,0,0,0,983,0,0,0,0,217,0,0,0,20,0,0,0,0,8,0,0
1ahy,0,1661,0,0,0,0,1598,0,0,0,475,0,0,0,0,458,0,0,0,453,0,0,0,0,437,0,0,0,14,0,0,0,0,11,0,0
1ai4,0,3430,0,0,0,0,1716,0,0,0,849,0,0,0,0,423,0,0,0,960,0,0,0,0,486,0,0,0,20,0,0,0,0,11,0,0
1ai5,0,3417,0,0,0,463,1713,0,0,0,860,0,0,0,113,425,0,0,0,956,0,0,0,127,478,0,0,0,20,0,0,0,3,11,0,0
1ai6,0,3528,0,0,0,0,1308,0,0,0,880,0,0,0,0,324,0,0,0,992,0,0,0,0,379,0,0,0,25,0,0,0,0,9,0,0
1ai7,0,2718,0,0,0,0,458,0,0,0,676,0,0,0,0,115,0,0,0,759,0,0,0,0,138,0,0,0,20,0,0,0,0,4,0,0
1aid,0,5952,228,229,0,269,282,0,551,0,1635,58,65,0,74,84,0,149,0,1734,67,67,0,81,84,0,162,0,28,2,2,0,1,1,0,2
1aj6,0,5955,0,0,0,440,2339,0,0,0,1740,0,0,0,125,675,0,0,0,1893,0,0,0,137,730,0,0,0,50,0,0,0,3,21,0,0
1aj7,0,3682,0,0,0,447,2324,338,0,0,862,0,0,0,103,559,81,0,0,933,0,0,0,106,590,84,0,0,39,0,0,0,6,25,4,0
1ajn,0,3420,0,0,0,459,1732,0,0,0,849,0,0,0,110,426,0,0,0,957,0,0,0,130,488,0,0,0,20,0,0,0,4,12,0,0
1ajp,0,3489,0,0,0,0,1708,0,0,0,874,0,0,0,0,429,0,0,0,983,0,0,0,0,474,0,0,0,23,0,0,0,0,9,0,0
1ajq,0,2645,0,0,0,0,850,0,435,0,654,0,0,0,0,209,0,115,0,746,0,0,0,0,243,0,124,0,19,0,0,0,0,5,0,3
1ajv,0,10253,0,0,0,710,2074,0,340,0,2647,0,0,0,182,540,0,90,0,2917,0,0,0,193,582,0,94,0,30,0,0,0,1,9,0,1
1ajx,0,10454,0,0,0,689,1691,0,0,0,2719,0,0,0,179,440,0,0,0,2992,0,0,0,190,482,0,0,0,31,0,0,0,2,6,0,0
1akq,0,3242,0,0,0,782,2180,265,0,0,863,0,0,0,211,551,65,0,0,1160,0,0,0,282,701,84,0,0,51,0,0,0,12,29,3,0
1akr,0,3208,0,0,0,784,2158,264,0,0,857,0,0,0,210,548,66,0,0,1159,0,0,0,285,714,86,0,0,51,0,0,0,12,29,3,0
1akt,0,3290,0,0,0,800,2186,268,0,0,884,0,0,0,219,558,67,0,0,1178,0,0,0,289,729,85,0,0,51,0,0,0,12,29,3,0
1aku,0,3283,0,0,0,789,2171,263,0,0,880,0,0,0,216,552,65,0,0,1162,0,0,0,280,703,84,0,0,51,0,0,0,12,29,3,0
1akv,0,3336,0,0,0,812,2205,266,0,0,902,0,0,0,222,566,68,0,0,1186,0,0,0,285,712,86,0,0,51,0,0,0,12,29,3,0
1akw,0,3230,0,0,0,787,2155,263,0,0,843,0,0,0,210,535,66,0,0,1148,0,0,0,279,707,85,0,0,51,0,0,0,12,28,3,0
1al7,0,5067,0,0,0,1199,785,0,393,0,1361,0,0,0,311,216,0,105,0,1353,0,0,0,318,217,0,110,0,38,0,0,0,8,6,0,3
1al8,0,4490,0,0,0,375,1061,0,0,0,1165,0,0,0,100,289,0,0,0,1182,0,0,0,94,294,0,0,0,38,0,0,0,2,7,0,0
1alw,0,2491,0,0,0,0,510,0,205,0,580,0,0,0,0,128,0,48,0,575,0,0,0,0,105,0,49,0,18,0,0,0,0,2,0,0
1amk,0,767,0,0,0,0,2127,330,0,0,200,0,0,0,0,547,85,0,0,206,0,0,0,0,579,94,0,0,4,0,0,0,0,10,1,0
1amw,0,3502,0,0,0,1883,3083,632,0,0,837,0,0,0,462,721,146,0,0,985,0,0,0,528,854,165,0,0,18,0,0,0,7,22,5,0
1anf,0,4895,0,0,0,0,4434,0,0,0,1172,0,0,0,0,1056,0,0,0,1179,0,0,0,0,1071,0,0,0,24,0,0,0,0,21,0,0
1ao0,0,3702,0,0,0,1880,3424,662,0,0,1071,0,0,0,545,966,183,0,0,1102,0,0,0,550,1020,194,0,0,28,0,0,0,9,42,9,0
1apb,0,2546,0,0,0,0,2075,0,0,0,683,0,0,0,0,564,0,0,0,785,0,0,0,0,639,0,0,0,24,0,0,0,0,20,0,0
1apv,0,7661,0,692,0,1289,1951,0,0,0,1896,0,153,0,320,474,0,0,0,2580,0,217,0,433,659,0,0,0,5,0,0,0,0,0,0,0
1apw,0,7636,0,691,0,1284,1586,0,0,0,1892,0,154,0,321,391,0,0,0,2573,0,220,0,430,539,0,0,0,5,0,0,0,0,0,0,0
1aqc,0,11083,0,0,0,2407,3114,0,0,0,3055,0,0,0,652,853,0,0,0,2916,0,0,0,641,815,0,0,0,23,0,0,0,5,8,0,0
1aqi,0,3987,0,0,0,1821,1278,0,303,0,858,0,0,0,384,284,0,65,0,916,0,0,0,407,303,0,71,0,20,0,0,0,7,8,0,2
1aqj,0,4453,0,0,0,2212,1309,0,0,0,961,0,0,0,463,287,0,0,0,1023,0,0,0,496,304,0,0,0,22,0,0,0,9,8,0,0
1at5,0,4265,0,0,0,574,2785,0,0,0,1296,0,0,0,179,850,0,0,0,1250,0,0,0,165,814,0,0,0,80,0,0,0,10,52,0,0
1at6,0,4471,0,0,0,604,2922,0,0,0,1386,0,0,0,187,903,0,0,0,1321,0,0,0,178,855,0,0,0,81,0,0,0,11,55,0,0
1atl,0,4622,0,0,0,266,1163,0,224,0,1261,0,0,0,74,308,0,63,0,1382,0,0,0,80,348,0,75,0,71,0,0,0,6,21,0,4
1atr,0,3355,0,0,0,1593,3714,759,0,0,955,0,0,0,449,983,198,0,0,1079,0,0,0,504,1153,236,0,0,30,0,0,0,14,24,4,0
1avn,0,1585,0,0,0,953,0,0,0,0,403,0,0,0,244,0,0,0,0,371,0,0,0,222,0,0,0,0,10,0,0,0,6,0,0,0
1avp,0,10171,0,0,0,3678,2454,0,106,0,2510,0,0,0,917,615,0,28,0,3021,0,0,0,1100,740,0,37,0,171,0,0,0,61,45,0,2
1awi,0,11075,0,0,0,2228,2422,0,0,0,2943,0,0,0,591,636,0,0,0,3137,0,0,0,638,663,0,0,0,96,0,0,0,16,17,0,0
1ax0,0,1867,0,0,0,228,1413,0,0,0,501,0,0,0,61,376,0,0,0,625,0,0,0,79,475,0,0,0,0,0,0,0,0,0,0,0
1ax1,0,2301,0,0,0,0,2069,0,0,0,615,0,0,0,0,540,0,0,0,759,0,0,0,0,674,0,0,0,0,0,0,0,0,0,0,0
1ax2,0,2504,0,0,0,122,2060,0,0,0,668,0,0,0,32,538,0,0,0,811,0,0,0,36,670,0,0,0,0,0,0,0,0,0,0,0
1axr,0,2950,0,0,0,1269,1683,0,0,0,860,0,0,0,359,497,0,0,0,884,0,0,0,383,502,0,0,0,24,0,0,0,9,15,0,0
1axs,0,8208,0,0,0,235,890,0,0,0,1832,0,0,0,59,210,0,0,0,2081,0,0,0,65,237,0,0,0,51,0,0,0,0,2,0,0
1axz,0,1446,0,0,0,0,1405,0,0,0,379,0,0,0,0,368,0,0,0,480,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0
1azl,0,3232,0,0,0,791,2170,267,0,0,860,0,0,0,212,547,66,0,0,1154,0,0,0,284,708,85,0,0,51,0,0,0,12,29,3,0
1azm,0,1553,0,0,0,1616,1287,0,869,0,399,0,0,0,431,324,0,218,0,392,0,0,0,403,313,0,212,0,2,0,0,0,4,4,0,3
1azx,0,5069,0,0,0,0,7907,0,1278,0,1628,0,0,0,0,2487,0,401,0,1293,0,0,0,0,2010,0,330,0,45,0,0,0,0,64,0,9
1b05,0,6759,0,0,0,2254,1809,0,422,0,1802,0,0,0,601,475,0,112,0,2038,0,0,0,676,553,0,135,0,45,0,0,0,15,12,0,3
1b0h,0,11126,0,0,0,2231,1803,0,0,0,2890,0,0,0,591,474,0,0,0,3360,0,0,0,672,554,0,0,0,72,0,0,0,15,12,0,0
1b11,0,6691,0,0,0,878,1426,0,0,0,1941,0,0,0,246,408,0,0,0,2015,0,0,0,262,431,0,0,0,98,0,0,0,12,19,0,0
1b1h,0,9521,0,0,0,2230,1791,0,0,0,2529,0,0,0,587,472,0,0,0,2910,0,0,0,681,550,0,0,0,63,0,0,0,15,11,0,0
1b2h,0,7625,0,0,0,2665,1829,0,0,0,2021,0,0,0,704,476,0,0,0,2300,0,0,0,803,543,0,0,0,49,0,0,0,18,12,0,0
1b32,0,7623,0,0,0,2248,1821,0,446,0,2029,0,0,0,593,474,0,114,0,2303,0,0,0,683,553,0,140,0,50,0,0,0,15,12,0,3
1b38,0,3521,0,0,0,1826,4593,1086,0,0,803,0,0,0,425,1066,253,0,0,871,0,0,0,441,1166,277,0,0,5,0,0,0,3,7,1,0
1b39,0,3503,0,0,0,1808,4572,1068,0,0,802,0,0,0,415,1076,259,0,0,883,0,0,0,443,1166,277,0,0,2,0,0,0,1,6,1,0
1b3f,0,8043,0,0,0,3113,1808,0,0,0,2132,0,0,0,825,479,0,0,0,2444,0,0,0,946,555,0,0,0,51,0,0,0,21,12,0,0
1b3g,0,8050,0,0,0,2239,1810,0,0,0,2127,0,0,0,594,479,0,0,0,2436,0,0,0,681,550,0,0,0,53,0,0,0,15,11,0,0
1b3h,0,9238,0,0,0,2224,1800,0,0,0,2449,0,0,0,593,474,0,0,0,2826,0,0,0,672,548,0,0,0,59,0,0,0,15,11,0,0
1b3l,0,6177,0,0,0,2190,1766,0,0,0,1636,0,0,0,578,466,0,0,0,1854,0,0,0,655,545,0,0,0,38,0,0,0,15,11,0,0
1b40,0,9313,0,0,0,2242,1812,0,0,0,2465,0,0,0,597,478,0,0,0,2858,0,0,0,673,550,0,0,0,60,0,0,0,15,11,0,0
1b42,0,1670,0,0,0,1385,0,0,0,0,408,0,0,0,335,0,0,0,0,468,0,0,0,383,0,0,0,0,18,0,0,0,15,0,0,0
1b46,0,7672,0,0,0,2236,1819,0,0,0,2034,0,0,0,597,477,0,0,0,2316,0,0,0,674,554,0,0,0,49,0,0,0,15,12,0,0
1b4d,0,3890,0,0,0,848,3427,0,0,0,1107,0,0,0,243,978,0,0,0,1130,0,0,0,256,1011,0,0,0,28,0,0,0,5,28,0,0
1b4h,0,7197,0,0,0,2696,1814,0,0,0,1908,0,0,0,709,476,0,0,0,2170,0,0,0,822,550,0,0,0,47,0,0,0,18,12,0,0
1b4z,0,7217,0,0,0,2240,2695,0,0,0,1910,0,0,0,598,706,0,0,0,2175,0,0,0,673,824,0,0,0,46,0,0,0,15,18,0,0
1b51,0,6701,0,0,0,2221,2247,0,0,0,1782,0,0,0,585,592,0,0,0,2015,0,0,0,676,678,0,0,0,43,0,0,0,15,15,0,0
1b52,0,7107,0,0,0,2216,2210,0,0,0,1894,0,0,0,584,583,0,0,0,2134,0,0,0,671,673,0,0,0,46,0,0,0,15,15,0,0
1b55,0,1309,0,0,0,0,3986,888,0,0,336,0,0,0,0,1040,232,0,0,331,0,0,0,0,1026,237,0,0,0,0,0,0,0,0,0,0
1b56,0,5476,0,0,0,0,789,0,0,0,1483,0,0,0,0,208,0,0,0,1605,0,0,0,0,217,0,0,0,118,0,0,0,0,15,0,0
1b57,0,770,0,0,0,380,2203,362,0,0,207,0,0,0,103,609,103,0,0,247,0,0,0,111,689,113,0,0,10,0,0,0,6,28,4,0
1b58,0,9184,0,0,0,2202,2182,0,0,0,2443,0,0,0,581,579,0,0,0,2790,0,0,0,663,672,0,0,0,61,0,0,0,15,14,0,0
1b5h,0,6785,0,0,0,2686,1826,0,0,0,1800,0,0,0,713,475,0,0,0,2043,0,0,0,821,553,0,0,0,45,0,0,0,18,12,0,0
1b5i,0,7165,0,0,0,2656,2273,0,0,0,1909,0,0,0,705,592,0,0,0,2172,0,0,0,814,690,0,0,0,47,0,0,0,18,15,0,0
1b5j,0,7635,0,0,0,2660,2282,0,0,0,2035,0,0,0,707,592,0,0,0,2305,0,0,0,813,696,0,0,0,50,0,0,0,18,14,0,0
1b6h,0,7635,0,0,0,2266,1819,0,0,0,2038,0,0,0,599,478,0,0,0,2311,0,0,0,687,550,0,0,0,50,0,0,0,15,12,0,0
1b6j,0,10197,0,0,0,2119,2369,0,0,0,2693,0,0,0,553,639,0,0,0,2972,0,0,0,619,707,0,0,0,19,0,0,0,5,7,0,0
1b6k,0,10937,0,0,0,1589,2051,0,0,0,2860,0,0,0,425,536,0,0,0,3192,0,0,0,456,590,0,0,0,21,0,0,0,2,5,0,0
1b6l,0,8721,0,0,0,1604,1876,0,0,0,2295,0,0,0,419,500,0,0,0,2525,0,0,0,452,542,0,0,0,13,0,0,0,3,4,0,0
1b6m,0,9965,0,0,0,1316,1883,0,0,0,2598,0,0,0,352,488,0,0,0,2883,0,0,0,372,534,0,0,0,19,0,0,0,1,4,0,0
1b6p,0,10805,0,0,0,1611,2051,0,0,0,2807,0,0,0,430,540,0,0,0,3116,0,0,0,462,595,0,0,0,23,0,0,0,3,6,0,0
1b7h,0,8016,0,0,0,2248,1809,0,0,0,2115,0,0,0,595,475,0,0,0,2442,0,0,0,675,552,0,0,0,51,0,0,0,15,12,0,0
1b8n,0,3885,0,0,0,1798,1381,0,0,0,1025,0,0,0,475,373,0,0,0,1101,0,0,0,495,401,0,0,0,53,0,0,0,25,19,0,0
1b8o,0,3882,0,0,0,1428,1372,0,0,0,1019,0,0,0,384,368,0,0,0,1095,0,0,0,395,398,0,0,0,55,0,0,0,22,20,0,0
1b8y,0,5801,0,0,0,648,1234,0,296,0,1491,0,0,0,164,308,0,76,0,1560,0,0,0,174,335,0,82,0,19,0,0,0,2,4,0,1
1b9j,0,8029,0,0,0,2230,1807,0,0,0,2117,0,0,0,593,473,0,0,0,2459,0,0,0,680,555,0,0,0,51,0,0,0,15,11,0,0
1bai,0,11261,0,0,0,2910,2605,0,0,0,3213,0,0,0,845,750,0,0,0,3395,0,0,0,882,774,0,0,0,85,0,0,0,17,16,0,0
1bap,0,2113,0,0,0,0,2073,0,0,0,567,0,0,0,0,563,0,0,0,653,0,0,0,0,641,0,0,0,20,0,0,0,0,20,0,0
1bbz,0,6173,0,0,0,1251,1696,0,0,0,1550,0,0,0,315,435,0,0,0,1872,0,0,0,382,509,0,0,0,41,0,0,0,9,11,0,0
1bcd,0,465,0,1358,0,456,868,0,447,0,110,0,331,0,113,230,0,118,0,103,0,313,0,106,204,0,101,0,2,0,4,0,2,4,0,2
1bcj,0,1598,0,0,0,224,1141,0,0,0,454,0,0,0,64,325,0,0,0,477,0,0,0,71,340,0,0,0,10,0,0,0,2,6,0,0
1bcu,0,3988,0,0,0,838,0,0,0,0,1039,0,0,0,226,0,0,0,0,1220,0,0,0,263,0,0,0,0,76,0,0,0,17,0,0,0
1bdl,0,7352,0,0,0,1151,949,0,0,0,2003,0,0,0,311,259,0,0,0,2115,0,0,0,321,274,0,0,0,23,0,0,0,3,4,0,0
1bdq,0,9405,0,0,0,1261,1330,0,0,0,2525,0,0,0,335,358,0,0,0,2697,0,0,0,358,372,0,0,0,23,0,0,0,4,6,0,0
1bdr,0,9409,0,0,0,1260,1317,0,0,0,2521,0,0,0,335,358,0,0,0,2705,0,0,0,358,373,0,0,0,19,0,0,0,3,5,0,0
1bgq,0,6152,416,0,0,0,2121,0,0,0,1502,96,0,0,0,519,0,0,0,1748,108,0,0,0,602,0,0,0,24,2,0,0,0,8,0,0
1bhf,0,5274,0,0,0,701,2093,0,0,0,1462,0,0,0,198,576,0,0,0,1471,0,0,0,204,581,0,0,0,29,0,0,0,4,13,0,0
1bhx,0,5680,0,0,0,1999,1071,0,539,0,1558,0,0,0,535,287,0,142,0,1666,0,0,0,622,328,0,168,0,106,0,0,0,39,21,0,11
1bju,0,3932,183,0,0,1249,274,0,0,0,1072,51,0,0,336,76,0,0,0,1274,62,0,0,401,91,0,0,0,96,6,0,0,32,8,0,0
1bjv,0,4902,0,0,0,1244,463,0,0,0,1328,0,0,0,337,125,0,0,0,1585,0,0,0,402,154,0,0,0,122,0,0,0,32,14,0,0
1bkj,0,6084,0,0,0,1332,2856,316,0,0,1604,0,0,0,355,750,82,0,0,1634,0,0,0,359,758,82,0,0,85,0,0,0,15,41,5,0
1bky,0,1357,0,0,0,792,305,0,0,0,330,0,0,0,192,72,0,0,0,385,0,0,0,226,82,0,0,0,15,0,0,0,8,3,0,0
1bm7,0,5598,0,1335,0,400,690,0,0,0,1298,0,316,0,92,167,0,0,0,1630,0,386,0,117,208,0,0,0,35,0,4,0,2,7,0,0
1bma,0,6359,0,1106,0,1054,806,0,0,0,1813,0,309,0,301,230,0,0,0,2021,0,330,0,340,257,0,0,0,144,0,21,0,24,18,0,0
1bmm,0,6786,0,0,0,1981,1377,0,247,0,1832,0,0,0,517,368,0,67,0,1977,0,0,0,592,415,0,75,0,132,0,0,0,38,26,0,6
1bmn,0,7705,0,0,0,1945,1384,0,249,0,2109,0,0,0,517,376,0,67,0,2265,0,0,0,583,420,0,77,0,148,0,0,0,36,26,0,6
1bn1,0,3733,0,0,0,797,1656,0,1259,0,1010,0,0,0,200,417,0,312,0,963,0,0,0,189,391,0,292,0,17,0,0,0,4,7,0,6
1bn3,0,4220,0,0,0,806,1920,0,1255,0,1148,0,0,0,203,487,0,316,0,1090,0,0,0,194,456,0,292,0,19,0,0,0,4,8,0,6
1bn4,0,3762,0,0,0,791,1849,0,1258,0,1022,0,0,0,202,468,0,312,0,957,0,0,0,188,441,0,292,0,16,0,0,0,4,8,0,6
1bnm,0,4641,0,0,0,1186,1931,0,1260,0,1240,0,0,0,298,495,0,318,0,1181,0,0,0,282,462,0,298,0,21,0,0,0,6,8,0,6
1bnn,0,4280,0,0,0,807,1934,0,1258,0,1151,0,0,0,204,493,0,312,0,1091,0,0,0,196,458,0,292,0,19,0,0,0,4,8,0,6
1bnq,0,3913,0,0,0,1183,1936,0,1244,0,1049,0,0,0,301,493,0,311,0,972,0,0,0,284,469,0,293,0,19,0,0,0,6,8,0,5
1bnt,0,4243,0,0,0,806,2247,0,1250,0,1142,0,0,0,201,566,0,313,0,1076,0,0,0,197,535,0,294,0,19,0,0,0,4,10,0,6
1bnu,0,3762,0,0,0,801,2037,0,1537,0,995,0,0,0,203,515,0,394,0,949,0,0,0,191,482,0,368,0,17,0,0,0,4,9,0,7
1bnv,0,4651,0,0,0,1160,1934,0,1254,0,1241,0,0,0,303,498,0,316,0,1155,0,0,0,278,464,0,293,0,21,0,0,0,6,8,0,6
1bnw,0,3001,0,0,0,801,1658,0,1537,0,807,0,0,0,206,417,0,391,0,763,0,0,0,197,381,0,361,0,13,0,0,0,3,7,0,7
1bp0,0,3411,0,0,0,793,2905,338,0,0,816,0,0,0,183,740,93,0,0,828,0,0,0,183,741,93,0,0,21,0,0,0,6,16,2,0
1bq3,0,1705,0,0,0,0,6740,1677,0,0,555,0,0,0,0,2176,542,0,0,494,0,0,0,0,1956,493,0,0,0,0,0,0,0,0,0,0
1bq4,0,3832,0,0,0,0,3800,0,0,0,1221,0,0,0,0,1203,0,0,0,1085,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0
1br6,0,4814,0,0,0,2260,1035,0,0,0,1259,0,0,0,547,271,0,0,0,1284,0,0,0,571,266,0,0,0,27,0,0,0,13,5,0,0
1br8,0,17837,0,0,0,4734,6644,0,0,0,4023,0,0,0,1055,1489,0,0,0,4474,0,0,0,1168,1648,0,0,0,89,0,0,0,22,33,0,0
1bsk,0,4968,0,0,0,736,2464,388,0,0,1319,0,0,0,200,651,97,0,0,1398,0,0,0,215,679,100,0,0,74,0,0,0,10,35,6,0
1bt6,0,9872,0,0,0,2377,2931,0,0,0,2300,0,0,0,557,706,0,0,0,2597,0,0,0,651,796,0,0,0,305,0,0,0,81,91,0,0
1btn,0,835,0,0,0,0,2075,421,0,0,260,0,0,0,0,632,129,0,0,221,0,0,0,0,544,111,0,0,0,0,0,0,0,0,0,0
1bty,0,2320,0,0,0,675,0,0,0,0,646,0,0,0,188,0,0,0,0,738,0,0,0,213,0,0,0,0,53,0,0,0,16,0,0,0
1bux,0,2496,0,0,0,1101,3353,566,166,0,743,0,0,0,324,1020,170,54,0,692,0,0,0,295,959,167,49,0,0,0,0,0,0,3,1,0
