PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
1a9m,0,401,0,0,0,95,92,0,0,0,117,0,0,0,36,27,0,0,0,122,0,0,0,31,34,0,0,0,0,0,0,0,0,0,0,0
1a9q,0,106,0,0,0,84,21,0,0,0,22,0,0,0,18,5,0,0,0,32,0,0,0,22,7,0,0,0,2,0,0,0,2,0,0,0
1aaq,0,392,0,0,0,61,88,0,0,0,108,0,0,0,19,25,0,0,0,139,0,0,0,27,39,0,0,0,0,0,0,0,0,0,0,0
1abf,0,114,0,0,0,0,101,0,0,0,39,0,0,0,0,32,0,0,0,42,0,0,0,0,33,0,0,0,8,0,0,0,0,8,0,0
1add,0,227,0,0,0,89,81,0,0,0,47,0,0,0,19,16,0,0,0,53,0,0,0,20,14,0,0,0,7,0,0,0,0,6,0,0
1adl,0,278,0,0,0,0,35,0,0,0,56,0,0,0,0,7,0,0,0,63,0,0,0,0,4,0,0,0,13,0,0,0,0,1,0,0
1ado,0,43,0,0,0,0,100,19,0,0,21,0,0,0,0,44,7,0,0,7,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0
1af2,0,220,0,0,0,46,151,0,0,0,39,0,0,0,10,35,0,0,0,55,0,0,0,9,41,0,0,0,7,0,0,0,2,3,0,0
1afk,0,114,0,0,0,73,116,26,0,0,43,0,0,0,33,49,14,0,0,30,0,0,0,25,25,6,0,0,5,0,0,0,5,0,0,0
1afl,0,119,0,0,0,74,135,32,0,0,40,0,0,0,30,53,13,0,0,34,0,0,0,27,35,9,0,0,5,0,0,0,5,0,0,0
1ag9,0,352,0,0,0,117,237,29,0,0,77,0,0,0,26,69,10,0,0,82,0,0,0,24,72,10,0,0,3,0,0,0,0,4,1,0
1agm,0,376,0,0,0,18,258,0,0,0,59,0,0,0,4,45,0,0,0,117,0,0,0,7,67,0,0,0,0,0,0,0,0,0,0,0
1ahx,0,181,0,0,0,0,46,0,0,0,34,0,0,0,0,16,0,0,0,34,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1ahy,0,86,0,0,0,0,91,0,0,0,26,0,0,0,0,29,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
1ai4,0,175,0,0,0,0,88,0,0,0,26,0,0,0,0,18,0,0,0,31,0,0,0,0,18,0,0,0,5,0,0,0,0,1,0,0
1ai5,0,168,0,0,0,27,90,0,0,0,24,0,0,0,5,17,0,0,0,29,0,0,0,4,20,0,0,0,4,0,0,0,0,1,0,0
1ai6,0,208,0,0,0,0,72,0,0,0,29,0,0,0,0,15,0,0,0,31,0,0,0,0,16,0,0,0,5,0,0,0,0,1,0,0
1ai7,0,163,0,0,0,0,23,0,0,0,21,0,0,0,0,4,0,0,0,25,0,0,0,0,4,0,0,0,4,0,0,0,0,1,0,0
1aid,0,253,29,21,0,6,3,0,25,0,31,3,2,0,2,0,0,5,0,46,6,3,0,1,1,0,6,0,0,0,0,0,0,0,0,0
1aj6,0,242,0,0,0,21,110,0,0,0,65,0,0,0,8,31,0,0,0,40,0,0,0,7,31,0,0,0,0,0,0,0,0,0,0,0
1aj7,0,190,0,0,0,27,150,25,0,0,60,0,0,0,4,36,7,0,0,31,0,0,0,1,19,4,0,0,0,0,0,0,0,0,0,0
1ajn,0,168,0,0,0,24,82,0,0,0,27,0,0,0,3,17,0,0,0,29,0,0,0,4,17,0,0,0,3,0,0,0,1,1,0,0
1ajp,0,174,0,0,0,0,87,0,0,0,27,0,0,0,0,18,0,0,0,31,0,0,0,0,19,0,0,0,5,0,0,0,0,1,0,0
1ajq,0,162,0,0,0,0,48,0,24,0,24,0,0,0,0,10,0,2,0,23,0,0,0,0,12,0,3,0,3,0,0,0,0,0,0,1
1ajv,0,544,0,0,0,28,105,0,17,0,134,0,0,0,7,26,0,4,0,150,0,0,0,12,33,0,6,0,0,0,0,0,0,0,0,0
1ajx,0,501,0,0,0,31,84,0,0,0,122,0,0,0,6,19,0,0,0,127,0,0,0,10,28,0,0,0,0,0,0,0,0,0,0,0
1akq,0,316,0,0,0,101,215,28,0,0,71,0,0,0,23,71,10,0,0,74,0,0,0,25,67,13,0,0,3,0,0,0,0,4,1,0
1akr,0,303,0,0,0,102,203,28,0,0,62,0,0,0,23,64,10,0,0,78,0,0,0,24,65,13,0,0,3,0,0,0,0,4,1,0
1akt,0,309,0,0,0,103,216,27,0,0,68,0,0,0,25,68,10,0,0,78,0,0,0,27,68,13,0,0,3,0,0,0,0,4,1,0
1aku,0,274,0,0,0,92,205,28,0,0,67,0,0,0,23,70,10,0,0,77,0,0,0,25,66,13,0,0,3,0,0,0,0,4,1,0
1akv,0,318,0,0,0,103,214,30,0,0,72,0,0,0,24,72,10,0,0,83,0,0,0,25,69,13,0,0,3,0,0,0,0,4,1,0
1akw,0,315,0,0,0,103,208,27,0,0,60,0,0,0,22,64,10,0,0,76,0,0,0,23,65,13,0,0,3,0,0,0,0,4,1,0
1al7,0,228,0,0,0,37,25,0,13,0,33,0,0,0,10,15,0,4,0,34,0,0,0,13,6,0,2,0,3,0,0,0,0,0,0,1
1al8,0,209,0,0,0,14,44,0,0,0,29,0,0,0,6,14,0,0,0,24,0,0,0,2,9,0,0,0,12,0,0,0,0,0,0,0
1alw,0,160,0,0,0,0,22,0,1,0,39,0,0,0,0,10,0,3,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1amk,0,53,0,0,0,0,127,22,0,0,19,0,0,0,0,47,9,0,0,12,0,0,0,0,41,9,0,0,0,0,0,0,0,0,0,0
1amw,0,119,0,0,0,72,113,25,0,0,25,0,0,0,15,40,12,0,0,32,0,0,0,23,34,8,0,0,8,0,0,0,4,2,0,0
1anf,0,239,0,0,0,0,219,0,0,0,43,0,0,0,0,44,0,0,0,43,0,0,0,0,41,0,0,0,3,0,0,0,0,3,0,0
1ao0,0,171,0,0,0,87,131,22,0,0,70,0,0,0,34,54,10,0,0,41,0,0,0,15,49,9,0,0,0,0,0,0,0,0,0,0
1apb,0,119,0,0,0,0,101,0,0,0,39,0,0,0,0,33,0,0,0,39,0,0,0,0,27,0,0,0,8,0,0,0,0,10,0,0
1apv,0,326,0,33,0,55,82,0,0,0,51,0,6,0,12,19,0,0,0,136,0,13,0,24,41,0,0,0,0,0,0,0,0,0,0,0
1apw,0,323,0,32,0,58,60,0,0,0,48,0,6,0,11,16,0,0,0,138,0,14,0,24,30,0,0,0,0,0,0,0,0,0,0,0
1aqc,0,531,0,0,0,106,151,0,0,0,115,0,0,0,16,39,0,0,0,114,0,0,0,22,33,0,0,0,0,0,0,0,0,0,0,0
1aqi,0,219,0,0,0,124,73,0,13,0,53,0,0,0,23,16,0,3,0,60,0,0,0,28,25,0,4,0,0,0,0,0,0,0,0,0
1aqj,0,243,0,0,0,145,72,0,0,0,56,0,0,0,30,14,0,0,0,62,0,0,0,36,21,0,0,0,0,0,0,0,0,0,0,0
1at5,0,203,0,0,0,26,122,0,0,0,47,0,0,0,7,27,0,0,0,21,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0
1at6,0,210,0,0,0,26,129,0,0,0,47,0,0,0,7,29,0,0,0,26,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0
1atl,0,274,0,0,0,15,65,0,12,0,87,0,0,0,5,27,0,3,0,85,0,0,0,4,24,0,4,0,0,0,0,0,0,0,0,0
1atr,0,179,0,0,0,88,190,40,0,0,75,0,0,0,38,62,13,0,0,60,0,0,0,23,76,14,0,0,0,0,0,0,0,0,0,0
1avn,0,30,0,0,0,19,0,0,0,0,20,0,0,0,13,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1avp,0,498,0,0,0,165,116,0,4,0,123,0,0,0,36,31,0,2,0,158,0,0,0,61,41,0,4,0,13,0,0,0,6,6,0,1
1awi,0,521,0,0,0,98,66,0,0,0,112,0,0,0,24,21,0,0,0,109,0,0,0,18,18,0,0,0,4,0,0,0,0,0,0,0
1ax0,0,141,0,0,0,15,118,0,0,0,27,0,0,0,2,25,0,0,0,23,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0
1ax1,0,138,0,0,0,0,132,0,0,0,34,0,0,0,0,30,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
1ax2,0,144,0,0,0,7,123,0,0,0,38,0,0,0,2,28,0,0,0,30,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0
1axr,0,148,0,0,0,52,74,0,0,0,49,0,0,0,21,24,0,0,0,43,0,0,0,13,33,0,0,0,0,0,0,0,0,0,0,0
1axs,0,430,0,0,0,10,33,0,0,0,55,0,0,0,2,7,0,0,0,101,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0
1axz,0,113,0,0,0,0,114,0,0,0,23,0,0,0,0,25,0,0,0,20,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
1azl,0,302,0,0,0,103,212,28,0,0,59,0,0,0,23,64,10,0,0,77,0,0,0,24,66,13,0,0,3,0,0,0,0,4,1,0
1azm,0,57,0,0,0,66,66,0,41,0,14,0,0,0,22,16,0,14,0,7,0,0,0,11,7,0,5,0,0,0,0,0,0,0,0,0
1azx,0,177,0,0,0,0,397,0,79,0,84,0,0,0,0,175,0,32,0,25,0,0,0,0,52,0,11,0,0,0,0,0,0,0,0,0
1b05,0,299,0,0,0,105,71,0,17,0,72,0,0,0,23,25,0,5,0,88,0,0,0,31,20,0,5,0,13,0,0,0,1,1,0,0
1b0h,0,496,0,0,0,102,72,0,0,0,125,0,0,0,24,26,0,0,0,146,0,0,0,28,20,0,0,0,12,0,0,0,3,2,0,0
1b11,0,304,0,0,0,38,75,0,0,0,72,0,0,0,11,20,0,0,0,89,0,0,0,12,26,0,0,0,3,0,0,0,0,1,0,0
1b1h,0,426,0,0,0,102,73,0,0,0,115,0,0,0,24,25,0,0,0,126,0,0,0,31,20,0,0,0,12,0,0,0,1,1,0,0
1b2h,0,335,0,0,0,126,72,0,0,0,77,0,0,0,30,27,0,0,0,102,0,0,0,38,22,0,0,0,13,0,0,0,1,1,0,0
1b32,0,338,0,0,0,101,69,0,18,0,78,0,0,0,24,25,0,5,0,103,0,0,0,31,20,0,6,0,13,0,0,0,3,2,0,0
1b38,0,172,0,0,0,101,174,37,0,0,21,0,0,0,11,65,17,0,0,33,0,0,0,14,75,17,0,0,0,0,0,0,0,0,0,0
1b39,0,164,0,0,0,104,189,42,0,0,21,0,0,0,10,69,18,0,0,31,0,0,0,12,70,16,0,0,0,0,0,0,0,0,0,0
1b3f,0,351,0,0,0,144,72,0,0,0,86,0,0,0,35,23,0,0,0,109,0,0,0,44,20,0,0,0,12,0,0,0,2,2,0,0
1b3g,0,355,0,0,0,102,74,0,0,0,88,0,0,0,25,24,0,0,0,102,0,0,0,31,21,0,0,0,13,0,0,0,1,1,0,0
1b3h,0,407,0,0,0,106,68,0,0,0,103,0,0,0,24,25,0,0,0,124,0,0,0,30,20,0,0,0,13,0,0,0,2,1,0,0
1b3l,0,272,0,0,0,102,69,0,0,0,66,0,0,0,25,25,0,0,0,85,0,0,0,30,20,0,0,0,13,0,0,0,2,2,0,0
1b40,0,419,0,0,0,107,73,0,0,0,100,0,0,0,23,25,0,0,0,125,0,0,0,30,21,0,0,0,12,0,0,0,3,1,0,0
1b42,0,101,0,0,0,94,0,0,0,0,6,0,0,0,4,0,0,0,0,20,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
1b46,0,342,0,0,0,101,72,0,0,0,77,0,0,0,24,26,0,0,0,102,0,0,0,29,19,0,0,0,13,0,0,0,3,2,0,0
1b4d,0,170,0,0,0,30,148,0,0,0,53,0,0,0,11,47,0,0,0,58,0,0,0,13,56,0,0,0,0,0,0,0,0,0,0,0
1b4h,0,311,0,0,0,122,71,0,0,0,74,0,0,0,30,25,0,0,0,95,0,0,0,38,20,0,0,0,12,0,0,0,2,2,0,0
1b4z,0,319,0,0,0,103,106,0,0,0,75,0,0,0,23,35,0,0,0,95,0,0,0,31,33,0,0,0,13,0,0,0,3,2,0,0
1b51,0,294,0,0,0,102,91,0,0,0,69,0,0,0,25,30,0,0,0,90,0,0,0,31,23,0,0,0,13,0,0,0,1,1,0,0
1b52,0,313,0,0,0,103,87,0,0,0,74,0,0,0,25,30,0,0,0,93,0,0,0,30,28,0,0,0,13,0,0,0,1,1,0,0
1b55,0,64,0,0,0,0,273,62,0,0,29,0,0,0,0,89,19,0,0,25,0,0,0,0,75,15,0,0,0,0,0,0,0,0,0,0
1b56,0,253,0,0,0,0,25,0,0,0,50,0,0,0,0,10,0,0,0,40,0,0,0,0,3,0,0,0,18,0,0,0,0,1,0,0
1b57,0,50,0,0,0,25,148,29,0,0,27,0,0,0,10,64,12,0,0,16,0,0,0,7,49,10,0,0,0,0,0,0,0,0,0,0
1b58,0,387,0,0,0,103,90,0,0,0,100,0,0,0,24,30,0,0,0,118,0,0,0,30,26,0,0,0,12,0,0,0,3,2,0,0
1b5h,0,302,0,0,0,123,73,0,0,0,72,0,0,0,28,25,0,0,0,89,0,0,0,35,20,0,0,0,13,0,0,0,1,1,0,0
1b5i,0,307,0,0,0,126,84,0,0,0,76,0,0,0,30,30,0,0,0,90,0,0,0,37,25,0,0,0,13,0,0,0,2,1,0,0
1b5j,0,338,0,0,0,122,87,0,0,0,77,0,0,0,29,30,0,0,0,99,0,0,0,36,26,0,0,0,13,0,0,0,2,2,0,0
1b6h,0,338,0,0,0,103,71,0,0,0,77,0,0,0,24,25,0,0,0,99,0,0,0,31,20,0,0,0,12,0,0,0,1,2,0,0
1b6j,0,450,0,0,0,89,109,0,0,0,117,0,0,0,23,33,0,0,0,142,0,0,0,34,45,0,0,0,0,0,0,0,0,0,0,0
1b6k,0,476,0,0,0,52,84,0,0,0,126,0,0,0,18,27,0,0,0,137,0,0,0,26,32,0,0,0,0,0,0,0,0,0,0,0
1b6l,0,391,0,0,0,70,89,0,0,0,100,0,0,0,19,26,0,0,0,115,0,0,0,25,34,0,0,0,0,0,0,0,0,0,0,0
1b6m,0,474,0,0,0,45,82,0,0,0,117,0,0,0,15,26,0,0,0,123,0,0,0,21,29,0,0,0,0,0,0,0,0,0,0,0
1b6p,0,495,0,0,0,60,89,0,0,0,137,0,0,0,19,28,0,0,0,143,0,0,0,26,34,0,0,0,0,0,0,0,0,0,0,0
1b7h,0,353,0,0,0,102,68,0,0,0,87,0,0,0,25,25,0,0,0,107,0,0,0,30,20,0,0,0,12,0,0,0,3,1,0,0
1b8n,0,207,0,0,0,105,84,0,0,0,44,0,0,0,23,19,0,0,0,58,0,0,0,27,23,0,0,0,8,0,0,0,4,2,0,0
1b8o,0,201,0,0,0,79,83,0,0,0,44,0,0,0,18,20,0,0,0,57,0,0,0,22,25,0,0,0,8,0,0,0,3,2,0,0
1b8y,0,408,0,0,0,37,64,0,17,0,110,0,0,0,10,23,0,5,0,93,0,0,0,11,16,0,4,0,0,0,0,0,0,0,0,0
1b9j,0,350,0,0,0,101,69,0,0,0,81,0,0,0,23,25,0,0,0,107,0,0,0,30,20,0,0,0,13,0,0,0,3,2,0,0
1bai,0,471,0,0,0,117,133,0,0,0,121,0,0,0,42,35,0,0,0,146,0,0,0,40,46,0,0,0,0,0,0,0,0,0,0,0
1bap,0,100,0,0,0,0,99,0,0,0,33,0,0,0,0,32,0,0,0,32,0,0,0,0,33,0,0,0,8,0,0,0,0,9,0,0
1bbz,0,410,0,0,0,76,74,0,0,0,59,0,0,0,8,15,0,0,0,95,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0,0
1bcd,0,26,0,74,0,23,35,0,24,0,8,0,21,0,8,13,0,7,0,3,0,8,0,5,10,0,5,0,0,0,0,0,0,0,0,0
1bcj,0,94,0,0,0,8,79,0,0,0,22,0,0,0,3,23,0,0,0,39,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0
1bcu,0,193,0,0,0,40,0,0,0,0,65,0,0,0,15,0,0,0,0,79,0,0,0,18,0,0,0,0,15,0,0,0,3,0,0,0
1bdl,0,314,0,0,0,43,47,0,0,0,99,0,0,0,10,12,0,0,0,105,0,0,0,18,19,0,0,0,0,0,0,0,0,0,0,0
1bdq,0,460,0,0,0,44,55,0,0,0,121,0,0,0,15,12,0,0,0,143,0,0,0,23,19,0,0,0,0,0,0,0,0,0,0,0
1bdr,0,457,0,0,0,45,56,0,0,0,120,0,0,0,18,14,0,0,0,142,0,0,0,23,19,0,0,0,0,0,0,0,0,0,0,0
1bgq,0,226,20,0,0,0,94,0,0,0,45,2,0,0,0,21,0,0,0,72,2,0,0,0,27,0,0,0,9,0,0,0,0,3,0,0
1bhf,0,286,0,0,0,29,87,0,0,0,100,0,0,0,5,36,0,0,0,79,0,0,0,7,27,0,0,0,1,0,0,0,0,0,0,0
1bhx,0,314,0,0,0,105,33,0,35,0,65,0,0,0,33,9,0,5,0,72,0,0,0,37,13,0,5,0,2,0,0,0,3,0,0,0
1bju,0,205,11,0,0,74,13,0,0,0,74,1,0,0,26,4,0,0,0,86,3,0,0,33,5,0,0,0,10,0,0,0,3,0,0,0
1bjv,0,232,0,0,0,77,22,0,0,0,79,0,0,0,25,4,0,0,0,104,0,0,0,33,7,0,0,0,10,0,0,0,3,0,0,0
1bkj,0,295,0,0,0,68,136,18,0,0,111,0,0,0,23,70,12,0,0,73,0,0,0,14,42,5,0,0,3,0,0,0,0,4,0,0
1bky,0,84,0,0,0,59,25,0,0,0,2,0,0,0,1,2,0,0,0,19,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0
1bm7,0,271,0,69,0,15,26,0,0,0,43,0,16,0,0,4,0,0,0,35,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1bma,0,370,0,82,0,53,37,0,0,0,109,0,29,0,15,13,0,0,0,89,0,23,0,14,11,0,0,0,10,0,1,0,0,1,0,0
1bmm,0,337,0,0,0,95,52,0,7,0,74,0,0,0,32,17,0,3,0,84,0,0,0,38,19,0,1,0,4,0,0,0,5,1,0,0
1bmn,0,401,0,0,0,93,48,0,8,0,86,0,0,0,29,13,0,3,0,97,0,0,0,33,15,0,1,0,5,0,0,0,6,0,0,0
1bn1,0,141,0,0,0,32,86,0,57,0,24,0,0,0,9,17,0,13,0,20,0,0,0,7,11,0,9,0,0,0,0,0,0,0,0,0
1bn3,0,152,0,0,0,32,100,0,56,0,25,0,0,0,9,19,0,14,0,21,0,0,0,7,12,0,8,0,0,0,0,0,0,0,0,0
1bn4,0,147,0,0,0,31,93,0,57,0,26,0,0,0,9,17,0,13,0,18,0,0,0,7,13,0,9,0,0,0,0,0,0,0,0,0
1bnm,0,159,0,0,0,38,99,0,58,0,35,0,0,0,13,17,0,13,0,21,0,0,0,10,11,0,7,0,0,0,0,0,0,0,0,0
1bnn,0,155,0,0,0,32,100,0,56,0,27,0,0,0,9,17,0,12,0,20,0,0,0,7,13,0,8,0,0,0,0,0,0,0,0,0
1bnq,0,137,0,0,0,40,99,0,57,0,35,0,0,0,13,18,0,13,0,26,0,0,0,11,13,0,7,0,0,0,0,0,0,0,0,0
1bnt,0,142,0,0,0,32,103,0,59,0,28,0,0,0,9,22,0,13,0,18,0,0,0,7,14,0,7,0,0,0,0,0,0,0,0,0
1bnu,0,132,0,0,0,32,99,0,72,0,31,0,0,0,9,24,0,14,0,21,0,0,0,6,14,0,8,0,0,0,0,0,0,0,0,0
1bnv,0,142,0,0,0,44,97,0,58,0,38,0,0,0,12,17,0,13,0,18,0,0,0,9,12,0,7,0,0,0,0,0,0,0,0,0
1bnw,0,104,0,0,0,36,78,0,73,0,23,0,0,0,9,17,0,14,0,14,0,0,0,6,12,0,9,0,0,0,0,0,0,0,0,0
1bp0,0,90,0,0,0,23,113,12,0,0,47,0,0,0,12,60,10,0,0,31,0,0,0,7,32,2,0,0,9,0,0,0,2,6,1,0
1bq3,0,14,0,0,0,0,222,56,0,0,18,0,0,0,0,103,25,0,0,9,0,0,0,0,66,16,0,0,0,0,0,0,0,0,0,0
1bq4,0,70,0,0,0,0,107,0,0,0,83,0,0,0,0,83,0,0,0,26,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
1br6,0,220,0,0,0,142,49,0,0,0,53,0,0,0,24,11,0,0,0,47,0,0,0,28,12,0,0,0,0,0,0,0,0,0,0,0
1br8,0,1043,0,0,0,280,343,0,0,0,219,0,0,0,64,74,0,0,0,190,0,0,0,47,92,0,0,0,1,0,0,0,0,1,0,0
1bsk,0,245,0,0,0,29,148,26,0,0,87,0,0,0,10,47,10,0,0,53,0,0,0,5,35,5,0,0,6,0,0,0,0,5,1,0
1bt6,0,428,0,0,0,56,108,0,0,0,60,0,0,0,10,22,0,0,0,101,0,0,0,25,38,0,0,0,31,0,0,0,2,6,0,0
1btn,0,48,0,0,0,0,118,21,0,0,20,0,0,0,0,47,10,0,0,10,0,0,0,0,24,6,0,0,0,0,0,0,0,0,0,0
1bty,0,136,0,0,0,47,0,0,0,0,59,0,0,0,16,0,0,0,0,65,0,0,0,23,0,0,0,0,8,0,0,0,3,0,0,0
1bux,0,138,0,0,0,67,121,22,5,0,22,0,0,0,5,55,12,3,0,18,0,0,0,5,25,4,1,0,0,0,0,0,0,0,0,0
1bv7,0,627,0,0,0,80,89,0,29,0,134,0,0,0,22,22,0,8,0,169,0,0,0,28,35,0,11,0,0,0,0,0,0,0,0,0
1bv9,0,604,0,0,0,76,85,0,29,0,152,0,0,0,23,23,0,8,0,185,0,0,0,28,37,0,11,0,0,0,0,0,0,0,0,0
1bwa,0,595,0,0,0,84,90,0,27,0,150,0,0,0,20,22,0,9,0,185,0,0,0,30,39,0,10,0,0,0,0,0,0,0,0,0
1bwb,0,677,0,0,0,110,88,0,0,0,163,0,0,0,28,22,0,0,0,215,0,0,0,37,36,0,0,0,0,0,0,0,0,0,0,0
1bwn,0,56,0,0,0,0,272,62,0,0,27,0,0,0,0,87,18,0,0,23,0,0,0,0,62,13,0,0,0,0,0,0,0,0,0,0
1bxo,0,399,0,0,0,50,118,18,0,0,59,0,0,0,12,27,5,0,0,152,0,0,0,24,51,8,0,0,0,0,0,0,0,0,0,0
1bxq,0,390,0,0,0,51,128,18,0,0,60,0,0,0,13,28,5,0,0,153,0,0,0,24,51,8,0,0,0,0,0,0,0,0,0,0
1bxr,0,203,0,0,0,126,193,47,0,0,58,0,0,0,33,95,27,0,0,43,0,0,0,27,77,18,0,0,8,0,0,0,4,5,1,0
