PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
1a1e,0,3263,0,0,0,353,1252,159,0,0,929,0,0,0,106,369,47,0,0,915,0,0,0,106,363,48,0,0,46,0,0,0,6,14,1,0
1a28,0,6849,0,0,0,0,619,0,0,0,1565,0,0,0,0,141,0,0,0,1656,0,0,0,0,137,0,0,0,144,0,0,0,0,13,0,0
1a30,0,3483,0,0,0,670,1885,0,0,0,931,0,0,0,179,508,0,0,0,1043,0,0,0,203,539,0,0,0,6,0,0,0,2,5,0,0
1a3e,0,6005,0,0,0,972,1818,0,0,0,1688,0,0,0,280,528,0,0,0,1594,0,0,0,264,496,0,0,0,70,0,0,0,11,22,0,0
1a42,0,2990,0,0,0,864,1422,0,936,0,795,0,0,0,227,373,0,240,0,724,0,0,0,203,347,0,231,0,16,0,0,0,5,5,0,3
1a4h,0,6377,0,0,0,531,2019,0,0,0,1572,0,0,0,123,499,0,0,0,1896,0,0,0,142,574,0,0,0,37,0,0,0,3,12,0,0
1a4k,0,4499,0,0,0,609,1213,0,0,0,1255,0,0,0,175,352,0,0,0,1180,0,0,0,171,327,0,0,0,23,0,0,0,3,5,0,0
1a4r,0,1905,0,0,0,1196,1983,422,0,0,479,0,0,0,304,479,101,0,0,619,0,0,0,384,601,130,0,0,27,0,0,0,16,26,6,0
1a4w,0,5933,0,0,0,1595,759,0,343,0,1578,0,0,0,422,209,0,95,0,1783,0,0,0,498,230,0,109,0,127,0,0,0,37,16,0,8
1a50,0,3644,0,323,0,323,1119,277,0,0,908,0,77,0,84,263,66,0,0,985,0,91,0,91,312,77,0,0,13,0,2,0,1,4,1,0
1a52,0,5355,0,0,0,0,557,0,0,0,1285,0,0,0,0,123,0,0,0,1382,0,0,0,0,135,0,0,0,150,0,0,0,0,16,0,0
1a5h,0,5084,0,0,0,900,235,0,0,0,1383,0,0,0,246,67,0,0,0,1599,0,0,0,283,69,0,0,0,129,0,0,0,19,6,0,0
1a69,0,3022,0,0,0,1183,1483,0,0,0,862,0,0,0,341,431,0,0,0,865,0,0,0,338,443,0,0,0,74,0,0,0,26,38,0,0
1a8i,0,2326,0,0,0,585,2060,0,0,0,728,0,0,0,174,635,0,0,0,776,0,0,0,194,666,0,0,0,18,0,0,0,2,14,0,0
1a8t,0,4591,0,0,0,1326,342,0,0,0,1369,0,0,0,389,103,0,0,0,1406,0,0,0,410,111,0,0,0,60,0,0,0,16,2,0,0
1a94,0,8423,0,0,0,2078,2008,0,0,0,2295,0,0,0,564,546,0,0,0,2510,0,0,0,609,563,0,0,0,22,0,0,0,8,5,0,0
1a99,0,1347,0,0,0,648,0,0,0,0,301,0,0,0,147,0,0,0,0,352,0,0,0,178,0,0,0,0,8,0,0,0,3,0,0,0
1a9m,0,6679,0,0,0,1594,1470,0,0,0,1873,0,0,0,463,412,0,0,0,1919,0,0,0,467,419,0,0,0,10,0,0,0,4,4,0,0
1a9q,0,1458,0,0,0,1168,288,0,0,0,385,0,0,0,308,76,0,0,0,394,0,0,0,323,79,0,0,0,27,0,0,0,22,5,0,0
1aaq,0,6409,0,0,0,1096,1536,0,0,0,1748,0,0,0,309,433,0,0,0,1912,0,0,0,341,451,0,0,0,10,0,0,0,3,3,0,0
1abf,0,1899,0,0,0,0,1560,0,0,0,532,0,0,0,0,447,0,0,0,600,0,0,0,0,486,0,0,0,24,0,0,0,0,20,0,0
1add,0,3588,0,0,0,1297,1304,0,0,0,896,0,0,0,346,307,0,0,0,955,0,0,0,371,302,0,0,0,62,0,0,0,22,22,0,0
1adl,0,5094,0,0,0,0,592,0,0,0,1434,0,0,0,0,149,0,0,0,1524,0,0,0,0,170,0,0,0,77,0,0,0,0,6,0,0
1ado,0,707,0,0,0,0,1572,274,0,0,209,0,0,0,0,449,78,0,0,239,0,0,0,0,477,85,0,0,3,0,0,0,0,6,1,0
1af2,0,2698,0,0,0,631,1839,0,0,0,718,0,0,0,167,497,0,0,0,799,0,0,0,179,548,0,0,0,40,0,0,0,10,26,0,0
1afk,0,1466,0,0,0,723,2028,491,0,0,453,0,0,0,214,640,152,0,0,426,0,0,0,213,584,137,0,0,41,0,0,0,20,41,12,0
1afl,0,1492,0,0,0,728,2114,504,0,0,453,0,0,0,214,638,151,0,0,429,0,0,0,212,596,145,0,0,40,0,0,0,20,56,14,0
1ag9,0,3760,0,0,0,979,2127,223,0,0,899,0,0,0,241,540,57,0,0,1261,0,0,0,337,664,67,0,0,62,0,0,0,14,31,4,0
1agm,0,5462,0,0,0,291,3531,0,0,0,1382,0,0,0,77,886,0,0,0,1629,0,0,0,89,1025,0,0,0,12,0,0,0,1,6,0,0
1ahx,0,2669,0,0,0,0,598,0,0,0,787,0,0,0,0,175,0,0,0,738,0,0,0,0,160,0,0,0,13,0,0,0,0,5,0,0
1ahy,0,1212,0,0,0,0,1182,0,0,0,364,0,0,0,0,344,0,0,0,341,0,0,0,0,328,0,0,0,6,0,0,0,0,6,0,0
1ai4,0,2496,0,0,0,0,1229,0,0,0,613,0,0,0,0,309,0,0,0,725,0,0,0,0,359,0,0,0,17,0,0,0,0,9,0,0
1ai5,0,2488,0,0,0,322,1234,0,0,0,613,0,0,0,84,307,0,0,0,730,0,0,0,92,361,0,0,0,16,0,0,0,3,9,0,0
1ai6,0,2572,0,0,0,0,948,0,0,0,668,0,0,0,0,244,0,0,0,744,0,0,0,0,270,0,0,0,19,0,0,0,0,8,0,0
1ai7,0,1959,0,0,0,0,347,0,0,0,504,0,0,0,0,93,0,0,0,575,0,0,0,0,100,0,0,0,15,0,0,0,0,4,0,0
1aid,0,4582,184,177,0,198,217,0,426,0,1274,50,48,0,56,58,0,120,0,1374,54,56,0,64,64,0,116,0,19,2,1,0,0,0,0,2
1aj6,0,4377,0,0,0,327,1714,0,0,0,1305,0,0,0,91,508,0,0,0,1382,0,0,0,97,549,0,0,0,38,0,0,0,3,16,0,0
1aj7,0,2828,0,0,0,343,1786,258,0,0,686,0,0,0,80,442,63,0,0,708,0,0,0,83,449,68,0,0,26,0,0,0,5,15,1,0
1ajn,0,2479,0,0,0,324,1247,0,0,0,615,0,0,0,87,319,0,0,0,728,0,0,0,97,358,0,0,0,17,0,0,0,3,9,0,0
1ajp,0,2525,0,0,0,0,1225,0,0,0,627,0,0,0,0,302,0,0,0,732,0,0,0,0,348,0,0,0,18,0,0,0,0,8,0,0
1ajq,0,1919,0,0,0,0,613,0,327,0,506,0,0,0,0,153,0,82,0,566,0,0,0,0,173,0,94,0,15,0,0,0,0,4,0,2
1ajv,0,7998,0,0,0,541,1601,0,259,0,2147,0,0,0,147,426,0,70,0,2328,0,0,0,156,457,0,77,0,13,0,0,0,0,5,0,0
1ajx,0,8054,0,0,0,521,1314,0,0,0,2178,0,0,0,140,343,0,0,0,2386,0,0,0,148,377,0,0,0,15,0,0,0,0,3,0,0
1akq,0,2659,0,0,0,649,1729,213,0,0,713,0,0,0,172,458,55,0,0,929,0,0,0,238,570,67,0,0,47,0,0,0,12,27,3,0
1akr,0,2559,0,0,0,637,1709,216,0,0,705,0,0,0,173,448,53,0,0,928,0,0,0,238,579,69,0,0,47,0,0,0,12,27,3,0
1akt,0,2632,0,0,0,653,1743,220,0,0,732,0,0,0,180,456,53,0,0,966,0,0,0,241,588,70,0,0,47,0,0,0,12,27,3,0
1aku,0,2675,0,0,0,654,1731,212,0,0,731,0,0,0,175,456,54,0,0,926,0,0,0,233,574,69,0,0,47,0,0,0,12,27,3,0
1akv,0,2745,0,0,0,678,1762,220,0,0,741,0,0,0,180,470,54,0,0,956,0,0,0,236,586,70,0,0,47,0,0,0,12,27,3,0
1akw,0,2590,0,0,0,644,1707,209,0,0,694,0,0,0,169,441,53,0,0,915,0,0,0,234,569,69,0,0,47,0,0,0,12,27,3,0
1al7,0,3748,0,0,0,864,555,0,287,0,999,0,0,0,229,155,0,83,0,997,0,0,0,246,158,0,82,0,31,0,0,0,6,5,0,3
1al8,0,3258,0,0,0,250,757,0,0,0,843,0,0,0,69,205,0,0,0,868,0,0,0,73,212,0,0,0,36,0,0,0,2,6,0,0
1alw,0,1969,0,0,0,0,388,0,150,0,439,0,0,0,0,94,0,38,0,429,0,0,0,0,82,0,31,0,10,0,0,0,0,0,0,0
1amk,0,590,0,0,0,0,1616,255,0,0,151,0,0,0,0,415,64,0,0,163,0,0,0,0,446,70,0,0,2,0,0,0,0,7,1,0
1amw,0,2571,0,0,0,1403,2233,446,0,0,637,0,0,0,334,529,103,0,0,756,0,0,0,395,636,123,0,0,14,0,0,0,6,16,3,0
1anf,0,3615,0,0,0,0,3276,0,0,0,875,0,0,0,0,793,0,0,0,878,0,0,0,0,791,0,0,0,23,0,0,0,0,18,0,0
1ao0,0,2630,0,0,0,1354,2388,448,0,0,775,0,0,0,410,674,129,0,0,813,0,0,0,406,710,137,0,0,20,0,0,0,7,27,5,0
1apb,0,1898,0,0,0,0,1525,0,0,0,535,0,0,0,0,437,0,0,0,606,0,0,0,0,486,0,0,0,24,0,0,0,0,20,0,0
1apv,0,5523,0,495,0,920,1425,0,0,0,1392,0,126,0,234,350,0,0,0,1972,0,165,0,335,477,0,0,0,1,0,0,0,0,0,0,0
1apw,0,5530,0,493,0,918,1155,0,0,0,1379,0,127,0,229,289,0,0,0,1964,0,164,0,334,395,0,0,0,1,0,0,0,0,0,0,0
1aqc,0,8410,0,0,0,1796,2321,0,0,0,2242,0,0,0,494,641,0,0,0,2127,0,0,0,474,620,0,0,0,17,0,0,0,4,4,0,0
1aqi,0,2966,0,0,0,1390,938,0,224,0,635,0,0,0,293,210,0,49,0,720,0,0,0,312,228,0,54,0,17,0,0,0,7,4,0,2
1aqj,0,3319,0,0,0,1667,959,0,0,0,706,0,0,0,353,208,0,0,0,798,0,0,0,375,243,0,0,0,20,0,0,0,9,5,0,0
1at5,0,3185,0,0,0,430,2114,0,0,0,983,0,0,0,127,635,0,0,0,929,0,0,0,123,587,0,0,0,58,0,0,0,7,34,0,0
1at6,0,3374,0,0,0,454,2210,0,0,0,1068,0,0,0,143,690,0,0,0,1002,0,0,0,134,635,0,0,0,61,0,0,0,7,34,0,0
1atl,0,3491,0,0,0,201,880,0,189,0,970,0,0,0,59,242,0,53,0,1049,0,0,0,64,269,0,54,0,58,0,0,0,2,16,0,2
1atr,0,2499,0,0,0,1174,2680,547,0,0,710,0,0,0,335,714,146,0,0,822,0,0,0,371,892,179,0,0,22,0,0,0,9,20,4,0
1avn,0,1137,0,0,0,705,0,0,0,0,284,0,0,0,173,0,0,0,0,263,0,0,0,163,0,0,0,0,8,0,0,0,4,0,0,0
1avp,0,7378,0,0,0,2675,1774,0,83,0,1848,0,0,0,665,450,0,25,0,2308,0,0,0,836,571,0,25,0,138,0,0,0,48,31,0,1
1awi,0,8202,0,0,0,1668,1790,0,0,0,2145,0,0,0,441,451,0,0,0,2200,0,0,0,443,485,0,0,0,70,0,0,0,14,14,0,0
1ax0,0,1456,0,0,0,178,1111,0,0,0,377,0,0,0,45,278,0,0,0,490,0,0,0,63,367,0,0,0,0,0,0,0,0,0,0,0
1ax1,0,1799,0,0,0,0,1604,0,0,0,467,0,0,0,0,409,0,0,0,571,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0
1ax2,0,1952,0,0,0,94,1593,0,0,0,498,0,0,0,25,403,0,0,0,605,0,0,0,27,506,0,0,0,0,0,0,0,0,0,0,0
1axr,0,2100,0,0,0,904,1203,0,0,0,647,0,0,0,271,369,0,0,0,684,0,0,0,280,391,0,0,0,17,0,0,0,6,10,0,0
1axs,0,6389,0,0,0,181,663,0,0,0,1454,0,0,0,41,161,0,0,0,1575,0,0,0,52,170,0,0,0,35,0,0,0,0,1,0,0
1axz,0,1133,0,0,0,0,1109,0,0,0,291,0,0,0,0,280,0,0,0,375,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0
1azl,0,2600,0,0,0,640,1719,215,0,0,704,0,0,0,172,447,53,0,0,928,0,0,0,238,580,69,0,0,47,0,0,0,12,27,3,0
1azm,0,1126,0,0,0,1213,949,0,638,0,308,0,0,0,338,257,0,171,0,292,0,0,0,297,243,0,159,0,0,0,0,0,2,1,0,0
1azx,0,3652,0,0,0,0,5830,0,959,0,1189,0,0,0,0,1904,0,321,0,901,0,0,0,0,1432,0,232,0,25,0,0,0,0,38,0,5
1b05,0,4855,0,0,0,1635,1331,0,323,0,1304,0,0,0,437,354,0,86,0,1497,0,0,0,500,399,0,101,0,37,0,0,0,13,9,0,3
1b0h,0,8057,0,0,0,1625,1328,0,0,0,2142,0,0,0,422,352,0,0,0,2425,0,0,0,492,401,0,0,0,67,0,0,0,14,9,0,0
1b11,0,4989,0,0,0,648,1080,0,0,0,1484,0,0,0,186,314,0,0,0,1530,0,0,0,203,321,0,0,0,68,0,0,0,11,14,0,0
1b1h,0,6860,0,0,0,1620,1322,0,0,0,1858,0,0,0,430,346,0,0,0,2144,0,0,0,493,396,0,0,0,55,0,0,0,13,9,0,0
1b2h,0,5477,0,0,0,1952,1334,0,0,0,1468,0,0,0,510,349,0,0,0,1700,0,0,0,588,393,0,0,0,43,0,0,0,17,9,0,0
1b32,0,5485,0,0,0,1635,1341,0,317,0,1486,0,0,0,431,350,0,80,0,1696,0,0,0,495,400,0,94,0,43,0,0,0,14,9,0,3
1b38,0,2670,0,0,0,1393,3463,823,0,0,637,0,0,0,332,822,198,0,0,676,0,0,0,337,922,220,0,0,0,0,0,0,0,3,0,0
1b39,0,2658,0,0,0,1374,3468,822,0,0,645,0,0,0,327,839,199,0,0,679,0,0,0,331,932,219,0,0,0,0,0,0,0,2,0,0
1b3f,0,5788,0,0,0,2251,1336,0,0,0,1565,0,0,0,598,354,0,0,0,1780,0,0,0,680,402,0,0,0,46,0,0,0,20,9,0,0
1b3g,0,5767,0,0,0,1622,1317,0,0,0,1546,0,0,0,438,354,0,0,0,1778,0,0,0,492,397,0,0,0,46,0,0,0,13,9,0,0
1b3h,0,6690,0,0,0,1626,1330,0,0,0,1799,0,0,0,431,350,0,0,0,2077,0,0,0,495,399,0,0,0,55,0,0,0,14,9,0,0
1b3l,0,4402,0,0,0,1585,1292,0,0,0,1179,0,0,0,417,346,0,0,0,1346,0,0,0,482,387,0,0,0,34,0,0,0,14,9,0,0
1b40,0,6755,0,0,0,1634,1343,0,0,0,1807,0,0,0,426,354,0,0,0,2083,0,0,0,500,397,0,0,0,55,0,0,0,14,9,0,0
1b42,0,1296,0,0,0,1074,0,0,0,0,321,0,0,0,268,0,0,0,0,387,0,0,0,327,0,0,0,0,15,0,0,0,13,0,0,0
1b46,0,5519,0,0,0,1639,1340,0,0,0,1483,0,0,0,426,357,0,0,0,1698,0,0,0,499,396,0,0,0,43,0,0,0,14,9,0,0
1b4d,0,2712,0,0,0,599,2424,0,0,0,824,0,0,0,181,726,0,0,0,879,0,0,0,191,774,0,0,0,20,0,0,0,2,15,0,0
1b4h,0,5153,0,0,0,1952,1331,0,0,0,1392,0,0,0,512,352,0,0,0,1599,0,0,0,586,401,0,0,0,40,0,0,0,17,9,0,0
1b4z,0,5164,0,0,0,1636,1983,0,0,0,1398,0,0,0,427,525,0,0,0,1595,0,0,0,492,587,0,0,0,40,0,0,0,14,15,0,0
1b51,0,4785,0,0,0,1621,1625,0,0,0,1281,0,0,0,430,425,0,0,0,1483,0,0,0,488,497,0,0,0,37,0,0,0,13,12,0,0
1b52,0,5060,0,0,0,1602,1625,0,0,0,1364,0,0,0,425,433,0,0,0,1568,0,0,0,487,486,0,0,0,40,0,0,0,13,11,0,0
1b55,0,970,0,0,0,0,3044,691,0,0,271,0,0,0,0,824,186,0,0,268,0,0,0,0,803,178,0,0,0,0,0,0,0,0,0,0
1b56,0,4280,0,0,0,0,615,0,0,0,1170,0,0,0,0,155,0,0,0,1232,0,0,0,0,178,0,0,0,103,0,0,0,0,13,0,0
1b57,0,560,0,0,0,277,1603,266,0,0,164,0,0,0,80,469,75,0,0,179,0,0,0,93,529,86,0,0,7,0,0,0,3,21,4,0
1b58,0,6621,0,0,0,1605,1611,0,0,0,1775,0,0,0,423,432,0,0,0,2039,0,0,0,482,480,0,0,0,55,0,0,0,14,11,0,0
1b5h,0,4844,0,0,0,1957,1336,0,0,0,1310,0,0,0,520,355,0,0,0,1503,0,0,0,601,401,0,0,0,37,0,0,0,16,9,0,0
1b5i,0,5122,0,0,0,1943,1639,0,0,0,1375,0,0,0,513,436,0,0,0,1598,0,0,0,584,490,0,0,0,41,0,0,0,16,12,0,0
1b5j,0,5489,0,0,0,1943,1657,0,0,0,1479,0,0,0,512,437,0,0,0,1684,0,0,0,591,485,0,0,0,43,0,0,0,17,12,0,0
1b6h,0,5497,0,0,0,1637,1339,0,0,0,1487,0,0,0,435,350,0,0,0,1701,0,0,0,497,400,0,0,0,43,0,0,0,13,9,0,0
1b6j,0,7822,0,0,0,1570,1830,0,0,0,2105,0,0,0,432,499,0,0,0,2345,0,0,0,478,536,0,0,0,11,0,0,0,3,1,0,0
1b6k,0,8299,0,0,0,1193,1539,0,0,0,2256,0,0,0,316,415,0,0,0,2474,0,0,0,346,441,0,0,0,7,0,0,0,1,0,0,0
1b6l,0,6730,0,0,0,1223,1437,0,0,0,1814,0,0,0,332,392,0,0,0,1991,0,0,0,372,417,0,0,0,4,0,0,0,1,0,0,0
1b6m,0,7604,0,0,0,975,1435,0,0,0,2041,0,0,0,257,391,0,0,0,2243,0,0,0,279,409,0,0,0,4,0,0,0,1,0,0,0
1b6p,0,8186,0,0,0,1207,1557,0,0,0,2209,0,0,0,317,426,0,0,0,2414,0,0,0,353,449,0,0,0,11,0,0,0,2,0,0,0
1b7h,0,5790,0,0,0,1640,1339,0,0,0,1565,0,0,0,426,356,0,0,0,1790,0,0,0,504,395,0,0,0,46,0,0,0,14,9,0,0
1b8n,0,2981,0,0,0,1354,1085,0,0,0,825,0,0,0,368,290,0,0,0,869,0,0,0,383,308,0,0,0,38,0,0,0,20,13,0,0
1b8o,0,2964,0,0,0,1089,1080,0,0,0,827,0,0,0,293,294,0,0,0,869,0,0,0,313,309,0,0,0,41,0,0,0,16,13,0,0
1b8y,0,4566,0,0,0,498,951,0,233,0,1143,0,0,0,124,243,0,60,0,1236,0,0,0,129,246,0,65,0,19,0,0,0,2,4,0,1
1b9j,0,5768,0,0,0,1627,1333,0,0,0,1553,0,0,0,425,348,0,0,0,1785,0,0,0,493,401,0,0,0,46,0,0,0,14,9,0,0
1bai,0,8403,0,0,0,2147,2018,0,0,0,2526,0,0,0,662,611,0,0,0,2586,0,0,0,680,591,0,0,0,36,0,0,0,7,7,0,0
1bap,0,1561,0,0,0,0,1537,0,0,0,441,0,0,0,0,443,0,0,0,504,0,0,0,0,485,0,0,0,20,0,0,0,0,20,0,0
1bbz,0,4934,0,0,0,1004,1326,0,0,0,1251,0,0,0,254,343,0,0,0,1473,0,0,0,305,407,0,0,0,25,0,0,0,5,7,0,0
1bcd,0,333,0,1018,0,344,649,0,336,0,89,0,269,0,89,172,0,84,0,82,0,250,0,78,158,0,81,0,1,0,3,0,2,3,0,2
1bcj,0,1283,0,0,0,186,914,0,0,0,371,0,0,0,54,259,0,0,0,373,0,0,0,50,263,0,0,0,4,0,0,0,1,2,0,0
1bcu,0,2879,0,0,0,630,0,0,0,0,759,0,0,0,170,0,0,0,0,916,0,0,0,196,0,0,0,0,67,0,0,0,15,0,0,0
1bdl,0,5472,0,0,0,850,723,0,0,0,1552,0,0,0,241,206,0,0,0,1608,0,0,0,254,210,0,0,0,17,0,0,0,1,3,0,0
1bdq,0,7192,0,0,0,943,1025,0,0,0,1997,0,0,0,267,281,0,0,0,2124,0,0,0,276,296,0,0,0,7,0,0,0,1,1,0,0
1bdr,0,7214,0,0,0,942,1013,0,0,0,1996,0,0,0,264,284,0,0,0,2119,0,0,0,279,295,0,0,0,7,0,0,0,1,2,0,0
1bgq,0,4477,303,0,0,0,1541,0,0,0,1112,67,0,0,0,384,0,0,0,1331,82,0,0,0,453,0,0,0,21,2,0,0,0,8,0,0
1bhf,0,3902,0,0,0,521,1536,0,0,0,1120,0,0,0,148,442,0,0,0,1097,0,0,0,146,422,0,0,0,24,0,0,0,4,10,0,0
1bhx,0,4245,0,0,0,1496,776,0,408,0,1137,0,0,0,391,223,0,100,0,1269,0,0,0,462,241,0,118,0,82,0,0,0,36,17,0,8
1bju,0,2886,136,0,0,929,196,0,0,0,787,39,0,0,255,53,0,0,0,974,42,0,0,303,67,0,0,0,88,4,0,0,24,6,0,0
1bjv,0,3587,0,0,0,942,334,0,0,0,981,0,0,0,256,94,0,0,0,1207,0,0,0,313,113,0,0,0,109,0,0,0,24,11,0,0
1bkj,0,4308,0,0,0,946,2075,241,0,0,1194,0,0,0,254,547,58,0,0,1173,0,0,0,252,562,65,0,0,63,0,0,0,12,32,5,0
1bky,0,1057,0,0,0,617,250,0,0,0,257,0,0,0,153,54,0,0,0,320,0,0,0,184,71,0,0,0,12,0,0,0,7,3,0,0
1bm7,0,3999,0,932,0,268,496,0,0,0,974,0,227,0,73,133,0,0,0,1247,0,280,0,89,167,0,0,0,27,0,2,0,2,4,0,0
1bma,0,4718,0,816,0,773,590,0,0,0,1340,0,227,0,228,162,0,0,0,1505,0,254,0,243,181,0,0,0,109,0,18,0,21,16,0,0
1bmm,0,5056,0,0,0,1459,993,0,181,0,1296,0,0,0,378,263,0,50,0,1477,0,0,0,442,303,0,51,0,99,0,0,0,34,19,0,3
1bmn,0,5771,0,0,0,1427,1014,0,178,0,1555,0,0,0,382,282,0,52,0,1676,0,0,0,438,306,0,52,0,113,0,0,0,30,21,0,3
1bn1,0,2693,0,0,0,589,1237,0,930,0,711,0,0,0,159,320,0,239,0,655,0,0,0,136,298,0,225,0,15,0,0,0,3,4,0,3
1bn3,0,3028,0,0,0,584,1411,0,937,0,823,0,0,0,160,365,0,239,0,755,0,0,0,139,345,0,229,0,17,0,0,0,3,5,0,3
1bn4,0,2692,0,0,0,587,1379,0,921,0,715,0,0,0,161,354,0,241,0,656,0,0,0,137,323,0,227,0,15,0,0,0,3,5,0,3
1bnm,0,3322,0,0,0,859,1417,0,940,0,892,0,0,0,231,366,0,243,0,804,0,0,0,195,347,0,230,0,18,0,0,0,5,5,0,3
1bnn,0,3068,0,0,0,592,1423,0,939,0,819,0,0,0,160,371,0,239,0,760,0,0,0,141,346,0,229,0,18,0,0,0,3,5,0,3
1bnq,0,2803,0,0,0,846,1419,0,929,0,747,0,0,0,226,371,0,239,0,681,0,0,0,200,344,0,229,0,15,0,0,0,5,5,0,3
1bnt,0,3010,0,0,0,594,1643,0,942,0,803,0,0,0,157,422,0,238,0,746,0,0,0,141,397,0,228,0,18,0,0,0,3,7,0,3
1bnu,0,2677,0,0,0,588,1502,0,1133,0,722,0,0,0,158,390,0,291,0,661,0,0,0,142,361,0,278,0,15,0,0,0,3,6,0,4
1bnv,0,3361,0,0,0,845,1423,0,936,0,903,0,0,0,231,371,0,241,0,816,0,0,0,204,343,0,225,0,20,0,0,0,5,5,0,3
1bnw,0,2156,0,0,0,590,1217,0,1112,0,587,0,0,0,157,311,0,291,0,523,0,0,0,139,294,0,273,0,12,0,0,0,3,4,0,4
1bp0,0,2396,0,0,0,554,2100,245,0,0,634,0,0,0,135,563,70,0,0,600,0,0,0,125,538,68,0,0,13,0,0,0,3,13,2,0
1bq3,0,1229,0,0,0,0,4903,1229,0,0,425,0,0,0,0,1685,420,0,0,360,0,0,0,0,1441,360,0,0,0,0,0,0,0,0,0,0
1bq4,0,2748,0,0,0,0,2747,0,0,0,956,0,0,0,0,941,0,0,0,793,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0
1br6,0,3537,0,0,0,1649,745,0,0,0,942,0,0,0,402,201,0,0,0,988,0,0,0,427,200,0,0,0,8,0,0,0,5,4,0,0
1br8,0,13534,0,0,0,3585,5087,0,0,0,2947,0,0,0,802,1129,0,0,0,3335,0,0,0,884,1247,0,0,0,61,0,0,0,16,24,0,0
1bsk,0,3737,0,0,0,562,1856,295,0,0,1044,0,0,0,160,523,78,0,0,1048,0,0,0,162,517,79,0,0,60,0,0,0,7,28,5,0
1bt6,0,7303,0,0,0,1751,2177,0,0,0,1730,0,0,0,429,516,0,0,0,1965,0,0,0,480,590,0,0,0,259,0,0,0,63,72,0,0
1btn,0,616,0,0,0,0,1555,319,0,0,200,0,0,0,0,485,98,0,0,159,0,0,0,0,418,86,0,0,0,0,0,0,0,0,0,0
1bty,0,1712,0,0,0,526,0,0,0,0,467,0,0,0,139,0,0,0,0,564,0,0,0,166,0,0,0,0,46,0,0,0,15,0,0,0
1bux,0,1907,0,0,0,822,2495,430,121,0,595,0,0,0,258,777,130,44,0,515,0,0,0,221,676,112,33,0,0,0,0,0,0,0,0,0
1bv7,0,9653,0,0,0,1287,1293,0,361,0,2590,0,0,0,350,345,0,106,0,2810,0,0,0,380,357,0,108,0,13,0,0,0,4,5,0,2
1bv9,0,9542,0,0,0,1272,1263,0,353,0,2666,0,0,0,357,347,0,108,0,2865,0,0,0,392,358,0,108,0,12,0,0,0,4,6,0,2
