PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
1a1c,0,164,0,0,0,7,70,18,0,0,50,0,0,0,4,38,7,0,0,31,0,0,0,2,18,4,0,0,3,0,0,0,0,3,1,0
1a1e,0,152,0,0,0,9,75,17,0,0,48,0,0,0,5,40,6,0,0,30,0,0,0,2,19,4,0,0,3,0,0,0,0,3,1,0
1a28,0,241,0,0,0,0,36,0,0,0,31,0,0,0,0,7,0,0,0,37,0,0,0,0,7,0,0,0,30,0,0,0,0,1,0,0
1a30,0,132,0,0,0,19,87,0,0,0,36,0,0,0,8,26,0,0,0,53,0,0,0,12,33,0,0,0,0,0,0,0,0,0,0,0
1a3e,0,246,0,0,0,19,45,0,0,0,50,0,0,0,4,12,0,0,0,49,0,0,0,5,15,0,0,0,3,0,0,0,0,0,0,0
1a42,0,103,0,0,0,32,69,0,43,0,22,0,0,0,11,15,0,11,0,21,0,0,0,8,6,0,3,0,0,0,0,0,0,0,0,0
1a4h,0,188,0,0,0,25,76,0,0,0,36,0,0,0,7,15,0,0,0,59,0,0,0,8,26,0,0,0,12,0,0,0,0,4,0,0
1a4k,0,214,0,0,0,29,37,0,0,0,56,0,0,0,12,16,0,0,0,39,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0
1a4r,0,98,0,0,0,81,104,29,0,0,21,0,0,0,23,40,11,0,0,23,0,0,0,20,29,6,0,0,8,0,0,0,2,5,1,0
1a4w,0,230,0,0,0,74,28,0,8,0,52,0,0,0,25,8,0,3,0,54,0,0,0,32,9,0,1,0,5,0,0,0,2,1,0,0
1a50,0,179,0,23,0,20,74,22,0,0,7,0,0,0,0,29,8,0,0,31,0,1,0,5,22,3,0,0,0,0,0,0,0,0,0,0
1a52,0,225,0,0,0,0,38,0,0,0,26,0,0,0,0,7,0,0,0,26,0,0,0,0,7,0,0,0,9,0,0,0,0,1,0,0
1a5h,0,267,0,0,0,69,10,0,0,0,73,0,0,0,20,3,0,0,0,80,0,0,0,21,3,0,0,0,5,0,0,0,1,0,0,0
1a69,0,130,0,0,0,61,58,0,0,0,40,0,0,0,12,28,0,0,0,39,0,0,0,20,20,0,0,0,11,0,0,0,1,7,0,0
1a8i,0,99,0,0,0,27,91,0,0,0,28,0,0,0,9,19,0,0,0,36,0,0,0,7,41,0,0,0,0,0,0,0,0,0,0,0
1a8t,0,217,0,0,0,55,18,0,0,0,62,0,0,0,29,7,0,0,0,37,0,0,0,14,9,0,0,0,1,0,0,0,3,0,0,0
1a94,0,320,0,0,0,61,84,0,0,0,70,0,0,0,23,24,0,0,0,119,0,0,0,36,40,0,0,0,0,0,0,0,0,0,0,0
1a99,0,113,0,0,0,50,0,0,0,0,6,0,0,0,7,0,0,0,0,24,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
1a9m,0,259,0,0,0,64,67,0,0,0,78,0,0,0,23,22,0,0,0,93,0,0,0,21,28,0,0,0,0,0,0,0,0,0,0,0
1a9q,0,72,0,0,0,60,15,0,0,0,15,0,0,0,15,2,0,0,0,24,0,0,0,17,4,0,0,0,2,0,0,0,1,0,0,0
1aaq,0,249,0,0,0,38,73,0,0,0,67,0,0,0,14,23,0,0,0,102,0,0,0,21,31,0,0,0,0,0,0,0,0,0,0,0
1abf,0,87,0,0,0,0,71,0,0,0,30,0,0,0,0,26,0,0,0,22,0,0,0,0,26,0,0,0,5,0,0,0,0,5,0,0
1add,0,164,0,0,0,61,55,0,0,0,32,0,0,0,16,12,0,0,0,38,0,0,0,17,9,0,0,0,7,0,0,0,0,5,0,0
1adl,0,179,0,0,0,0,22,0,0,0,29,0,0,0,0,7,0,0,0,40,0,0,0,0,2,0,0,0,11,0,0,0,0,1,0,0
1ado,0,30,0,0,0,0,72,18,0,0,18,0,0,0,0,33,6,0,0,4,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0
1af2,0,152,0,0,0,30,107,0,0,0,25,0,0,0,9,24,0,0,0,32,0,0,0,4,30,0,0,0,4,0,0,0,2,2,0,0
1afk,0,81,0,0,0,55,76,19,0,0,29,0,0,0,20,42,10,0,0,21,0,0,0,20,17,4,0,0,3,0,0,0,4,0,0,0
1afl,0,82,0,0,0,56,94,25,0,0,28,0,0,0,19,41,10,0,0,28,0,0,0,18,26,8,0,0,3,0,0,0,4,0,0,0
1ag9,0,259,0,0,0,80,188,27,0,0,44,0,0,0,20,51,6,0,0,60,0,0,0,19,57,6,0,0,1,0,0,0,0,4,0,0
1agm,0,259,0,0,0,9,188,0,0,0,39,0,0,0,3,35,0,0,0,86,0,0,0,7,52,0,0,0,0,0,0,0,0,0,0,0
1ahx,0,131,0,0,0,0,32,0,0,0,28,0,0,0,0,14,0,0,0,27,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1ahy,0,65,0,0,0,0,57,0,0,0,22,0,0,0,0,22,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
1ai4,0,116,0,0,0,0,60,0,0,0,16,0,0,0,0,15,0,0,0,21,0,0,0,0,14,0,0,0,3,0,0,0,0,1,0,0
1ai5,0,117,0,0,0,22,61,0,0,0,16,0,0,0,3,13,0,0,0,19,0,0,0,4,16,0,0,0,3,0,0,0,0,0,0,0
1ai6,0,156,0,0,0,0,50,0,0,0,23,0,0,0,0,11,0,0,0,23,0,0,0,0,14,0,0,0,3,0,0,0,0,1,0,0
1ai7,0,122,0,0,0,0,21,0,0,0,15,0,0,0,0,3,0,0,0,20,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0
1aid,0,156,21,14,0,3,1,0,14,0,10,3,2,0,0,0,0,3,0,34,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1aj6,0,169,0,0,0,16,70,0,0,0,46,0,0,0,2,22,0,0,0,27,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0
1aj7,0,129,0,0,0,20,108,20,0,0,41,0,0,0,3,31,5,0,0,24,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0
1ajn,0,117,0,0,0,17,52,0,0,0,18,0,0,0,2,11,0,0,0,21,0,0,0,4,14,0,0,0,3,0,0,0,1,1,0,0
1ajp,0,113,0,0,0,0,59,0,0,0,17,0,0,0,0,14,0,0,0,23,0,0,0,0,13,0,0,0,4,0,0,0,0,1,0,0
1ajq,0,115,0,0,0,0,29,0,18,0,18,0,0,0,0,8,0,1,0,20,0,0,0,0,10,0,2,0,3,0,0,0,0,0,0,1
1ajv,0,375,0,0,0,17,76,0,14,0,80,0,0,0,6,18,0,4,0,99,0,0,0,6,24,0,2,0,0,0,0,0,0,0,0,0
1ajx,0,331,0,0,0,13,58,0,0,0,73,0,0,0,4,14,0,0,0,88,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0
1akq,0,220,0,0,0,78,156,23,0,0,41,0,0,0,17,50,9,0,0,53,0,0,0,16,57,6,0,0,1,0,0,0,0,4,0,0
1akr,0,210,0,0,0,77,157,24,0,0,39,0,0,0,17,51,9,0,0,51,0,0,0,17,53,5,0,0,1,0,0,0,0,4,0,0
1akt,0,223,0,0,0,82,165,24,0,0,44,0,0,0,18,51,9,0,0,54,0,0,0,18,54,6,0,0,1,0,0,0,0,4,0,0
1aku,0,185,0,0,0,66,156,23,0,0,39,0,0,0,17,51,7,0,0,58,0,0,0,15,55,5,0,0,1,0,0,0,0,4,0,0
1akv,0,223,0,0,0,83,163,25,0,0,47,0,0,0,17,50,9,0,0,64,0,0,0,19,57,6,0,0,1,0,0,0,0,4,0,0
1akw,0,221,0,0,0,79,160,23,0,0,38,0,0,0,17,47,8,0,0,50,0,0,0,16,53,5,0,0,1,0,0,0,0,4,0,0
1al7,0,149,0,0,0,21,18,0,10,0,23,0,0,0,7,14,0,1,0,26,0,0,0,10,3,0,1,0,3,0,0,0,0,0,0,1
1al8,0,148,0,0,0,8,31,0,0,0,19,0,0,0,4,10,0,0,0,18,0,0,0,2,4,0,0,0,10,0,0,0,0,0,0,0
1alw,0,104,0,0,0,0,17,0,1,0,29,0,0,0,0,5,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1amk,0,39,0,0,0,0,96,15,0,0,13,0,0,0,0,42,7,0,0,8,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0
1amw,0,78,0,0,0,50,78,17,0,0,9,0,0,0,5,28,9,0,0,24,0,0,0,16,23,5,0,0,7,0,0,0,4,2,0,0
1anf,0,174,0,0,0,0,152,0,0,0,31,0,0,0,0,37,0,0,0,29,0,0,0,0,32,0,0,0,2,0,0,0,0,1,0,0
1ao0,0,113,0,0,0,62,88,15,0,0,45,0,0,0,24,45,9,0,0,32,0,0,0,9,37,7,0,0,0,0,0,0,0,0,0,0
1apb,0,89,0,0,0,0,74,0,0,0,30,0,0,0,0,23,0,0,0,25,0,0,0,0,23,0,0,0,7,0,0,0,0,7,0,0
1apv,0,228,0,17,0,34,57,0,0,0,35,0,3,0,8,15,0,0,0,104,0,11,0,20,32,0,0,0,0,0,0,0,0,0,0,0
1apw,0,230,0,19,0,35,42,0,0,0,35,0,3,0,8,13,0,0,0,107,0,11,0,20,26,0,0,0,0,0,0,0,0,0,0,0
1aqc,0,372,0,0,0,74,105,0,0,0,77,0,0,0,11,27,0,0,0,75,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0
1aqi,0,156,0,0,0,99,49,0,9,0,36,0,0,0,20,12,0,1,0,45,0,0,0,23,16,0,3,0,0,0,0,0,0,0,0,0
1aqj,0,169,0,0,0,109,42,0,0,0,34,0,0,0,23,9,0,0,0,47,0,0,0,27,14,0,0,0,0,0,0,0,0,0,0,0
1at5,0,143,0,0,0,16,84,0,0,0,31,0,0,0,5,19,0,0,0,14,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0
1at6,0,144,0,0,0,17,87,0,0,0,33,0,0,0,5,24,0,0,0,19,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0
1atl,0,188,0,0,0,7,56,0,10,0,69,0,0,0,5,20,0,2,0,64,0,0,0,3,18,0,4,0,0,0,0,0,0,0,0,0
1atr,0,131,0,0,0,67,123,30,0,0,50,0,0,0,24,47,7,0,0,37,0,0,0,22,50,6,0,0,0,0,0,0,0,0,0,0
1avn,0,17,0,0,0,14,0,0,0,0,14,0,0,0,10,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1avp,0,339,0,0,0,107,85,0,4,0,75,0,0,0,29,21,0,2,0,122,0,0,0,46,39,0,2,0,10,0,0,0,5,3,0,1
1awi,0,358,0,0,0,62,47,0,0,0,77,0,0,0,17,18,0,0,0,72,0,0,0,15,9,0,0,0,3,0,0,0,0,0,0,0
1ax0,0,101,0,0,0,6,81,0,0,0,22,0,0,0,2,16,0,0,0,14,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0
1ax1,0,96,0,0,0,0,87,0,0,0,26,0,0,0,0,20,0,0,0,15,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
1ax2,0,105,0,0,0,5,86,0,0,0,27,0,0,0,2,20,0,0,0,19,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0
1axr,0,95,0,0,0,42,61,0,0,0,35,0,0,0,14,18,0,0,0,30,0,0,0,10,24,0,0,0,0,0,0,0,0,0,0,0
1axs,0,307,0,0,0,4,25,0,0,0,35,0,0,0,1,6,0,0,0,67,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1axz,0,81,0,0,0,0,74,0,0,0,18,0,0,0,0,16,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
1azl,0,217,0,0,0,81,159,24,0,0,36,0,0,0,17,50,8,0,0,51,0,0,0,17,52,5,0,0,1,0,0,0,0,4,0,0
1azm,0,41,0,0,0,55,47,0,29,0,7,0,0,0,20,11,0,10,0,2,0,0,0,7,6,0,4,0,0,0,0,0,0,0,0,0
1azx,0,125,0,0,0,0,281,0,63,0,66,0,0,0,0,136,0,24,0,14,0,0,0,0,35,0,6,0,0,0,0,0,0,0,0,0
1b05,0,203,0,0,0,74,47,0,14,0,48,0,0,0,21,20,0,3,0,70,0,0,0,25,19,0,4,0,8,0,0,0,1,1,0,0
1b0h,0,335,0,0,0,78,47,0,0,0,72,0,0,0,21,20,0,0,0,112,0,0,0,24,19,0,0,0,8,0,0,0,2,1,0,0
1b11,0,196,0,0,0,20,50,0,0,0,43,0,0,0,7,14,0,0,0,72,0,0,0,11,19,0,0,0,2,0,0,0,0,0,0,0
1b1h,0,290,0,0,0,73,46,0,0,0,73,0,0,0,21,20,0,0,0,97,0,0,0,25,19,0,0,0,9,0,0,0,1,1,0,0
1b2h,0,209,0,0,0,89,50,0,0,0,56,0,0,0,24,19,0,0,0,77,0,0,0,31,17,0,0,0,8,0,0,0,1,1,0,0
1b32,0,227,0,0,0,75,47,0,9,0,53,0,0,0,19,20,0,3,0,77,0,0,0,25,19,0,4,0,8,0,0,0,2,1,0,0
1b38,0,117,0,0,0,75,129,29,0,0,12,0,0,0,8,45,14,0,0,21,0,0,0,10,49,12,0,0,0,0,0,0,0,0,0,0
1b39,0,113,0,0,0,75,132,28,0,0,13,0,0,0,8,40,14,0,0,18,0,0,0,7,52,12,0,0,0,0,0,0,0,0,0,0
1b3f,0,239,0,0,0,102,50,0,0,0,55,0,0,0,30,20,0,0,0,85,0,0,0,35,19,0,0,0,8,0,0,0,1,1,0,0
1b3g,0,234,0,0,0,78,44,0,0,0,55,0,0,0,21,18,0,0,0,80,0,0,0,25,18,0,0,0,9,0,0,0,1,1,0,0
1b3h,0,273,0,0,0,73,47,0,0,0,61,0,0,0,20,19,0,0,0,93,0,0,0,25,19,0,0,0,9,0,0,0,1,1,0,0
1b3l,0,174,0,0,0,73,45,0,0,0,46,0,0,0,20,19,0,0,0,69,0,0,0,24,17,0,0,0,11,0,0,0,1,1,0,0
1b40,0,279,0,0,0,75,48,0,0,0,65,0,0,0,20,21,0,0,0,90,0,0,0,23,19,0,0,0,8,0,0,0,2,1,0,0
1b42,0,85,0,0,0,73,0,0,0,0,2,0,0,0,1,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
1b46,0,228,0,0,0,77,47,0,0,0,51,0,0,0,20,19,0,0,0,80,0,0,0,24,18,0,0,0,8,0,0,0,2,1,0,0
1b4d,0,116,0,0,0,22,109,0,0,0,40,0,0,0,9,26,0,0,0,39,0,0,0,9,39,0,0,0,0,0,0,0,0,0,0,0
1b4h,0,213,0,0,0,86,47,0,0,0,50,0,0,0,24,20,0,0,0,76,0,0,0,30,19,0,0,0,9,0,0,0,1,1,0,0
1b4z,0,216,0,0,0,75,70,0,0,0,49,0,0,0,20,30,0,0,0,73,0,0,0,25,27,0,0,0,8,0,0,0,2,1,0,0
1b51,0,198,0,0,0,75,59,0,0,0,48,0,0,0,20,21,0,0,0,70,0,0,0,25,20,0,0,0,9,0,0,0,1,1,0,0
1b52,0,200,0,0,0,73,62,0,0,0,48,0,0,0,21,22,0,0,0,71,0,0,0,26,21,0,0,0,9,0,0,0,1,1,0,0
1b55,0,37,0,0,0,0,195,50,0,0,17,0,0,0,0,68,14,0,0,19,0,0,0,0,54,11,0,0,0,0,0,0,0,0,0,0
1b56,0,164,0,0,0,0,18,0,0,0,30,0,0,0,0,8,0,0,0,23,0,0,0,0,3,0,0,0,10,0,0,0,0,1,0,0
1b57,0,39,0,0,0,15,113,22,0,0,21,0,0,0,10,52,10,0,0,7,0,0,0,5,36,7,0,0,0,0,0,0,0,0,0,0
1b58,0,264,0,0,0,73,63,0,0,0,63,0,0,0,21,27,0,0,0,91,0,0,0,24,21,0,0,0,8,0,0,0,2,1,0,0
1b5h,0,200,0,0,0,90,46,0,0,0,49,0,0,0,24,21,0,0,0,70,0,0,0,29,19,0,0,0,9,0,0,0,1,1,0,0
1b5i,0,210,0,0,0,86,55,0,0,0,49,0,0,0,24,23,0,0,0,72,0,0,0,29,24,0,0,0,9,0,0,0,1,1,0,0
1b5j,0,220,0,0,0,88,58,0,0,0,52,0,0,0,24,26,0,0,0,80,0,0,0,29,23,0,0,0,10,0,0,0,2,1,0,0
1b6h,0,222,0,0,0,75,48,0,0,0,55,0,0,0,20,21,0,0,0,79,0,0,0,25,19,0,0,0,9,0,0,0,1,1,0,0
1b6j,0,301,0,0,0,53,80,0,0,0,74,0,0,0,17,26,0,0,0,106,0,0,0,20,38,0,0,0,0,0,0,0,0,0,0,0
1b6k,0,310,0,0,0,37,53,0,0,0,78,0,0,0,13,19,0,0,0,99,0,0,0,18,25,0,0,0,0,0,0,0,0,0,0,0
1b6l,0,261,0,0,0,45,66,0,0,0,56,0,0,0,11,22,0,0,0,83,0,0,0,18,24,0,0,0,0,0,0,0,0,0,0,0
1b6m,0,314,0,0,0,28,52,0,0,0,73,0,0,0,12,15,0,0,0,93,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0,0
1b6p,0,319,0,0,0,37,59,0,0,0,82,0,0,0,15,22,0,0,0,101,0,0,0,19,24,0,0,0,0,0,0,0,0,0,0,0
1b7h,0,241,0,0,0,76,47,0,0,0,58,0,0,0,21,20,0,0,0,81,0,0,0,25,19,0,0,0,8,0,0,0,2,1,0,0
1b8n,0,138,0,0,0,74,60,0,0,0,29,0,0,0,15,14,0,0,0,41,0,0,0,21,19,0,0,0,7,0,0,0,2,2,0,0
1b8o,0,136,0,0,0,57,59,0,0,0,29,0,0,0,13,14,0,0,0,44,0,0,0,15,19,0,0,0,7,0,0,0,1,2,0,0
1b8y,0,274,0,0,0,30,46,0,11,0,83,0,0,0,8,14,0,2,0,71,0,0,0,8,15,0,4,0,0,0,0,0,0,0,0,0
1b9j,0,233,0,0,0,76,45,0,0,0,53,0,0,0,20,19,0,0,0,82,0,0,0,25,19,0,0,0,8,0,0,0,2,1,0,0
1bai,0,294,0,0,0,68,94,0,0,0,61,0,0,0,21,28,0,0,0,116,0,0,0,30,37,0,0,0,0,0,0,0,0,0,0,0
1bap,0,71,0,0,0,0,71,0,0,0,23,0,0,0,0,24,0,0,0,21,0,0,0,0,25,0,0,0,6,0,0,0,0,6,0,0
1bbz,0,288,0,0,0,51,51,0,0,0,31,0,0,0,8,11,0,0,0,66,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0
1bcd,0,22,0,59,0,20,22,0,18,0,3,0,13,0,8,11,0,6,0,2,0,3,0,5,8,0,2,0,0,0,0,0,0,0,0,0
1bcj,0,66,0,0,0,4,50,0,0,0,18,0,0,0,3,17,0,0,0,28,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0
1bcu,0,129,0,0,0,32,0,0,0,0,44,0,0,0,12,0,0,0,0,61,0,0,0,12,0,0,0,0,10,0,0,0,2,0,0,0
1bdl,0,199,0,0,0,26,33,0,0,0,59,0,0,0,7,9,0,0,0,75,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0
1bdq,0,300,0,0,0,34,40,0,0,0,74,0,0,0,11,11,0,0,0,101,0,0,0,17,14,0,0,0,0,0,0,0,0,0,0,0
1bdr,0,313,0,0,0,31,33,0,0,0,75,0,0,0,12,12,0,0,0,101,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,0
1bgq,0,159,16,0,0,0,65,0,0,0,27,2,0,0,0,11,0,0,0,52,1,0,0,0,18,0,0,0,7,0,0,0,0,3,0,0
1bhf,0,214,0,0,0,16,64,0,0,0,67,0,0,0,4,27,0,0,0,58,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0
1bhx,0,219,0,0,0,75,22,0,26,0,45,0,0,0,28,8,0,4,0,53,0,0,0,29,9,0,4,0,1,0,0,0,2,0,0,0
1bju,0,146,10,0,0,53,7,0,0,0,53,0,0,0,19,3,0,0,0,62,2,0,0,25,4,0,0,0,5,0,0,0,2,0,0,0
1bjv,0,160,0,0,0,53,15,0,0,0,52,0,0,0,20,3,0,0,0,74,0,0,0,26,7,0,0,0,5,0,0,0,1,0,0,0
1bkj,0,212,0,0,0,35,95,15,0,0,70,0,0,0,19,50,5,0,0,56,0,0,0,12,30,3,0,0,3,0,0,0,0,2,0,0
1bky,0,74,0,0,0,46,20,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0
1bm7,0,177,0,53,0,8,19,0,0,0,26,0,13,0,0,4,0,0,0,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bma,0,271,0,58,0,36,26,0,0,0,74,0,17,0,12,8,0,0,0,64,0,19,0,9,9,0,0,0,9,0,0,0,0,0,0,0
1bmm,0,230,0,0,0,64,29,0,5,0,45,0,0,0,23,11,0,3,0,64,0,0,0,28,15,0,1,0,2,0,0,0,3,0,0,0
1bmn,0,272,0,0,0,62,26,0,4,0,54,0,0,0,24,9,0,1,0,67,0,0,0,24,11,0,1,0,3,0,0,0,5,0,0,0
1bn1,0,103,0,0,0,24,58,0,40,0,19,0,0,0,9,16,0,11,0,13,0,0,0,6,7,0,5,0,0,0,0,0,0,0,0,0
1bn3,0,101,0,0,0,26,67,0,43,0,18,0,0,0,9,14,0,10,0,16,0,0,0,5,8,0,3,0,0,0,0,0,0,0,0,0
1bn4,0,102,0,0,0,25,62,0,41,0,19,0,0,0,9,15,0,10,0,12,0,0,0,5,8,0,4,0,0,0,0,0,0,0,0,0
1bnm,0,102,0,0,0,29,70,0,42,0,23,0,0,0,11,15,0,10,0,18,0,0,0,9,7,0,3,0,0,0,0,0,0,0,0,0
1bnn,0,106,0,0,0,26,66,0,38,0,16,0,0,0,9,16,0,10,0,15,0,0,0,6,7,0,3,0,0,0,0,0,0,0,0,0
1bnq,0,89,0,0,0,30,66,0,43,0,23,0,0,0,11,15,0,10,0,20,0,0,0,7,7,0,3,0,0,0,0,0,0,0,0,0
1bnt,0,92,0,0,0,27,72,0,41,0,18,0,0,0,9,15,0,10,0,14,0,0,0,3,9,0,3,0,0,0,0,0,0,0,0,0
1bnu,0,82,0,0,0,25,71,0,53,0,19,0,0,0,9,16,0,11,0,14,0,0,0,5,9,0,3,0,0,0,0,0,0,0,0,0
1bnv,0,94,0,0,0,32,69,0,44,0,24,0,0,0,10,16,0,10,0,13,0,0,0,8,8,0,4,0,0,0,0,0,0,0,0,0
1bnw,0,71,0,0,0,30,53,0,53,0,18,0,0,0,8,13,0,12,0,12,0,0,0,5,6,0,3,0,0,0,0,0,0,0,0,0
1bp0,0,62,0,0,0,17,77,10,0,0,34,0,0,0,7,51,6,0,0,19,0,0,0,6,20,1,0,0,9,0,0,0,2,6,1,0
1bq3,0,8,0,0,0,0,136,41,0,0,15,0,0,0,0,78,21,0,0,3,0,0,0,0,46,13,0,0,0,0,0,0,0,0,0,0
1bq4,0,35,0,0,0,0,70,0,0,0,59,0,0,0,0,58,0,0,0,17,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
1br6,0,166,0,0,0,103,35,0,0,0,34,0,0,0,18,7,0,0,0,28,0,0,0,23,9,0,0,0,0,0,0,0,0,0,0,0
1br8,0,693,0,0,0,169,266,0,0,0,145,0,0,0,47,57,0,0,0,146,0,0,0,39,73,0,0,0,1,0,0,0,0,1,0,0
1bsk,0,176,0,0,0,19,96,18,0,0,60,0,0,0,7,36,7,0,0,39,0,0,0,1,29,5,0,0,4,0,0,0,0,2,1,0
1bt6,0,299,0,0,0,28,70,0,0,0,28,0,0,0,3,16,0,0,0,81,0,0,0,15,30,0,0,0,24,0,0,0,1,3,0,0
1btn,0,31,0,0,0,0,83,17,0,0,14,0,0,0,0,37,8,0,0,8,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,0
1bty,0,96,0,0,0,35,0,0,0,0,41,0,0,0,13,0,0,0,0,49,0,0,0,19,0,0,0,0,4,0,0,0,1,0,0,0
1bux,0,97,0,0,0,54,83,11,5,0,12,0,0,0,2,41,6,2,0,8,0,0,0,4,20,4,1,0,0,0,0,0,0,0,0,0
1bv7,0,440,0,0,0,51,73,0,21,0,67,0,0,0,16,15,0,8,0,111,0,0,0,19,29,0,6,0,0,0,0,0,0,0,0,0
1bv9,0,414,0,0,0,50,72,0,19,0,86,0,0,0,16,14,0,8,0,116,0,0,0,20,32,0,7,0,0,0,0,0,0,0,0,0
1bwa,0,394,0,0,0,50,71,0,21,0,87,0,0,0,17,14,0,8,0,119,0,0,0,20,32,0,7,0,0,0,0,0,0,0,0,0
1bwb,0,449,0,0,0,72,74,0,0,0,99,0,0,0,20,15,0,0,0,134,0,0,0,27,31,0,0,0,0,0,0,0,0,0,0,0
1bwn,0,33,0,0,0,0,197,50,0,0,17,0,0,0,0,69,14,0,0,15,0,0,0,0,40,9,0,0,0,0,0,0,0,0,0,0
1bxo,0,285,0,0,0,31,83,14,0,0,34,0,0,0,9,19,4,0,0,119,0,0,0,19,44,8,0,0,0,0,0,0,0,0,0,0
1bxq,0,271,0,0,0,33,86,14,0,0,35,0,0,0,9,19,4,0,0,111,0,0,0,19,45,8,0,0,0,0,0,0,0,0,0,0
1bxr,0,147,0,0,0,99,134,32,0,0,31,0,0,0,22,76,21,0,0,29,0,0,0,18,53,14,0,0,7,0,0,0,3,4,1,0
