PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
1a1b,0,2829,0,0,0,321,1136,150,0,0,822,0,0,0,99,338,44,0,0,806,0,0,0,96,343,46,0,0,44,0,0,0,6,14,1,0
1a1c,0,2980,0,0,0,305,1123,151,0,0,851,0,0,0,97,339,44,0,0,842,0,0,0,91,339,46,0,0,43,0,0,0,6,14,1,0
1a1e,0,2913,0,0,0,313,1131,151,0,0,835,0,0,0,97,340,44,0,0,826,0,0,0,96,329,44,0,0,45,0,0,0,6,14,1,0
1a28,0,6169,0,0,0,0,564,0,0,0,1368,0,0,0,0,120,0,0,0,1435,0,0,0,0,128,0,0,0,138,0,0,0,0,12,0,0
1a30,0,3167,0,0,0,605,1716,0,0,0,864,0,0,0,159,464,0,0,0,946,0,0,0,181,487,0,0,0,6,0,0,0,2,2,0,0
1a3e,0,5375,0,0,0,850,1603,0,0,0,1497,0,0,0,234,464,0,0,0,1414,0,0,0,227,432,0,0,0,66,0,0,0,11,21,0,0
1a42,0,2691,0,0,0,773,1274,0,811,0,700,0,0,0,205,336,0,222,0,639,0,0,0,180,317,0,204,0,14,0,0,0,5,5,0,3
1a4h,0,5667,0,0,0,470,1760,0,0,0,1415,0,0,0,107,440,0,0,0,1720,0,0,0,126,515,0,0,0,37,0,0,0,3,11,0,0
1a4k,0,4036,0,0,0,532,1086,0,0,0,1145,0,0,0,160,319,0,0,0,1077,0,0,0,154,300,0,0,0,19,0,0,0,2,5,0,0
1a4r,0,1718,0,0,0,1089,1785,380,0,0,443,0,0,0,273,436,90,0,0,556,0,0,0,346,547,116,0,0,25,0,0,0,15,24,6,0
1a4w,0,5304,0,0,0,1425,682,0,302,0,1406,0,0,0,377,186,0,83,0,1603,0,0,0,444,203,0,95,0,113,0,0,0,33,14,0,6
1a50,0,3281,0,290,0,288,1002,250,0,0,831,0,74,0,72,243,58,0,0,907,0,81,0,82,289,71,0,0,11,0,2,0,1,4,1,0
1a52,0,4852,0,0,0,0,513,0,0,0,1160,0,0,0,0,117,0,0,0,1215,0,0,0,0,129,0,0,0,144,0,0,0,0,15,0,0
1a5h,0,4506,0,0,0,820,202,0,0,0,1234,0,0,0,229,61,0,0,0,1425,0,0,0,256,61,0,0,0,122,0,0,0,16,6,0,0
1a69,0,2670,0,0,0,1053,1339,0,0,0,766,0,0,0,310,389,0,0,0,783,0,0,0,294,395,0,0,0,70,0,0,0,24,36,0,0
1a8i,0,2043,0,0,0,516,1819,0,0,0,651,0,0,0,161,566,0,0,0,687,0,0,0,172,608,0,0,0,16,0,0,0,1,13,0,0
1a8t,0,4134,0,0,0,1192,313,0,0,0,1242,0,0,0,359,95,0,0,0,1290,0,0,0,368,95,0,0,0,54,0,0,0,15,2,0,0
1a94,0,7614,0,0,0,1856,1797,0,0,0,2098,0,0,0,516,491,0,0,0,2270,0,0,0,553,520,0,0,0,18,0,0,0,7,3,0,0
1a99,0,1196,0,0,0,583,0,0,0,0,274,0,0,0,127,0,0,0,0,329,0,0,0,157,0,0,0,0,7,0,0,0,3,0,0,0
1a9m,0,6043,0,0,0,1436,1322,0,0,0,1716,0,0,0,417,382,0,0,0,1725,0,0,0,419,382,0,0,0,7,0,0,0,3,3,0,0
1a9q,0,1316,0,0,0,1045,261,0,0,0,344,0,0,0,280,68,0,0,0,363,0,0,0,290,76,0,0,0,24,0,0,0,19,5,0,0
1aaq,0,5782,0,0,0,1002,1390,0,0,0,1586,0,0,0,281,386,0,0,0,1723,0,0,0,301,417,0,0,0,9,0,0,0,3,2,0,0
1abf,0,1703,0,0,0,0,1395,0,0,0,484,0,0,0,0,393,0,0,0,541,0,0,0,0,424,0,0,0,24,0,0,0,0,20,0,0
1add,0,3198,0,0,0,1164,1173,0,0,0,830,0,0,0,317,278,0,0,0,860,0,0,0,333,274,0,0,0,59,0,0,0,21,19,0,0
1adl,0,4576,0,0,0,0,538,0,0,0,1285,0,0,0,0,134,0,0,0,1371,0,0,0,0,152,0,0,0,71,0,0,0,0,6,0,0
1ado,0,613,0,0,0,0,1392,247,0,0,186,0,0,0,0,396,66,0,0,216,0,0,0,0,426,76,0,0,3,0,0,0,0,5,1,0
1af2,0,2454,0,0,0,555,1669,0,0,0,650,0,0,0,153,442,0,0,0,733,0,0,0,164,481,0,0,0,36,0,0,0,10,25,0,0
1afk,0,1349,0,0,0,673,1811,438,0,0,423,0,0,0,194,575,137,0,0,385,0,0,0,200,523,122,0,0,38,0,0,0,20,36,8,0
1afl,0,1369,0,0,0,681,1920,450,0,0,422,0,0,0,193,576,136,0,0,391,0,0,0,199,533,128,0,0,39,0,0,0,20,48,12,0
1ag9,0,3442,0,0,0,896,1932,197,0,0,831,0,0,0,207,491,52,0,0,1123,0,0,0,297,611,65,0,0,58,0,0,0,14,29,4,0
1agm,0,4903,0,0,0,257,3139,0,0,0,1221,0,0,0,69,784,0,0,0,1407,0,0,0,76,884,0,0,0,10,0,0,0,1,6,0,0
1ahx,0,2403,0,0,0,0,543,0,0,0,692,0,0,0,0,152,0,0,0,664,0,0,0,0,141,0,0,0,11,0,0,0,0,4,0,0
1ahy,0,1075,0,0,0,0,1059,0,0,0,324,0,0,0,0,310,0,0,0,306,0,0,0,0,286,0,0,0,6,0,0,0,0,6,0,0
1ai4,0,2232,0,0,0,0,1082,0,0,0,552,0,0,0,0,277,0,0,0,640,0,0,0,0,315,0,0,0,14,0,0,0,0,9,0,0
1ai5,0,2243,0,0,0,292,1086,0,0,0,542,0,0,0,74,277,0,0,0,641,0,0,0,80,312,0,0,0,13,0,0,0,3,9,0,0
1ai6,0,2307,0,0,0,0,844,0,0,0,599,0,0,0,0,224,0,0,0,673,0,0,0,0,241,0,0,0,19,0,0,0,0,6,0,0
1ai7,0,1758,0,0,0,0,305,0,0,0,460,0,0,0,0,81,0,0,0,516,0,0,0,0,87,0,0,0,15,0,0,0,0,3,0,0
1aid,0,4136,170,168,0,182,194,0,391,0,1142,48,44,0,50,55,0,106,0,1248,45,50,0,57,61,0,110,0,15,1,1,0,0,0,0,1
1aj6,0,3901,0,0,0,295,1537,0,0,0,1168,0,0,0,83,468,0,0,0,1232,0,0,0,89,493,0,0,0,32,0,0,0,3,16,0,0
1aj7,0,2566,0,0,0,308,1609,235,0,0,643,0,0,0,75,405,59,0,0,639,0,0,0,77,404,59,0,0,22,0,0,0,5,12,1,0
1ajn,0,2222,0,0,0,293,1085,0,0,0,551,0,0,0,81,277,0,0,0,647,0,0,0,87,313,0,0,0,16,0,0,0,3,9,0,0
1ajp,0,2266,0,0,0,0,1092,0,0,0,562,0,0,0,0,266,0,0,0,665,0,0,0,0,308,0,0,0,16,0,0,0,0,7,0,0
1ajq,0,1710,0,0,0,0,534,0,300,0,454,0,0,0,0,142,0,74,0,502,0,0,0,0,156,0,83,0,15,0,0,0,0,3,0,2
1ajv,0,7222,0,0,0,483,1444,0,237,0,1982,0,0,0,131,391,0,66,0,2137,0,0,0,140,417,0,72,0,11,0,0,0,0,0,0,0
1ajx,0,7314,0,0,0,468,1200,0,0,0,2001,0,0,0,129,319,0,0,0,2166,0,0,0,140,351,0,0,0,11,0,0,0,0,0,0,0
1akq,0,2450,0,0,0,618,1595,193,0,0,672,0,0,0,159,429,51,0,0,852,0,0,0,218,522,63,0,0,42,0,0,0,12,27,3,0
1akr,0,2348,0,0,0,599,1582,194,0,0,646,0,0,0,159,419,50,0,0,849,0,0,0,214,534,65,0,0,43,0,0,0,12,27,3,0
1akt,0,2414,0,0,0,611,1613,194,0,0,680,0,0,0,164,426,51,0,0,885,0,0,0,222,546,66,0,0,45,0,0,0,12,27,3,0
1aku,0,2456,0,0,0,617,1587,190,0,0,682,0,0,0,165,426,51,0,0,860,0,0,0,224,524,64,0,0,45,0,0,0,12,26,3,0
1akv,0,2517,0,0,0,634,1619,199,0,0,697,0,0,0,169,439,52,0,0,882,0,0,0,225,538,66,0,0,45,0,0,0,12,27,3,0
1akw,0,2379,0,0,0,603,1579,190,0,0,639,0,0,0,155,414,49,0,0,845,0,0,0,213,522,65,0,0,43,0,0,0,12,27,3,0
1al7,0,3336,0,0,0,778,495,0,267,0,887,0,0,0,204,137,0,73,0,907,0,0,0,219,143,0,73,0,30,0,0,0,6,5,0,3
1al8,0,2907,0,0,0,211,671,0,0,0,742,0,0,0,61,182,0,0,0,770,0,0,0,64,186,0,0,0,35,0,0,0,2,6,0,0
1alw,0,1813,0,0,0,0,340,0,136,0,409,0,0,0,0,81,0,35,0,386,0,0,0,0,75,0,27,0,9,0,0,0,0,0,0,0
1amk,0,529,0,0,0,0,1453,234,0,0,137,0,0,0,0,378,57,0,0,152,0,0,0,0,404,63,0,0,2,0,0,0,0,7,1,0
1amw,0,2305,0,0,0,1246,1985,400,0,0,575,0,0,0,313,461,90,0,0,688,0,0,0,365,575,111,0,0,13,0,0,0,5,16,3,0
1anf,0,3213,0,0,0,0,2938,0,0,0,792,0,0,0,0,728,0,0,0,787,0,0,0,0,710,0,0,0,20,0,0,0,0,18,0,0
1ao0,0,2334,0,0,0,1205,2088,391,0,0,683,0,0,0,373,588,112,0,0,728,0,0,0,357,632,116,0,0,17,0,0,0,7,22,3,0
1apb,0,1704,0,0,0,0,1367,0,0,0,484,0,0,0,0,402,0,0,0,539,0,0,0,0,432,0,0,0,24,0,0,0,0,20,0,0
1apv,0,4965,0,438,0,814,1264,0,0,0,1247,0,112,0,207,306,0,0,0,1801,0,142,0,302,438,0,0,0,1,0,0,0,0,0,0,0
1apw,0,4919,0,440,0,811,1018,0,0,0,1240,0,110,0,203,250,0,0,0,1790,0,141,0,303,364,0,0,0,1,0,0,0,0,0,0,0
1aqc,0,7548,0,0,0,1624,2102,0,0,0,1996,0,0,0,440,582,0,0,0,1916,0,0,0,413,561,0,0,0,12,0,0,0,3,4,0,0
1aqi,0,2671,0,0,0,1258,835,0,195,0,584,0,0,0,264,191,0,45,0,653,0,0,0,287,208,0,49,0,16,0,0,0,6,4,0,2
1aqj,0,2959,0,0,0,1509,851,0,0,0,645,0,0,0,315,189,0,0,0,717,0,0,0,346,214,0,0,0,20,0,0,0,8,4,0,0
1at5,0,2908,0,0,0,394,1899,0,0,0,886,0,0,0,114,582,0,0,0,784,0,0,0,105,523,0,0,0,45,0,0,0,6,30,0,0
1at6,0,3049,0,0,0,408,1983,0,0,0,964,0,0,0,125,629,0,0,0,863,0,0,0,114,559,0,0,0,52,0,0,0,7,33,0,0
1atl,0,3134,0,0,0,182,797,0,170,0,870,0,0,0,54,220,0,50,0,946,0,0,0,57,241,0,47,0,54,0,0,0,2,11,0,2
1atr,0,2219,0,0,0,1055,2371,476,0,0,631,0,0,0,310,655,125,0,0,741,0,0,0,336,799,166,0,0,15,0,0,0,8,19,4,0
1avn,0,992,0,0,0,618,0,0,0,0,254,0,0,0,150,0,0,0,0,229,0,0,0,142,0,0,0,0,5,0,0,0,4,0,0,0
1avp,0,6621,0,0,0,2391,1578,0,79,0,1671,0,0,0,604,400,0,23,0,2094,0,0,0,762,522,0,23,0,123,0,0,0,44,28,0,1
1awi,0,7332,0,0,0,1486,1588,0,0,0,1900,0,0,0,390,406,0,0,0,1927,0,0,0,389,427,0,0,0,68,0,0,0,12,13,0,0
1ax0,0,1340,0,0,0,161,1008,0,0,0,335,0,0,0,41,256,0,0,0,446,0,0,0,54,326,0,0,0,0,0,0,0,0,0,0,0
1ax1,0,1651,0,0,0,0,1448,0,0,0,409,0,0,0,0,362,0,0,0,503,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0
1ax2,0,1785,0,0,0,82,1445,0,0,0,440,0,0,0,21,355,0,0,0,535,0,0,0,24,448,0,0,0,0,0,0,0,0,0,0,0
1axr,0,1848,0,0,0,812,1069,0,0,0,584,0,0,0,247,337,0,0,0,608,0,0,0,254,351,0,0,0,15,0,0,0,5,8,0,0
1axs,0,5799,0,0,0,166,609,0,0,0,1342,0,0,0,39,142,0,0,0,1437,0,0,0,48,151,0,0,0,28,0,0,0,0,0,0,0
1axz,0,1045,0,0,0,0,1007,0,0,0,257,0,0,0,0,254,0,0,0,341,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0
1azl,0,2387,0,0,0,605,1591,192,0,0,646,0,0,0,159,422,50,0,0,859,0,0,0,217,530,65,0,0,43,0,0,0,12,27,3,0
1azm,0,998,0,0,0,1087,864,0,577,0,286,0,0,0,299,236,0,159,0,260,0,0,0,273,218,0,145,0,0,0,0,0,1,0,0,0
1azx,0,3216,0,0,0,0,5182,0,850,0,1067,0,0,0,0,1724,0,283,0,777,0,0,0,0,1258,0,209,0,16,0,0,0,0,35,0,5
1b05,0,4281,0,0,0,1447,1177,0,286,0,1140,0,0,0,379,312,0,76,0,1332,0,0,0,440,355,0,87,0,36,0,0,0,13,9,0,3
1b0h,0,7140,0,0,0,1446,1172,0,0,0,1882,0,0,0,380,303,0,0,0,2153,0,0,0,441,356,0,0,0,66,0,0,0,14,9,0,0
1b11,0,4502,0,0,0,583,991,0,0,0,1344,0,0,0,163,287,0,0,0,1373,0,0,0,181,296,0,0,0,64,0,0,0,9,14,0,0
1b1h,0,6112,0,0,0,1430,1170,0,0,0,1644,0,0,0,381,301,0,0,0,1909,0,0,0,439,352,0,0,0,54,0,0,0,13,9,0,0
1b2h,0,4845,0,0,0,1718,1182,0,0,0,1282,0,0,0,456,306,0,0,0,1511,0,0,0,529,350,0,0,0,41,0,0,0,16,9,0,0
1b32,0,4864,0,0,0,1454,1180,0,287,0,1301,0,0,0,377,313,0,72,0,1511,0,0,0,442,357,0,84,0,42,0,0,0,14,9,0,3
1b38,0,2402,0,0,0,1249,3137,743,0,0,587,0,0,0,307,747,183,0,0,623,0,0,0,310,841,203,0,0,0,0,0,0,0,2,0,0
1b39,0,2404,0,0,0,1229,3126,738,0,0,593,0,0,0,304,751,181,0,0,624,0,0,0,310,843,202,0,0,0,0,0,0,0,1,0,0
1b3f,0,5118,0,0,0,2015,1170,0,0,0,1377,0,0,0,532,309,0,0,0,1581,0,0,0,607,359,0,0,0,45,0,0,0,19,9,0,0
1b3g,0,5099,0,0,0,1433,1174,0,0,0,1368,0,0,0,382,306,0,0,0,1584,0,0,0,445,353,0,0,0,45,0,0,0,13,9,0,0
1b3h,0,5935,0,0,0,1446,1169,0,0,0,1578,0,0,0,382,310,0,0,0,1829,0,0,0,440,355,0,0,0,52,0,0,0,13,9,0,0
1b3l,0,3880,0,0,0,1410,1140,0,0,0,1036,0,0,0,373,298,0,0,0,1198,0,0,0,433,349,0,0,0,32,0,0,0,12,9,0,0
1b40,0,5980,0,0,0,1456,1186,0,0,0,1600,0,0,0,377,311,0,0,0,1848,0,0,0,441,358,0,0,0,53,0,0,0,14,9,0,0
1b42,0,1172,0,0,0,983,0,0,0,0,286,0,0,0,242,0,0,0,0,360,0,0,0,301,0,0,0,0,14,0,0,0,12,0,0,0
1b46,0,4885,0,0,0,1462,1180,0,0,0,1292,0,0,0,376,311,0,0,0,1512,0,0,0,444,355,0,0,0,42,0,0,0,14,9,0,0
1b4d,0,2376,0,0,0,524,2138,0,0,0,752,0,0,0,158,661,0,0,0,781,0,0,0,166,695,0,0,0,17,0,0,0,1,14,0,0
1b4h,0,4579,0,0,0,1746,1183,0,0,0,1222,0,0,0,449,311,0,0,0,1419,0,0,0,525,358,0,0,0,39,0,0,0,16,9,0,0
1b4z,0,4572,0,0,0,1457,1748,0,0,0,1222,0,0,0,381,458,0,0,0,1417,0,0,0,442,520,0,0,0,39,0,0,0,14,15,0,0
1b51,0,4239,0,0,0,1435,1444,0,0,0,1126,0,0,0,372,377,0,0,0,1319,0,0,0,437,439,0,0,0,35,0,0,0,13,12,0,0
1b52,0,4504,0,0,0,1423,1434,0,0,0,1184,0,0,0,373,381,0,0,0,1397,0,0,0,436,436,0,0,0,38,0,0,0,13,11,0,0
1b55,0,887,0,0,0,0,2783,636,0,0,252,0,0,0,0,766,176,0,0,250,0,0,0,0,739,166,0,0,0,0,0,0,0,0,0,0
1b56,0,3844,0,0,0,0,556,0,0,0,1053,0,0,0,0,137,0,0,0,1118,0,0,0,0,158,0,0,0,96,0,0,0,0,11,0,0
1b57,0,498,0,0,0,246,1454,240,0,0,148,0,0,0,76,419,66,0,0,165,0,0,0,86,474,75,0,0,6,0,0,0,3,19,3,0
1b58,0,5901,0,0,0,1426,1426,0,0,0,1575,0,0,0,371,376,0,0,0,1800,0,0,0,433,439,0,0,0,53,0,0,0,14,11,0,0
1b5h,0,4291,0,0,0,1738,1177,0,0,0,1147,0,0,0,454,309,0,0,0,1334,0,0,0,530,357,0,0,0,36,0,0,0,16,9,0,0
1b5i,0,4530,0,0,0,1733,1468,0,0,0,1206,0,0,0,454,381,0,0,0,1410,0,0,0,520,438,0,0,0,39,0,0,0,16,12,0,0
1b5j,0,4869,0,0,0,1734,1464,0,0,0,1290,0,0,0,456,383,0,0,0,1501,0,0,0,527,441,0,0,0,40,0,0,0,17,12,0,0
1b6h,0,4869,0,0,0,1450,1183,0,0,0,1302,0,0,0,384,314,0,0,0,1505,0,0,0,442,356,0,0,0,42,0,0,0,13,9,0,0
1b6j,0,7072,0,0,0,1442,1659,0,0,0,1935,0,0,0,397,450,0,0,0,2111,0,0,0,434,491,0,0,0,8,0,0,0,3,1,0,0
1b6k,0,7493,0,0,0,1078,1385,0,0,0,2053,0,0,0,291,386,0,0,0,2218,0,0,0,315,412,0,0,0,5,0,0,0,0,0,0,0
1b6l,0,6093,0,0,0,1106,1309,0,0,0,1661,0,0,0,309,360,0,0,0,1806,0,0,0,333,387,0,0,0,1,0,0,0,1,0,0,0
1b6m,0,6861,0,0,0,884,1287,0,0,0,1878,0,0,0,237,360,0,0,0,2029,0,0,0,260,380,0,0,0,3,0,0,0,0,0,0,0
1b6p,0,7396,0,0,0,1083,1400,0,0,0,2020,0,0,0,296,392,0,0,0,2197,0,0,0,321,415,0,0,0,6,0,0,0,1,0,0,0
1b7h,0,5131,0,0,0,1450,1172,0,0,0,1375,0,0,0,377,310,0,0,0,1578,0,0,0,444,360,0,0,0,45,0,0,0,14,9,0,0
1b8n,0,2696,0,0,0,1223,985,0,0,0,760,0,0,0,338,274,0,0,0,783,0,0,0,351,287,0,0,0,37,0,0,0,20,11,0,0
1b8o,0,2692,0,0,0,981,985,0,0,0,759,0,0,0,270,272,0,0,0,785,0,0,0,288,291,0,0,0,39,0,0,0,16,12,0,0
1b8y,0,4160,0,0,0,454,854,0,212,0,1033,0,0,0,108,217,0,58,0,1111,0,0,0,121,223,0,54,0,19,0,0,0,2,4,0,1
1b9j,0,5113,0,0,0,1445,1170,0,0,0,1358,0,0,0,379,308,0,0,0,1572,0,0,0,445,355,0,0,0,45,0,0,0,14,9,0,0
1bai,0,7554,0,0,0,1927,1805,0,0,0,2281,0,0,0,593,550,0,0,0,2306,0,0,0,603,528,0,0,0,19,0,0,0,5,6,0,0
1bap,0,1391,0,0,0,0,1362,0,0,0,400,0,0,0,0,397,0,0,0,447,0,0,0,0,424,0,0,0,20,0,0,0,0,20,0,0
1bbz,0,4510,0,0,0,921,1215,0,0,0,1141,0,0,0,238,314,0,0,0,1353,0,0,0,278,365,0,0,0,20,0,0,0,4,7,0,0
1bcd,0,303,0,919,0,318,581,0,287,0,80,0,246,0,82,157,0,76,0,74,0,227,0,72,138,0,73,0,1,0,3,0,2,3,0,1
1bcj,0,1174,0,0,0,170,840,0,0,0,344,0,0,0,53,242,0,0,0,339,0,0,0,47,253,0,0,0,2,0,0,0,0,2,0,0
1bcu,0,2571,0,0,0,561,0,0,0,0,688,0,0,0,150,0,0,0,0,836,0,0,0,181,0,0,0,0,63,0,0,0,14,0,0,0
1bdl,0,4912,0,0,0,771,652,0,0,0,1391,0,0,0,222,185,0,0,0,1426,0,0,0,236,190,0,0,0,14,0,0,0,1,3,0,0
1bdq,0,6467,0,0,0,858,929,0,0,0,1818,0,0,0,237,259,0,0,0,1927,0,0,0,252,275,0,0,0,4,0,0,0,1,0,0,0
1bdr,0,6545,0,0,0,844,927,0,0,0,1824,0,0,0,237,258,0,0,0,1923,0,0,0,248,275,0,0,0,7,0,0,0,1,0,0,0
1bgq,0,3964,269,0,0,0,1370,0,0,0,999,61,0,0,0,345,0,0,0,1206,75,0,0,0,405,0,0,0,18,2,0,0,0,7,0,0
1bhf,0,3527,0,0,0,463,1356,0,0,0,1019,0,0,0,133,398,0,0,0,989,0,0,0,126,378,0,0,0,23,0,0,0,4,10,0,0
1bhx,0,3814,0,0,0,1349,696,0,371,0,1025,0,0,0,362,190,0,93,0,1140,0,0,0,417,218,0,107,0,74,0,0,0,32,15,0,8
1bju,0,2556,120,0,0,831,172,0,0,0,718,32,0,0,229,48,0,0,0,866,37,0,0,276,60,0,0,0,84,4,0,0,23,6,0,0
1bjv,0,3192,0,0,0,847,290,0,0,0,881,0,0,0,232,79,0,0,0,1074,0,0,0,282,96,0,0,0,103,0,0,0,23,10,0,0
1bkj,0,3821,0,0,0,824,1861,208,0,0,1065,0,0,0,231,491,55,0,0,1049,0,0,0,224,513,61,0,0,56,0,0,0,12,28,3,0
1bky,0,956,0,0,0,571,226,0,0,0,242,0,0,0,136,50,0,0,0,297,0,0,0,173,67,0,0,0,12,0,0,0,6,3,0,0
1bm7,0,3550,0,823,0,244,445,0,0,0,876,0,206,0,63,120,0,0,0,1121,0,250,0,78,151,0,0,0,25,0,1,0,2,4,0,0
1bma,0,4248,0,733,0,679,528,0,0,0,1216,0,204,0,194,148,0,0,0,1349,0,231,0,216,169,0,0,0,96,0,16,0,17,12,0,0
1bmm,0,4522,0,0,0,1304,880,0,164,0,1149,0,0,0,333,233,0,45,0,1325,0,0,0,398,271,0,48,0,85,0,0,0,33,18,0,3
1bmn,0,5180,0,0,0,1276,903,0,163,0,1376,0,0,0,344,247,0,45,0,1520,0,0,0,390,269,0,48,0,96,0,0,0,28,19,0,3
1bn1,0,2400,0,0,0,535,1111,0,814,0,627,0,0,0,139,298,0,221,0,578,0,0,0,127,275,0,203,0,13,0,0,0,3,4,0,3
1bn3,0,2716,0,0,0,530,1269,0,816,0,723,0,0,0,145,330,0,222,0,658,0,0,0,130,306,0,203,0,13,0,0,0,3,5,0,3
1bn4,0,2404,0,0,0,530,1235,0,817,0,627,0,0,0,140,324,0,221,0,575,0,0,0,126,302,0,202,0,14,0,0,0,3,5,0,3
1bnm,0,2966,0,0,0,769,1272,0,811,0,785,0,0,0,202,341,0,224,0,709,0,0,0,178,311,0,205,0,17,0,0,0,5,5,0,3
1bnn,0,2720,0,0,0,537,1288,0,819,0,727,0,0,0,142,340,0,222,0,659,0,0,0,129,310,0,203,0,13,0,0,0,3,5,0,3
1bnq,0,2521,0,0,0,767,1273,0,808,0,663,0,0,0,202,336,0,220,0,593,0,0,0,179,312,0,203,0,12,0,0,0,5,5,0,3
1bnt,0,2681,0,0,0,532,1480,0,814,0,706,0,0,0,143,391,0,222,0,653,0,0,0,129,351,0,202,0,15,0,0,0,3,7,0,3
1bnu,0,2402,0,0,0,532,1349,0,982,0,634,0,0,0,141,359,0,269,0,579,0,0,0,127,324,0,244,0,12,0,0,0,3,6,0,4
1bnv,0,3006,0,0,0,763,1272,0,809,0,802,0,0,0,201,341,0,222,0,707,0,0,0,178,317,0,200,0,19,0,0,0,5,5,0,3
1bnw,0,1941,0,0,0,530,1084,0,976,0,515,0,0,0,143,291,0,269,0,468,0,0,0,132,272,0,242,0,10,0,0,0,3,4,0,4
1bp0,0,2164,0,0,0,502,1866,222,0,0,572,0,0,0,120,507,62,0,0,546,0,0,0,109,485,58,0,0,11,0,0,0,2,13,2,0
1bq3,0,1104,0,0,0,0,4349,1094,0,0,385,0,0,0,0,1524,382,0,0,308,0,0,0,0,1266,325,0,0,0,0,0,0,0,0,0,0
1bq4,0,2472,0,0,0,0,2444,0,0,0,866,0,0,0,0,853,0,0,0,699,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0
1br6,0,3175,0,0,0,1489,652,0,0,0,846,0,0,0,371,173,0,0,0,897,0,0,0,393,185,0,0,0,4,0,0,0,5,1,0,0
1br8,0,12280,0,0,0,3270,4616,0,0,0,2647,0,0,0,709,1017,0,0,0,2988,0,0,0,792,1136,0,0,0,52,0,0,0,14,23,0,0
1bsk,0,3334,0,0,0,501,1670,270,0,0,954,0,0,0,147,470,73,0,0,936,0,0,0,145,467,71,0,0,53,0,0,0,7,27,4,0
1bt6,0,6584,0,0,0,1559,1939,0,0,0,1536,0,0,0,388,462,0,0,0,1758,0,0,0,428,529,0,0,0,241,0,0,0,59,62,0,0
1btn,0,559,0,0,0,0,1410,288,0,0,176,0,0,0,0,442,87,0,0,144,0,0,0,0,372,82,0,0,0,0,0,0,0,0,0,0
1bty,0,1534,0,0,0,473,0,0,0,0,418,0,0,0,128,0,0,0,0,512,0,0,0,150,0,0,0,0,46,0,0,0,12,0,0,0
1bux,0,1713,0,0,0,730,2263,389,104,0,541,0,0,0,236,714,117,39,0,464,0,0,0,193,600,103,25,0,0,0,0,0,0,0,0,0
1bv7,0,8766,0,0,0,1176,1181,0,320,0,2370,0,0,0,322,312,0,94,0,2560,0,0,0,341,317,0,100,0,10,0,0,0,4,1,0,2
1bv9,0,8677,0,0,0,1145,1143,0,312,0,2442,0,0,0,324,316,0,94,0,2598,0,0,0,344,325,0,102,0,12,0,0,0,4,4,0,2
