PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
1ai4,0,568,0,0,0,0,284,0,0,0,117,0,0,0,0,65,0,0,0,146,0,0,0,0,75,0,0,0,8,0,0,0,0,2,0,0
1ai5,0,565,0,0,0,81,281,0,0,0,116,0,0,0,15,71,0,0,0,150,0,0,0,20,74,0,0,0,8,0,0,0,1,2,0,0
1ai6,0,626,0,0,0,0,226,0,0,0,136,0,0,0,0,54,0,0,0,156,0,0,0,0,56,0,0,0,8,0,0,0,0,3,0,0
1ai7,0,489,0,0,0,0,89,0,0,0,107,0,0,0,0,17,0,0,0,122,0,0,0,0,17,0,0,0,6,0,0,0,0,1,0,0
1aid,0,1081,67,57,0,26,42,0,83,0,231,15,15,0,5,9,0,20,0,268,15,13,0,8,10,0,29,0,0,0,0,0,0,0,0,0
1aj6,0,898,0,0,0,86,379,0,0,0,280,0,0,0,25,124,0,0,0,259,0,0,0,26,120,0,0,0,3,0,0,0,1,2,0,0
1aj7,0,792,0,0,0,90,464,69,0,0,197,0,0,0,25,121,18,0,0,154,0,0,0,19,92,15,0,0,0,0,0,0,0,0,0,0
1ajn,0,545,0,0,0,83,289,0,0,0,113,0,0,0,17,68,0,0,0,151,0,0,0,21,68,0,0,0,7,0,0,0,1,2,0,0
1ajp,0,584,0,0,0,0,272,0,0,0,126,0,0,0,0,65,0,0,0,145,0,0,0,0,78,0,0,0,8,0,0,0,0,3,0,0
1ajq,0,464,0,0,0,0,138,0,84,0,100,0,0,0,0,36,0,19,0,116,0,0,0,0,40,0,18,0,6,0,0,0,0,2,0,1
1ajv,0,1809,0,0,0,109,366,0,57,0,488,0,0,0,27,94,0,14,0,590,0,0,0,37,118,0,17,0,0,0,0,0,0,0,0,0
1ajx,0,1785,0,0,0,105,282,0,0,0,473,0,0,0,24,70,0,0,0,576,0,0,0,37,94,0,0,0,0,0,0,0,0,0,0,0
1akq,0,828,0,0,0,256,555,55,0,0,212,0,0,0,68,166,19,0,0,260,0,0,0,81,190,22,0,0,12,0,0,0,3,12,1,0
1akr,0,794,0,0,0,239,542,56,0,0,190,0,0,0,59,163,17,0,0,252,0,0,0,75,190,22,0,0,12,0,0,0,3,13,1,0
1akt,0,837,0,0,0,251,550,57,0,0,209,0,0,0,65,168,20,0,0,270,0,0,0,87,194,23,0,0,12,0,0,0,3,12,1,0
1aku,0,816,0,0,0,252,543,54,0,0,212,0,0,0,68,161,18,0,0,252,0,0,0,73,190,21,0,0,13,0,0,0,3,13,1,0
1akv,0,856,0,0,0,258,567,57,0,0,216,0,0,0,72,171,19,0,0,266,0,0,0,81,197,23,0,0,12,0,0,0,3,13,2,0
1akw,0,819,0,0,0,253,532,55,0,0,187,0,0,0,57,162,17,0,0,251,0,0,0,77,187,21,0,0,12,0,0,0,3,12,1,0
1al7,0,816,0,0,0,192,116,0,55,0,192,0,0,0,52,38,0,15,0,198,0,0,0,53,36,0,12,0,12,0,0,0,2,1,0,1
1al8,0,717,0,0,0,53,157,0,0,0,139,0,0,0,17,45,0,0,0,141,0,0,0,15,42,0,0,0,22,0,0,0,0,0,0,0
1alw,0,523,0,0,0,0,79,0,23,0,148,0,0,0,0,25,0,9,0,90,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0
1amk,0,139,0,0,0,0,389,66,0,0,42,0,0,0,0,123,20,0,0,48,0,0,0,0,134,21,0,0,2,0,0,0,0,2,0,0
1amw,0,533,0,0,0,320,434,91,0,0,125,0,0,0,82,112,23,0,0,158,0,0,0,98,136,30,0,0,10,0,0,0,5,4,0,0
1anf,0,819,0,0,0,0,734,0,0,0,170,0,0,0,0,167,0,0,0,176,0,0,0,0,166,0,0,0,10,0,0,0,0,9,0,0
1ao0,0,559,0,0,0,294,468,79,0,0,204,0,0,0,110,133,19,0,0,177,0,0,0,83,156,26,0,0,3,0,0,0,2,0,0,0
1apb,0,465,0,0,0,0,356,0,0,0,115,0,0,0,0,99,0,0,0,138,0,0,0,0,111,0,0,0,19,0,0,0,0,15,0,0
1apv,0,1121,0,120,0,182,286,0,0,0,242,0,23,0,38,63,0,0,0,472,0,35,0,80,124,0,0,0,0,0,0,0,0,0,0,0
1apw,0,1102,0,118,0,178,227,0,0,0,238,0,25,0,40,45,0,0,0,477,0,37,0,78,96,0,0,0,0,0,0,0,0,0,0,0
1aqc,0,1917,0,0,0,413,557,0,0,0,493,0,0,0,85,140,0,0,0,463,0,0,0,103,143,0,0,0,0,0,0,0,0,0,0,0
1aqi,0,679,0,0,0,373,207,0,43,0,147,0,0,0,69,53,0,11,0,204,0,0,0,90,68,0,15,0,5,0,0,0,1,3,0,0
1aqj,0,764,0,0,0,439,209,0,0,0,162,0,0,0,88,51,0,0,0,220,0,0,0,109,65,0,0,0,5,0,0,0,2,3,0,0
1at5,0,734,0,0,0,100,476,0,0,0,193,0,0,0,26,135,0,0,0,148,0,0,0,20,99,0,0,0,2,0,0,0,0,3,0,0
1at6,0,781,0,0,0,105,514,0,0,0,225,0,0,0,29,152,0,0,0,170,0,0,0,23,102,0,0,0,2,0,0,0,0,3,0,0
1atl,0,892,0,0,0,47,228,0,43,0,274,0,0,0,13,72,0,13,0,276,0,0,0,13,64,0,13,0,8,0,0,0,0,3,0,0
1atr,0,574,0,0,0,281,603,115,0,0,189,0,0,0,95,198,41,0,0,217,0,0,0,106,251,55,0,0,0,0,0,0,0,1,0,0
1avn,0,196,0,0,0,132,0,0,0,0,58,0,0,0,40,0,0,0,0,46,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1avp,0,1731,0,0,0,572,418,0,17,0,455,0,0,0,143,106,0,5,0,600,0,0,0,205,147,0,7,0,40,0,0,0,12,13,0,1
1awi,0,1731,0,0,0,334,365,0,0,0,370,0,0,0,66,69,0,0,0,351,0,0,0,66,67,0,0,0,20,0,0,0,4,5,0,0
1ax0,0,431,0,0,0,51,316,0,0,0,111,0,0,0,10,77,0,0,0,119,0,0,0,14,91,0,0,0,0,0,0,0,0,0,0,0
1ax1,0,440,0,0,0,0,405,0,0,0,113,0,0,0,0,98,0,0,0,122,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0
1ax2,0,472,0,0,0,14,404,0,0,0,120,0,0,0,4,99,0,0,0,128,0,0,0,5,112,0,0,0,0,0,0,0,0,0,0,0
1axr,0,443,0,0,0,176,264,0,0,0,161,0,0,0,73,100,0,0,0,149,0,0,0,64,89,0,0,0,0,0,0,0,0,1,0,0
1axs,0,1547,0,0,0,42,125,0,0,0,311,0,0,0,10,25,0,0,0,382,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0
1axz,0,337,0,0,0,0,314,0,0,0,88,0,0,0,0,78,0,0,0,100,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0
1azl,0,824,0,0,0,251,538,57,0,0,190,0,0,0,59,161,18,0,0,258,0,0,0,80,191,22,0,0,13,0,0,0,3,13,1,0
1azm,0,248,0,0,0,262,218,0,139,0,67,0,0,0,75,67,0,42,0,42,0,0,0,54,50,0,37,0,0,0,0,0,0,0,0,0
1azx,0,651,0,0,0,0,1228,0,211,0,318,0,0,0,0,517,0,88,0,127,0,0,0,0,251,0,49,0,0,0,0,0,0,1,0,0
1b05,0,1002,0,0,0,330,284,0,73,0,276,0,0,0,89,71,0,20,0,297,0,0,0,98,70,0,21,0,28,0,0,0,10,8,0,0
1b0h,0,1728,0,0,0,327,282,0,0,0,466,0,0,0,87,69,0,0,0,519,0,0,0,102,71,0,0,0,33,0,0,0,10,8,0,0
1b11,0,1148,0,0,0,139,239,0,0,0,304,0,0,0,35,64,0,0,0,341,0,0,0,39,79,0,0,0,15,0,0,0,2,6,0,0
1b1h,0,1502,0,0,0,327,282,0,0,0,425,0,0,0,89,69,0,0,0,453,0,0,0,99,69,0,0,0,28,0,0,0,10,8,0,0
1b2h,0,1138,0,0,0,405,287,0,0,0,320,0,0,0,110,73,0,0,0,346,0,0,0,124,68,0,0,0,29,0,0,0,10,7,0,0
1b32,0,1147,0,0,0,326,289,0,79,0,318,0,0,0,90,70,0,24,0,335,0,0,0,105,69,0,21,0,29,0,0,0,10,8,0,0
1b38,0,637,0,0,0,373,727,172,0,0,176,0,0,0,83,205,45,0,0,173,0,0,0,98,235,55,0,0,0,0,0,0,0,0,0,0
1b39,0,622,0,0,0,363,742,177,0,0,165,0,0,0,81,211,50,0,0,164,0,0,0,93,252,60,0,0,0,0,0,0,0,0,0,0
1b3f,0,1227,0,0,0,483,285,0,0,0,335,0,0,0,129,69,0,0,0,364,0,0,0,145,74,0,0,0,28,0,0,0,10,8,0,0
1b3g,0,1212,0,0,0,330,279,0,0,0,336,0,0,0,87,71,0,0,0,364,0,0,0,100,69,0,0,0,29,0,0,0,10,8,0,0
1b3h,0,1431,0,0,0,327,279,0,0,0,398,0,0,0,89,68,0,0,0,429,0,0,0,100,70,0,0,0,28,0,0,0,10,8,0,0
1b3l,0,915,0,0,0,328,278,0,0,0,253,0,0,0,88,66,0,0,0,262,0,0,0,94,71,0,0,0,28,0,0,0,10,8,0,0
1b40,0,1443,0,0,0,336,282,0,0,0,405,0,0,0,92,72,0,0,0,435,0,0,0,100,71,0,0,0,27,0,0,0,9,8,0,0
1b42,0,335,0,0,0,285,0,0,0,0,82,0,0,0,69,0,0,0,0,101,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0
1b46,0,1153,0,0,0,333,287,0,0,0,311,0,0,0,87,70,0,0,0,337,0,0,0,102,72,0,0,0,30,0,0,0,9,8,0,0
1b4d,0,579,0,0,0,129,509,0,0,0,197,0,0,0,41,176,0,0,0,216,0,0,0,46,188,0,0,0,0,0,0,0,0,1,0,0
1b4h,0,1076,0,0,0,400,288,0,0,0,297,0,0,0,113,70,0,0,0,318,0,0,0,122,70,0,0,0,28,0,0,0,10,8,0,0
1b4z,0,1074,0,0,0,327,438,0,0,0,294,0,0,0,90,112,0,0,0,312,0,0,0,102,112,0,0,0,29,0,0,0,10,8,0,0
1b51,0,994,0,0,0,324,353,0,0,0,275,0,0,0,87,88,0,0,0,290,0,0,0,101,92,0,0,0,28,0,0,0,10,9,0,0
1b52,0,1057,0,0,0,321,349,0,0,0,294,0,0,0,89,85,0,0,0,309,0,0,0,101,86,0,0,0,29,0,0,0,10,8,0,0
1b55,0,321,0,0,0,0,813,174,0,0,112,0,0,0,0,274,60,0,0,89,0,0,0,0,248,55,0,0,0,0,0,0,0,0,0,0
1b56,0,944,0,0,0,0,126,0,0,0,249,0,0,0,0,30,0,0,0,233,0,0,0,0,24,0,0,0,40,0,0,0,0,6,0,0
1b57,0,140,0,0,0,73,422,64,0,0,56,0,0,0,29,156,26,0,0,56,0,0,0,29,162,28,0,0,2,0,0,0,1,3,0,0
1b58,0,1424,0,0,0,322,346,0,0,0,394,0,0,0,85,87,0,0,0,423,0,0,0,99,93,0,0,0,28,0,0,0,10,8,0,0
1b5h,0,1003,0,0,0,403,286,0,0,0,276,0,0,0,106,70,0,0,0,294,0,0,0,125,71,0,0,0,28,0,0,0,10,8,0,0
1b5i,0,1059,0,0,0,413,359,0,0,0,294,0,0,0,111,90,0,0,0,311,0,0,0,117,88,0,0,0,28,0,0,0,10,9,0,0
1b5j,0,1159,0,0,0,404,363,0,0,0,318,0,0,0,111,90,0,0,0,339,0,0,0,127,89,0,0,0,28,0,0,0,10,8,0,0
1b6h,0,1154,0,0,0,328,286,0,0,0,321,0,0,0,89,72,0,0,0,338,0,0,0,102,68,0,0,0,28,0,0,0,10,8,0,0
1b6j,0,1760,0,0,0,355,404,0,0,0,468,0,0,0,91,108,0,0,0,574,0,0,0,109,133,0,0,0,0,0,0,0,0,0,0,0
1b6k,0,1851,0,0,0,253,332,0,0,0,493,0,0,0,62,92,0,0,0,594,0,0,0,85,108,0,0,0,0,0,0,0,0,0,0,0
1b6l,0,1511,0,0,0,270,316,0,0,0,396,0,0,0,64,79,0,0,0,490,0,0,0,82,106,0,0,0,0,0,0,0,0,0,0,0
1b6m,0,1724,0,0,0,225,316,0,0,0,463,0,0,0,48,83,0,0,0,558,0,0,0,68,104,0,0,0,0,0,0,0,0,0,0,0
1b6p,0,1831,0,0,0,262,334,0,0,0,507,0,0,0,63,90,0,0,0,604,0,0,0,87,111,0,0,0,0,0,0,0,0,0,0,0
1b7h,0,1235,0,0,0,328,282,0,0,0,342,0,0,0,90,71,0,0,0,360,0,0,0,101,71,0,0,0,29,0,0,0,10,8,0,0
1b8n,0,779,0,0,0,349,290,0,0,0,203,0,0,0,92,77,0,0,0,228,0,0,0,109,82,0,0,0,11,0,0,0,5,6,0,0
1b8o,0,778,0,0,0,281,288,0,0,0,205,0,0,0,76,78,0,0,0,231,0,0,0,86,81,0,0,0,11,0,0,0,4,6,0,0
1b8y,0,1322,0,0,0,131,233,0,57,0,337,0,0,0,36,65,0,17,0,314,0,0,0,31,60,0,13,0,10,0,0,0,1,2,0,0
1b9j,0,1213,0,0,0,330,278,0,0,0,340,0,0,0,88,69,0,0,0,351,0,0,0,101,70,0,0,0,28,0,0,0,10,8,0,0
1bai,0,1863,0,0,0,427,463,0,0,0,537,0,0,0,125,126,0,0,0,598,0,0,0,133,148,0,0,0,0,0,0,0,0,0,0,0
1bap,0,375,0,0,0,0,360,0,0,0,90,0,0,0,0,95,0,0,0,112,0,0,0,0,108,0,0,0,15,0,0,0,0,15,0,0
1bbz,0,1300,0,0,0,239,350,0,0,0,291,0,0,0,52,71,0,0,0,347,0,0,0,61,80,0,0,0,0,0,0,0,0,0,0,0
1bcd,0,69,0,224,0,77,143,0,68,0,20,0,68,0,21,38,0,20,0,21,0,64,0,20,33,0,17,0,1,0,2,0,0,1,0,0
1bcj,0,339,0,0,0,44,232,0,0,0,98,0,0,0,11,70,0,0,0,105,0,0,0,10,81,0,0,0,0,0,0,0,0,0,0,0
1bcu,0,667,0,0,0,156,0,0,0,0,200,0,0,0,43,0,0,0,0,243,0,0,0,57,0,0,0,0,27,0,0,0,6,0,0,0
1bdl,0,1169,0,0,0,186,164,0,0,0,316,0,0,0,46,45,0,0,0,382,0,0,0,57,47,0,0,0,3,0,0,0,0,0,0,0
1bdq,0,1646,0,0,0,217,219,0,0,0,441,0,0,0,52,55,0,0,0,536,0,0,0,66,75,0,0,0,0,0,0,0,0,0,0,0
1bdr,0,1627,0,0,0,212,212,0,0,0,446,0,0,0,54,51,0,0,0,543,0,0,0,67,73,0,0,0,0,0,0,0,0,0,0,0
1bgq,0,925,67,0,0,0,337,0,0,0,244,9,0,0,0,91,0,0,0,306,15,0,0,0,109,0,0,0,18,1,0,0,0,6,0,0
1bhf,0,937,0,0,0,112,358,0,0,0,321,0,0,0,33,116,0,0,0,278,0,0,0,25,108,0,0,0,5,0,0,0,1,3,0,0
1bhx,0,1011,0,0,0,355,164,0,91,0,244,0,0,0,86,37,0,19,0,281,0,0,0,110,41,0,24,0,21,0,0,0,10,3,0,2
1bju,0,680,29,0,0,238,41,0,0,0,204,9,0,0,68,14,0,0,0,250,10,0,0,86,11,0,0,0,27,0,0,0,10,1,0,0
1bjv,0,823,0,0,0,240,70,0,0,0,250,0,0,0,70,23,0,0,0,300,0,0,0,86,20,0,0,0,23,0,0,0,10,1,0,0
1bkj,0,922,0,0,0,195,467,55,0,0,302,0,0,0,66,175,21,0,0,306,0,0,0,64,148,19,0,0,8,0,0,0,2,9,1,0
1bky,0,283,0,0,0,170,72,0,0,0,69,0,0,0,45,19,0,0,0,83,0,0,0,51,23,0,0,0,0,0,0,0,0,0,0,0
1bm7,0,880,0,197,0,65,105,0,0,0,221,0,47,0,15,24,0,0,0,285,0,66,0,16,26,0,0,0,6,0,0,0,0,3,0,0
1bma,0,1117,0,197,0,163,131,0,0,0,305,0,58,0,47,39,0,0,0,344,0,72,0,48,38,0,0,0,32,0,10,0,8,5,0,0
1bmm,0,1157,0,0,0,346,184,0,29,0,251,0,0,0,85,43,0,5,0,324,0,0,0,109,70,0,10,0,22,0,0,0,10,7,0,0
1bmn,0,1300,0,0,0,304,221,0,34,0,323,0,0,0,89,55,0,9,0,361,0,0,0,100,61,0,10,0,25,0,0,0,9,7,0,0
1bn1,0,545,0,0,0,118,257,0,184,0,123,0,0,0,31,71,0,51,0,96,0,0,0,25,63,0,46,0,2,0,0,0,0,0,0,0
1bn3,0,623,0,0,0,117,301,0,186,0,136,0,0,0,32,73,0,49,0,111,0,0,0,25,68,0,46,0,3,0,0,0,0,1,0,0
1bn4,0,555,0,0,0,119,292,0,184,0,127,0,0,0,31,75,0,51,0,103,0,0,0,25,65,0,46,0,2,0,0,0,0,0,0,0
1bnm,0,643,0,0,0,166,296,0,188,0,154,0,0,0,49,75,0,50,0,119,0,0,0,36,65,0,47,0,3,0,0,0,0,2,0,0
1bnn,0,624,0,0,0,121,302,0,186,0,131,0,0,0,32,73,0,50,0,108,0,0,0,25,70,0,45,0,3,0,0,0,0,1,0,0
1bnq,0,560,0,0,0,171,298,0,188,0,145,0,0,0,50,75,0,50,0,110,0,0,0,34,65,0,44,0,2,0,0,0,0,2,0,0
1bnt,0,591,0,0,0,114,345,0,190,0,131,0,0,0,34,95,0,55,0,108,0,0,0,24,74,0,44,0,2,0,0,0,0,1,0,0
1bnu,0,535,0,0,0,119,316,0,236,0,136,0,0,0,34,88,0,62,0,96,0,0,0,24,71,0,52,0,3,0,0,0,0,1,0,1
1bnv,0,641,0,0,0,174,302,0,183,0,152,0,0,0,46,76,0,48,0,121,0,0,0,35,66,0,45,0,1,0,0,0,0,2,0,0
1bnw,0,420,0,0,0,119,252,0,225,0,96,0,0,0,33,67,0,60,0,76,0,0,0,25,57,0,50,0,0,0,0,0,0,0,0,1
1bp0,0,434,0,0,0,98,431,58,0,0,164,0,0,0,40,158,20,0,0,144,0,0,0,30,116,15,0,0,9,0,0,0,2,8,1,0
1bq3,0,167,0,0,0,0,882,214,0,0,83,0,0,0,0,389,95,0,0,62,0,0,0,0,282,63,0,0,0,0,0,0,0,0,0,0
1bq4,0,444,0,0,0,0,484,0,0,0,255,0,0,0,0,251,0,0,0,137,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0
1br6,0,819,0,0,0,421,145,0,0,0,228,0,0,0,107,42,0,0,0,227,0,0,0,110,43,0,0,0,0,0,0,0,0,0,0,0
1br8,0,3272,0,0,0,862,1330,0,0,0,670,0,0,0,165,277,0,0,0,800,0,0,0,194,303,0,0,0,11,0,0,0,4,4,0,0
1bsk,0,843,0,0,0,115,434,65,0,0,261,0,0,0,35,123,18,0,0,221,0,0,0,28,110,19,0,0,26,0,0,0,3,17,3,0
1bt6,0,1496,0,0,0,330,419,0,0,0,307,0,0,0,65,90,0,0,0,425,0,0,0,94,110,0,0,0,80,0,0,0,16,20,0,0
1btn,0,156,0,0,0,0,415,85,0,0,56,0,0,0,0,133,27,0,0,45,0,0,0,0,93,19,0,0,0,0,0,0,0,0,0,0
1bty,0,438,0,0,0,149,0,0,0,0,137,0,0,0,41,0,0,0,0,169,0,0,0,52,0,0,0,0,14,0,0,0,4,0,0,0
1bux,0,435,0,0,0,201,505,82,21,0,152,0,0,0,64,187,34,8,0,90,0,0,0,41,100,16,2,0,0,0,0,0,0,0,0,0
1bv7,0,2161,0,0,0,274,270,0,64,0,539,0,0,0,72,69,0,26,0,685,0,0,0,91,95,0,23,0,0,0,0,0,0,0,0,0
1bv9,0,2132,0,0,0,268,275,0,70,0,585,0,0,0,75,76,0,25,0,720,0,0,0,93,95,0,24,0,0,0,0,0,0,0,0,0
1bwa,0,2124,0,0,0,254,270,0,64,0,584,0,0,0,73,81,0,26,0,717,0,0,0,91,93,0,22,0,0,0,0,0,0,0,0,0
1bwb,0,2379,0,0,0,329,264,0,0,0,611,0,0,0,94,75,0,0,0,790,0,0,0,114,94,0,0,0,2,0,0,0,0,0,0,0
1bwn,0,311,0,0,0,0,789,172,0,0,108,0,0,0,0,279,65,0,0,85,0,0,0,0,237,56,0,0,0,0,0,0,0,0,0,0
1bxo,0,1467,0,0,0,185,415,57,0,0,313,0,0,0,43,91,14,0,0,559,0,0,0,80,171,25,0,0,0,0,0,0,0,0,0,0
1bxq,0,1431,0,0,0,189,429,58,0,0,304,0,0,0,44,94,14,0,0,538,0,0,0,85,176,26,0,0,0,0,0,0,0,0,0,0
