PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
1a1e,0,888,0,0,0,81,385,60,0,0,297,0,0,0,23,139,23,0,0,239,0,0,0,19,128,23,0,0,17,0,0,0,2,7,1,0
1a28,0,1911,0,0,0,0,176,0,0,0,351,0,0,0,0,40,0,0,0,372,0,0,0,0,42,0,0,0,100,0,0,0,0,6,0,0
1a30,0,937,0,0,0,192,513,0,0,0,258,0,0,0,48,142,0,0,0,313,0,0,0,57,164,0,0,0,0,0,0,0,0,0,0,0
1a3e,0,1493,0,0,0,203,407,0,0,0,396,0,0,0,56,102,0,0,0,363,0,0,0,49,104,0,0,0,24,0,0,0,2,3,0,0
1a42,0,765,0,0,0,224,366,0,238,0,191,0,0,0,57,98,0,70,0,147,0,0,0,45,88,0,57,0,4,0,0,0,0,2,0,0
1a4h,0,1489,0,0,0,151,498,0,0,0,385,0,0,0,36,129,0,0,0,476,0,0,0,46,157,0,0,0,24,0,0,0,1,6,0,0
1a4k,0,1372,0,0,0,193,313,0,0,0,425,0,0,0,61,99,0,0,0,359,0,0,0,46,78,0,0,0,0,0,0,0,0,0,0,0
1a4r,0,576,0,0,0,373,598,119,0,0,139,0,0,0,92,149,35,0,0,159,0,0,0,117,172,36,0,0,12,0,0,0,8,12,2,0
1a4w,0,1643,0,0,0,476,201,0,75,0,389,0,0,0,131,49,0,19,0,428,0,0,0,144,59,0,24,0,35,0,0,0,11,5,0,2
1a50,0,1028,0,93,0,96,365,93,0,0,199,0,19,0,22,104,27,0,0,275,0,22,0,27,111,28,0,0,0,0,0,0,0,0,0,0
1a52,0,1565,0,0,0,0,168,0,0,0,313,0,0,0,0,39,0,0,0,314,0,0,0,0,42,0,0,0,58,0,0,0,0,6,0,0
1a5h,0,1425,0,0,0,331,62,0,0,0,398,0,0,0,77,16,0,0,0,444,0,0,0,93,16,0,0,0,43,0,0,0,6,2,0,0
1a69,0,752,0,0,0,305,381,0,0,0,268,0,0,0,99,133,0,0,0,219,0,0,0,89,116,0,0,0,33,0,0,0,15,17,0,0
1a8i,0,605,0,0,0,145,547,0,0,0,202,0,0,0,55,178,0,0,0,213,0,0,0,54,187,0,0,0,1,0,0,0,0,1,0,0
1a8t,0,1376,0,0,0,385,99,0,0,0,459,0,0,0,130,36,0,0,0,400,0,0,0,98,35,0,0,0,18,0,0,0,6,1,0,0
1a94,0,2227,0,0,0,542,533,0,0,0,646,0,0,0,151,148,0,0,0,742,0,0,0,160,170,0,0,0,0,0,0,0,1,0,0,0
1a99,0,442,0,0,0,204,0,0,0,0,87,0,0,0,44,0,0,0,0,128,0,0,0,60,0,0,0,0,0,0,0,0,1,0,0,0
1a9m,0,1809,0,0,0,428,417,0,0,0,554,0,0,0,129,114,0,0,0,554,0,0,0,114,119,0,0,0,0,0,0,0,0,0,0,0
1a9q,0,437,0,0,0,345,84,0,0,0,103,0,0,0,86,20,0,0,0,118,0,0,0,101,26,0,0,0,8,0,0,0,6,2,0,0
1aaq,0,1738,0,0,0,306,423,0,0,0,464,0,0,0,75,108,0,0,0,570,0,0,0,95,135,0,0,0,0,0,0,0,0,0,0,0
1abf,0,558,0,0,0,0,443,0,0,0,144,0,0,0,0,120,0,0,0,159,0,0,0,0,141,0,0,0,20,0,0,0,0,16,0,0
1add,0,974,0,0,0,367,343,0,0,0,253,0,0,0,92,84,0,0,0,274,0,0,0,97,86,0,0,0,28,0,0,0,9,12,0,0
1adl,0,1399,0,0,0,0,155,0,0,0,382,0,0,0,0,44,0,0,0,403,0,0,0,0,37,0,0,0,35,0,0,0,0,4,0,0
1ado,0,159,0,0,0,0,423,77,0,0,69,0,0,0,0,152,25,0,0,55,0,0,0,0,143,26,0,0,0,0,0,0,0,0,0,0
1af2,0,907,0,0,0,205,600,0,0,0,224,0,0,0,50,148,0,0,0,239,0,0,0,53,158,0,0,0,20,0,0,0,4,14,0,0
1afk,0,441,0,0,0,263,541,127,0,0,166,0,0,0,91,183,44,0,0,150,0,0,0,99,140,32,0,0,13,0,0,0,11,1,0,0
1afl,0,451,0,0,0,262,576,136,0,0,172,0,0,0,89,200,44,0,0,151,0,0,0,99,155,37,0,0,13,0,0,0,11,3,0,0
1ag9,0,1267,0,0,0,357,722,74,0,0,278,0,0,0,93,204,22,0,0,387,0,0,0,115,245,27,0,0,13,0,0,0,3,12,1,0
1agm,0,1556,0,0,0,87,964,0,0,0,336,0,0,0,18,224,0,0,0,386,0,0,0,20,274,0,0,0,1,0,0,0,0,2,0,0
1ahx,0,738,0,0,0,0,177,0,0,0,177,0,0,0,0,37,0,0,0,178,0,0,0,0,33,0,0,0,3,0,0,0,0,2,0,0
1ahy,0,339,0,0,0,0,338,0,0,0,86,0,0,0,0,85,0,0,0,65,0,0,0,0,68,0,0,0,3,0,0,0,0,2,0,0
1ai4,0,680,0,0,0,0,335,0,0,0,147,0,0,0,0,88,0,0,0,172,0,0,0,0,91,0,0,0,8,0,0,0,0,4,0,0
1ai5,0,670,0,0,0,99,337,0,0,0,146,0,0,0,20,83,0,0,0,179,0,0,0,24,92,0,0,0,8,0,0,0,1,2,0,0
1ai6,0,761,0,0,0,0,261,0,0,0,174,0,0,0,0,71,0,0,0,198,0,0,0,0,71,0,0,0,8,0,0,0,0,3,0,0
1ai7,0,592,0,0,0,0,104,0,0,0,138,0,0,0,0,20,0,0,0,146,0,0,0,0,25,0,0,0,6,0,0,0,0,1,0,0
1aid,0,1313,75,69,0,32,52,0,101,0,299,19,18,0,8,11,0,28,0,351,21,15,0,12,14,0,38,0,0,0,0,0,0,0,0,0
1aj6,0,1115,0,0,0,104,456,0,0,0,350,0,0,0,30,138,0,0,0,316,0,0,0,30,143,0,0,0,5,0,0,0,1,4,0,0
1aj7,0,949,0,0,0,109,557,78,0,0,233,0,0,0,30,145,22,0,0,183,0,0,0,23,114,18,0,0,0,0,0,0,0,0,0,0
1ajn,0,667,0,0,0,97,338,0,0,0,141,0,0,0,22,83,0,0,0,175,0,0,0,25,88,0,0,0,8,0,0,0,1,2,0,0
1ajp,0,709,0,0,0,0,329,0,0,0,155,0,0,0,0,83,0,0,0,176,0,0,0,0,88,0,0,0,8,0,0,0,0,5,0,0
1ajq,0,564,0,0,0,0,161,0,104,0,134,0,0,0,0,52,0,24,0,149,0,0,0,0,47,0,20,0,6,0,0,0,0,2,0,1
1ajv,0,2185,0,0,0,138,447,0,70,0,612,0,0,0,34,120,0,16,0,727,0,0,0,44,142,0,21,0,0,0,0,0,0,0,0,0
1ajx,0,2185,0,0,0,132,362,0,0,0,596,0,0,0,31,99,0,0,0,729,0,0,0,40,116,0,0,0,0,0,0,0,0,0,0,0
1akq,0,955,0,0,0,288,648,69,0,0,249,0,0,0,82,195,23,0,0,310,0,0,0,95,220,24,0,0,14,0,0,0,3,16,2,0
1akr,0,906,0,0,0,266,630,68,0,0,224,0,0,0,72,189,22,0,0,300,0,0,0,90,225,24,0,0,14,0,0,0,3,16,2,0
1akt,0,950,0,0,0,278,646,69,0,0,245,0,0,0,78,192,22,0,0,326,0,0,0,98,230,25,0,0,14,0,0,0,3,17,2,0
1aku,0,967,0,0,0,288,634,67,0,0,253,0,0,0,84,192,23,0,0,303,0,0,0,93,218,24,0,0,14,0,0,0,3,17,2,0
1akv,0,990,0,0,0,294,666,71,0,0,254,0,0,0,85,196,24,0,0,318,0,0,0,97,227,27,0,0,14,0,0,0,3,16,2,0
1akw,0,940,0,0,0,280,625,68,0,0,221,0,0,0,72,186,22,0,0,298,0,0,0,91,220,24,0,0,14,0,0,0,3,16,2,0
1al7,0,994,0,0,0,237,141,0,72,0,235,0,0,0,67,45,0,17,0,244,0,0,0,63,41,0,16,0,14,0,0,0,3,2,0,1
1al8,0,878,0,0,0,66,192,0,0,0,178,0,0,0,19,57,0,0,0,183,0,0,0,17,52,0,0,0,26,0,0,0,0,2,0,0
1alw,0,639,0,0,0,0,99,0,30,0,174,0,0,0,0,29,0,12,0,108,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,0
1amk,0,171,0,0,0,0,476,73,0,0,50,0,0,0,0,141,23,0,0,59,0,0,0,0,158,25,0,0,2,0,0,0,0,2,0,0
1amw,0,669,0,0,0,395,556,114,0,0,167,0,0,0,98,141,25,0,0,195,0,0,0,120,168,37,0,0,10,0,0,0,5,5,1,0
1anf,0,997,0,0,0,0,884,0,0,0,223,0,0,0,0,200,0,0,0,217,0,0,0,0,204,0,0,0,14,0,0,0,0,9,0,0
1ao0,0,680,0,0,0,353,569,94,0,0,237,0,0,0,131,165,20,0,0,215,0,0,0,106,188,30,0,0,4,0,0,0,3,1,0,0
1apb,0,559,0,0,0,0,433,0,0,0,139,0,0,0,0,113,0,0,0,156,0,0,0,0,138,0,0,0,20,0,0,0,0,17,0,0
1apv,0,1384,0,138,0,226,349,0,0,0,303,0,32,0,46,80,0,0,0,578,0,49,0,96,148,0,0,0,0,0,0,0,0,0,0,0
1apw,0,1375,0,138,0,228,276,0,0,0,298,0,30,0,45,62,0,0,0,577,0,48,0,95,118,0,0,0,0,0,0,0,0,0,0,0
1aqc,0,2370,0,0,0,502,673,0,0,0,600,0,0,0,112,178,0,0,0,577,0,0,0,122,171,0,0,0,0,0,0,0,0,0,0,0
1aqi,0,810,0,0,0,433,254,0,61,0,173,0,0,0,81,65,0,12,0,236,0,0,0,108,74,0,18,0,6,0,0,0,2,3,0,0
1aqj,0,913,0,0,0,516,253,0,0,0,193,0,0,0,101,65,0,0,0,260,0,0,0,126,73,0,0,0,7,0,0,0,4,3,0,0
1at5,0,895,0,0,0,120,594,0,0,0,248,0,0,0,35,166,0,0,0,196,0,0,0,23,132,0,0,0,2,0,0,0,1,4,0,0
1at6,0,946,0,0,0,123,627,0,0,0,287,0,0,0,38,189,0,0,0,214,0,0,0,29,143,0,0,0,2,0,0,0,1,3,0,0
1atl,0,1062,0,0,0,59,282,0,48,0,325,0,0,0,17,85,0,13,0,323,0,0,0,20,77,0,15,0,11,0,0,0,0,3,0,0
1atr,0,703,0,0,0,352,745,147,0,0,230,0,0,0,114,228,48,0,0,255,0,0,0,123,300,67,0,0,1,0,0,0,0,2,1,0
1avn,0,244,0,0,0,167,0,0,0,0,75,0,0,0,52,0,0,0,0,57,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1avp,0,2058,0,0,0,695,506,0,23,0,547,0,0,0,172,132,0,6,0,721,0,0,0,242,176,0,7,0,46,0,0,0,15,13,0,1
1awi,0,2096,0,0,0,418,446,0,0,0,452,0,0,0,87,84,0,0,0,448,0,0,0,83,86,0,0,0,27,0,0,0,5,6,0,0
1ax0,0,512,0,0,0,59,380,0,0,0,129,0,0,0,12,95,0,0,0,150,0,0,0,15,112,0,0,0,0,0,0,0,0,0,0,0
1ax1,0,548,0,0,0,0,490,0,0,0,133,0,0,0,0,120,0,0,0,152,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0
1ax2,0,575,0,0,0,20,480,0,0,0,140,0,0,0,4,121,0,0,0,157,0,0,0,5,132,0,0,0,0,0,0,0,0,0,0,0
1axr,0,541,0,0,0,227,331,0,0,0,189,0,0,0,85,108,0,0,0,178,0,0,0,79,103,0,0,0,2,0,0,0,0,1,0,0
1axs,0,1873,0,0,0,49,154,0,0,0,408,0,0,0,13,36,0,0,0,480,0,0,0,11,40,0,0,0,0,0,0,0,0,0,0,0
1axz,0,400,0,0,0,0,375,0,0,0,101,0,0,0,0,91,0,0,0,123,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0
1azl,0,935,0,0,0,276,641,68,0,0,226,0,0,0,73,187,22,0,0,301,0,0,0,93,225,25,0,0,14,0,0,0,3,17,2,0
1azm,0,309,0,0,0,335,262,0,170,0,86,0,0,0,83,81,0,58,0,54,0,0,0,65,70,0,42,0,0,0,0,0,0,0,0,0
1azx,0,817,0,0,0,0,1524,0,267,0,386,0,0,0,0,612,0,103,0,148,0,0,0,0,327,0,61,0,0,0,0,0,0,3,0,1
1b05,0,1231,0,0,0,406,336,0,91,0,335,0,0,0,107,84,0,23,0,370,0,0,0,125,93,0,29,0,29,0,0,0,10,8,0,0
1b0h,0,2121,0,0,0,405,334,0,0,0,558,0,0,0,107,82,0,0,0,643,0,0,0,123,93,0,0,0,37,0,0,0,10,8,0,0
1b11,0,1341,0,0,0,171,282,0,0,0,386,0,0,0,45,82,0,0,0,422,0,0,0,48,92,0,0,0,20,0,0,0,3,6,0,0
1b1h,0,1827,0,0,0,399,330,0,0,0,505,0,0,0,106,81,0,0,0,553,0,0,0,122,93,0,0,0,30,0,0,0,10,8,0,0
1b2h,0,1416,0,0,0,500,343,0,0,0,385,0,0,0,127,83,0,0,0,420,0,0,0,154,90,0,0,0,30,0,0,0,10,8,0,0
1b32,0,1424,0,0,0,405,338,0,89,0,394,0,0,0,107,81,0,26,0,422,0,0,0,125,98,0,27,0,30,0,0,0,10,8,0,1
1b38,0,768,0,0,0,452,917,216,0,0,207,0,0,0,111,244,56,0,0,228,0,0,0,126,297,68,0,0,0,0,0,0,0,0,0,0
1b39,0,752,0,0,0,442,934,222,0,0,204,0,0,0,106,251,61,0,0,219,0,0,0,121,301,71,0,0,0,0,0,0,0,0,0,0
1b3f,0,1503,0,0,0,576,332,0,0,0,410,0,0,0,154,84,0,0,0,454,0,0,0,181,98,0,0,0,30,0,0,0,11,8,0,0
1b3g,0,1482,0,0,0,407,333,0,0,0,409,0,0,0,107,83,0,0,0,455,0,0,0,127,94,0,0,0,31,0,0,0,10,8,0,0
1b3h,0,1753,0,0,0,400,332,0,0,0,474,0,0,0,104,82,0,0,0,540,0,0,0,123,93,0,0,0,30,0,0,0,10,8,0,0
1b3l,0,1115,0,0,0,395,327,0,0,0,307,0,0,0,100,81,0,0,0,326,0,0,0,124,90,0,0,0,28,0,0,0,10,8,0,0
1b40,0,1782,0,0,0,411,338,0,0,0,487,0,0,0,107,82,0,0,0,541,0,0,0,126,94,0,0,0,29,0,0,0,10,8,0,0
1b42,0,408,0,0,0,337,0,0,0,0,102,0,0,0,83,0,0,0,0,109,0,0,0,104,0,0,0,0,0,0,0,0,1,0,0,0
1b46,0,1410,0,0,0,415,335,0,0,0,386,0,0,0,104,83,0,0,0,427,0,0,0,129,92,0,0,0,31,0,0,0,10,8,0,0
1b4d,0,688,0,0,0,159,624,0,0,0,236,0,0,0,57,206,0,0,0,243,0,0,0,55,223,0,0,0,2,0,0,0,0,1,0,0
1b4h,0,1322,0,0,0,498,337,0,0,0,364,0,0,0,131,83,0,0,0,403,0,0,0,153,94,0,0,0,30,0,0,0,11,8,0,0
1b4z,0,1335,0,0,0,408,515,0,0,0,362,0,0,0,107,129,0,0,0,406,0,0,0,126,151,0,0,0,30,0,0,0,10,9,0,0
1b51,0,1219,0,0,0,409,421,0,0,0,338,0,0,0,105,105,0,0,0,366,0,0,0,122,116,0,0,0,29,0,0,0,10,9,0,0
1b52,0,1286,0,0,0,400,423,0,0,0,353,0,0,0,103,104,0,0,0,392,0,0,0,119,110,0,0,0,30,0,0,0,10,9,0,0
1b55,0,372,0,0,0,0,973,205,0,0,132,0,0,0,0,323,74,0,0,97,0,0,0,0,289,68,0,0,0,0,0,0,0,0,0,0
1b56,0,1162,0,0,0,0,156,0,0,0,305,0,0,0,0,39,0,0,0,294,0,0,0,0,34,0,0,0,43,0,0,0,0,6,0,0
1b57,0,179,0,0,0,83,516,84,0,0,68,0,0,0,31,188,30,0,0,63,0,0,0,34,191,32,0,0,2,0,0,0,1,5,1,0
1b58,0,1719,0,0,0,394,409,0,0,0,475,0,0,0,104,108,0,0,0,519,0,0,0,117,117,0,0,0,30,0,0,0,10,8,0,0
1b5h,0,1234,0,0,0,500,339,0,0,0,342,0,0,0,131,82,0,0,0,375,0,0,0,156,94,0,0,0,29,0,0,0,11,8,0,0
1b5i,0,1310,0,0,0,497,418,0,0,0,357,0,0,0,137,108,0,0,0,394,0,0,0,154,120,0,0,0,30,0,0,0,10,9,0,0
1b5j,0,1431,0,0,0,497,420,0,0,0,385,0,0,0,130,107,0,0,0,419,0,0,0,150,119,0,0,0,30,0,0,0,10,9,0,0
1b6h,0,1421,0,0,0,413,338,0,0,0,390,0,0,0,107,82,0,0,0,427,0,0,0,127,93,0,0,0,30,0,0,0,10,8,0,0
1b6j,0,2096,0,0,0,436,504,0,0,0,598,0,0,0,116,127,0,0,0,702,0,0,0,137,155,0,0,0,0,0,0,0,0,0,0,0
1b6k,0,2216,0,0,0,319,413,0,0,0,622,0,0,0,84,110,0,0,0,743,0,0,0,100,128,0,0,0,0,0,0,0,0,0,0,0
1b6l,0,1830,0,0,0,325,394,0,0,0,494,0,0,0,90,98,0,0,0,616,0,0,0,105,120,0,0,0,0,0,0,0,0,0,0,0
1b6m,0,2092,0,0,0,267,393,0,0,0,587,0,0,0,69,100,0,0,0,681,0,0,0,82,125,0,0,0,0,0,0,0,0,0,0,0
1b6p,0,2231,0,0,0,330,417,0,0,0,610,0,0,0,82,109,0,0,0,729,0,0,0,104,131,0,0,0,0,0,0,0,0,0,0,0
1b7h,0,1512,0,0,0,411,334,0,0,0,419,0,0,0,106,83,0,0,0,459,0,0,0,128,96,0,0,0,30,0,0,0,10,8,0,0
1b8n,0,951,0,0,0,433,342,0,0,0,260,0,0,0,114,101,0,0,0,279,0,0,0,123,98,0,0,0,11,0,0,0,6,6,0,0
1b8o,0,952,0,0,0,339,344,0,0,0,256,0,0,0,94,101,0,0,0,279,0,0,0,95,98,0,0,0,11,0,0,0,4,6,0,0
1b8y,0,1572,0,0,0,152,289,0,70,0,396,0,0,0,42,80,0,18,0,377,0,0,0,35,71,0,17,0,12,0,0,0,1,2,0,0
1b9j,0,1490,0,0,0,408,333,0,0,0,409,0,0,0,106,80,0,0,0,452,0,0,0,127,92,0,0,0,30,0,0,0,10,8,0,0
1bai,0,2232,0,0,0,512,563,0,0,0,668,0,0,0,164,150,0,0,0,700,0,0,0,153,179,0,0,0,0,0,0,0,0,0,0,0
1bap,0,453,0,0,0,0,442,0,0,0,113,0,0,0,0,118,0,0,0,131,0,0,0,0,136,0,0,0,17,0,0,0,0,16,0,0
1bbz,0,1548,0,0,0,307,414,0,0,0,349,0,0,0,76,86,0,0,0,418,0,0,0,81,99,0,0,0,0,0,0,0,0,0,0,0
1bcd,0,89,0,278,0,99,177,0,89,0,28,0,89,0,27,47,0,26,0,26,0,79,0,25,37,0,23,0,1,0,3,0,0,1,0,1
1bcj,0,407,0,0,0,53,300,0,0,0,124,0,0,0,13,87,0,0,0,121,0,0,0,14,100,0,0,0,0,0,0,0,0,0,0,0
1bcu,0,792,0,0,0,186,0,0,0,0,238,0,0,0,56,0,0,0,0,283,0,0,0,63,0,0,0,0,33,0,0,0,6,0,0,0
1bdl,0,1411,0,0,0,227,191,0,0,0,392,0,0,0,54,57,0,0,0,466,0,0,0,73,61,0,0,0,3,0,0,0,0,0,0,0
1bdq,0,1969,0,0,0,263,276,0,0,0,550,0,0,0,65,67,0,0,0,634,0,0,0,75,93,0,0,0,0,0,0,0,0,0,0,0
1bdr,0,1957,0,0,0,264,273,0,0,0,548,0,0,0,68,63,0,0,0,663,0,0,0,74,91,0,0,0,0,0,0,0,0,0,0,0
1bgq,0,1160,84,0,0,0,417,0,0,0,304,14,0,0,0,116,0,0,0,381,18,0,0,0,136,0,0,0,18,1,0,0,0,6,0,0
1bhf,0,1130,0,0,0,133,434,0,0,0,377,0,0,0,42,136,0,0,0,335,0,0,0,33,120,0,0,0,7,0,0,0,2,4,0,0
1bhx,0,1227,0,0,0,433,202,0,114,0,292,0,0,0,113,49,0,28,0,352,0,0,0,131,57,0,28,0,25,0,0,0,10,4,0,2
1bju,0,814,39,0,0,281,53,0,0,0,242,10,0,0,79,17,0,0,0,297,14,0,0,99,19,0,0,0,30,0,0,0,11,2,0,0
1bjv,0,982,0,0,0,282,90,0,0,0,295,0,0,0,79,26,0,0,0,357,0,0,0,99,29,0,0,0,32,0,0,0,11,2,0,0
1bkj,0,1122,0,0,0,239,569,72,0,0,367,0,0,0,81,198,25,0,0,365,0,0,0,75,178,21,0,0,12,0,0,0,3,11,1,0
1bky,0,338,0,0,0,199,88,0,0,0,88,0,0,0,50,23,0,0,0,100,0,0,0,61,27,0,0,0,0,0,0,0,0,1,0,0
1bm7,0,1064,0,245,0,77,129,0,0,0,271,0,57,0,20,31,0,0,0,354,0,82,0,20,42,0,0,0,6,0,0,0,0,3,0,0
1bma,0,1367,0,238,0,196,151,0,0,0,377,0,70,0,60,42,0,0,0,397,0,82,0,57,51,0,0,0,40,0,10,0,9,6,0,0
1bmm,0,1398,0,0,0,406,236,0,38,0,311,0,0,0,103,49,0,7,0,396,0,0,0,131,80,0,10,0,24,0,0,0,10,8,0,1
1bmn,0,1593,0,0,0,398,264,0,43,0,397,0,0,0,112,64,0,11,0,439,0,0,0,119,75,0,10,0,32,0,0,0,9,7,0,0
1bn1,0,674,0,0,0,157,314,0,231,0,153,0,0,0,38,85,0,69,0,123,0,0,0,30,76,0,59,0,2,0,0,0,0,0,0,0
1bn3,0,762,0,0,0,162,352,0,235,0,170,0,0,0,39,97,0,68,0,138,0,0,0,31,83,0,59,0,3,0,0,0,0,2,0,0
1bn4,0,676,0,0,0,157,349,0,231,0,155,0,0,0,38,97,0,70,0,132,0,0,0,31,82,0,59,0,4,0,0,0,0,1,0,0
1bnm,0,814,0,0,0,223,363,0,237,0,191,0,0,0,58,95,0,70,0,150,0,0,0,41,88,0,59,0,3,0,0,0,0,2,0,0
1bnn,0,772,0,0,0,158,354,0,235,0,170,0,0,0,40,97,0,71,0,138,0,0,0,31,84,0,58,0,3,0,0,0,0,1,0,0
1bnq,0,707,0,0,0,223,367,0,239,0,181,0,0,0,56,93,0,67,0,133,0,0,0,42,86,0,58,0,3,0,0,0,0,2,0,0
1bnt,0,744,0,0,0,159,421,0,240,0,168,0,0,0,37,112,0,69,0,128,0,0,0,34,97,0,59,0,3,0,0,0,0,1,0,0
1bnu,0,677,0,0,0,162,381,0,284,0,161,0,0,0,42,110,0,81,0,123,0,0,0,29,91,0,67,0,3,0,0,0,0,1,0,1
1bnv,0,803,0,0,0,221,362,0,234,0,193,0,0,0,55,92,0,68,0,152,0,0,0,42,88,0,58,0,3,0,0,0,0,2,0,0
1bnw,0,530,0,0,0,163,301,0,276,0,122,0,0,0,41,83,0,78,0,100,0,0,0,32,73,0,67,0,2,0,0,0,1,0,0,1
1bp0,0,566,0,0,0,125,534,68,0,0,199,0,0,0,45,187,25,0,0,173,0,0,0,39,149,18,0,0,9,0,0,0,2,8,1,0
1bq3,0,227,0,0,0,0,1115,277,0,0,112,0,0,0,0,477,120,0,0,77,0,0,0,0,345,86,0,0,0,0,0,0,0,0,0,0
1bq4,0,586,0,0,0,0,606,0,0,0,293,0,0,0,0,296,0,0,0,160,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0
1br6,0,1022,0,0,0,505,183,0,0,0,286,0,0,0,125,57,0,0,0,289,0,0,0,135,53,0,0,0,0,0,0,0,0,0,0,0
1br8,0,3942,0,0,0,1047,1575,0,0,0,813,0,0,0,198,334,0,0,0,951,0,0,0,225,373,0,0,0,20,0,0,0,7,7,0,0
1bsk,0,1039,0,0,0,145,542,77,0,0,326,0,0,0,42,151,21,0,0,285,0,0,0,38,138,22,0,0,29,0,0,0,4,17,3,0
1bt6,0,1873,0,0,0,418,539,0,0,0,402,0,0,0,84,121,0,0,0,507,0,0,0,120,148,0,0,0,88,0,0,0,23,21,0,0
1btn,0,185,0,0,0,0,493,102,0,0,71,0,0,0,0,161,34,0,0,53,0,0,0,0,119,22,0,0,0,0,0,0,0,0,0,0
1bty,0,523,0,0,0,179,0,0,0,0,160,0,0,0,47,0,0,0,0,193,0,0,0,59,0,0,0,0,18,0,0,0,4,0,0,0
1bux,0,534,0,0,0,247,630,102,26,0,185,0,0,0,75,226,38,9,0,120,0,0,0,56,129,23,2,0,0,0,0,0,0,0,0,0
1bv7,0,2630,0,0,0,358,357,0,86,0,686,0,0,0,87,89,0,26,0,848,0,0,0,98,107,0,27,0,0,0,0,0,0,0,0,0
1bv9,0,2588,0,0,0,346,355,0,84,0,725,0,0,0,87,96,0,27,0,900,0,0,0,100,111,0,26,0,0,0,0,0,0,0,0,0
1bwa,0,2577,0,0,0,335,348,0,80,0,719,0,0,0,86,103,0,26,0,889,0,0,0,100,111,0,26,0,0,0,0,0,0,0,0,0
1bwb,0,2814,0,0,0,418,341,0,0,0,766,0,0,0,110,95,0,0,0,968,0,0,0,127,110,0,0,0,3,0,0,0,0,0,0,0
1bwn,0,363,0,0,0,0,942,201,0,0,129,0,0,0,0,323,74,0,0,97,0,0,0,0,282,64,0,0,0,0,0,0,0,0,0,0
1bxo,0,1760,0,0,0,222,511,64,0,0,400,0,0,0,49,113,14,0,0,685,0,0,0,97,204,28,0,0,0,0,0,0,0,0,0,0
1bxq,0,1740,0,0,0,229,528,66,0,0,380,0,0,0,50,118,14,0,0,655,0,0,0,100,212,28,0,0,0,0,0,0,0,0,0,0
