PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
1a4w,0,4676,0,0,0,1286,609,0,265,0,1245,0,0,0,343,155,0,71,0,1397,0,0,0,397,181,0,81,0,99,0,0,0,32,13,0,6
1a50,0,2908,0,266,0,261,904,227,0,0,751,0,66,0,69,217,55,0,0,810,0,70,0,70,266,64,0,0,10,0,2,0,1,4,1,0
1a52,0,4375,0,0,0,0,465,0,0,0,1031,0,0,0,0,105,0,0,0,1072,0,0,0,0,109,0,0,0,139,0,0,0,0,14,0,0
1a5h,0,3936,0,0,0,737,184,0,0,0,1087,0,0,0,212,50,0,0,0,1273,0,0,0,239,53,0,0,0,108,0,0,0,15,6,0,0
1a69,0,2352,0,0,0,926,1180,0,0,0,674,0,0,0,267,351,0,0,0,691,0,0,0,258,348,0,0,0,62,0,0,0,23,31,0,0
1a8i,0,1780,0,0,0,451,1581,0,0,0,580,0,0,0,144,500,0,0,0,627,0,0,0,147,521,0,0,0,12,0,0,0,0,12,0,0
1a8t,0,3727,0,0,0,1074,280,0,0,0,1143,0,0,0,323,82,0,0,0,1163,0,0,0,327,87,0,0,0,47,0,0,0,15,2,0,0
1a94,0,6790,0,0,0,1655,1598,0,0,0,1891,0,0,0,457,441,0,0,0,2016,0,0,0,488,465,0,0,0,11,0,0,0,6,3,0,0
1a99,0,1065,0,0,0,518,0,0,0,0,245,0,0,0,117,0,0,0,0,297,0,0,0,149,0,0,0,0,7,0,0,0,3,0,0,0
1a9m,0,5454,0,0,0,1285,1224,0,0,0,1546,0,0,0,377,341,0,0,0,1551,0,0,0,377,339,0,0,0,4,0,0,0,3,2,0,0
1a9q,0,1192,0,0,0,942,240,0,0,0,311,0,0,0,247,60,0,0,0,326,0,0,0,263,68,0,0,0,21,0,0,0,16,3,0,0
1aaq,0,5230,0,0,0,910,1263,0,0,0,1432,0,0,0,257,335,0,0,0,1543,0,0,0,275,369,0,0,0,6,0,0,0,2,2,0,0
1abf,0,1518,0,0,0,0,1224,0,0,0,436,0,0,0,0,356,0,0,0,472,0,0,0,0,383,0,0,0,24,0,0,0,0,19,0,0
1add,0,2861,0,0,0,1036,1038,0,0,0,738,0,0,0,285,248,0,0,0,773,0,0,0,301,246,0,0,0,49,0,0,0,20,18,0,0
1adl,0,4084,0,0,0,0,472,0,0,0,1165,0,0,0,0,120,0,0,0,1246,0,0,0,0,130,0,0,0,66,0,0,0,0,6,0,0
1ado,0,543,0,0,0,0,1229,219,0,0,168,0,0,0,0,358,61,0,0,187,0,0,0,0,382,69,0,0,3,0,0,0,0,5,1,0
1af2,0,2215,0,0,0,488,1494,0,0,0,595,0,0,0,137,399,0,0,0,658,0,0,0,140,429,0,0,0,36,0,0,0,10,23,0,0
1afk,0,1230,0,0,0,612,1611,378,0,0,379,0,0,0,179,526,124,0,0,348,0,0,0,189,457,110,0,0,36,0,0,0,19,33,7,0
1afl,0,1250,0,0,0,616,1676,402,0,0,381,0,0,0,178,518,124,0,0,353,0,0,0,187,474,117,0,0,37,0,0,0,20,45,11,0
1ag9,0,3118,0,0,0,825,1752,180,0,0,763,0,0,0,187,432,46,0,0,996,0,0,0,267,561,58,0,0,51,0,0,0,13,27,3,0
1agm,0,4383,0,0,0,236,2830,0,0,0,1073,0,0,0,57,692,0,0,0,1219,0,0,0,62,759,0,0,0,10,0,0,0,1,5,0,0
1ahx,0,2121,0,0,0,0,484,0,0,0,618,0,0,0,0,137,0,0,0,576,0,0,0,0,126,0,0,0,11,0,0,0,0,4,0,0
1ahy,0,970,0,0,0,0,937,0,0,0,282,0,0,0,0,281,0,0,0,263,0,0,0,0,254,0,0,0,5,0,0,0,0,5,0,0
1ai4,0,1992,0,0,0,0,960,0,0,0,480,0,0,0,0,248,0,0,0,582,0,0,0,0,274,0,0,0,12,0,0,0,0,9,0,0
1ai5,0,1992,0,0,0,261,964,0,0,0,473,0,0,0,64,244,0,0,0,579,0,0,0,75,279,0,0,0,11,0,0,0,3,9,0,0
1ai6,0,2062,0,0,0,0,761,0,0,0,536,0,0,0,0,196,0,0,0,605,0,0,0,0,216,0,0,0,18,0,0,0,0,6,0,0
1ai7,0,1581,0,0,0,0,288,0,0,0,402,0,0,0,0,75,0,0,0,472,0,0,0,0,80,0,0,0,15,0,0,0,0,3,0,0
1aid,0,3736,157,153,0,167,170,0,351,0,1022,40,39,0,43,50,0,101,0,1112,42,46,0,52,54,0,102,0,14,1,1,0,0,0,0,1
1aj6,0,3446,0,0,0,268,1386,0,0,0,1057,0,0,0,77,426,0,0,0,1070,0,0,0,81,426,0,0,0,29,0,0,0,3,15,0,0
1aj7,0,2337,0,0,0,285,1462,209,0,0,601,0,0,0,67,367,54,0,0,586,0,0,0,64,371,54,0,0,18,0,0,0,4,10,1,0
1ajn,0,1982,0,0,0,271,972,0,0,0,477,0,0,0,69,249,0,0,0,579,0,0,0,78,279,0,0,0,12,0,0,0,3,9,0,0
1ajp,0,2004,0,0,0,0,958,0,0,0,496,0,0,0,0,237,0,0,0,590,0,0,0,0,272,0,0,0,16,0,0,0,0,7,0,0
1ajq,0,1531,0,0,0,0,471,0,264,0,393,0,0,0,0,123,0,65,0,451,0,0,0,0,134,0,77,0,13,0,0,0,0,3,0,2
1ajv,0,6529,0,0,0,432,1313,0,209,0,1815,0,0,0,123,351,0,60,0,1905,0,0,0,132,392,0,65,0,7,0,0,0,0,0,0,0
1ajx,0,6633,0,0,0,422,1091,0,0,0,1848,0,0,0,123,287,0,0,0,1973,0,0,0,130,318,0,0,0,5,0,0,0,0,0,0,0
1akq,0,2235,0,0,0,582,1459,177,0,0,619,0,0,0,150,395,46,0,0,780,0,0,0,206,473,58,0,0,39,0,0,0,12,26,3,0
1akr,0,2130,0,0,0,559,1445,170,0,0,599,0,0,0,143,385,46,0,0,773,0,0,0,198,483,61,0,0,41,0,0,0,12,26,3,0
1akt,0,2190,0,0,0,565,1473,175,0,0,626,0,0,0,148,395,46,0,0,809,0,0,0,206,497,61,0,0,42,0,0,0,12,26,3,0
1aku,0,2272,0,0,0,583,1459,176,0,0,623,0,0,0,154,400,46,0,0,801,0,0,0,206,470,57,0,0,41,0,0,0,12,26,3,0
1akv,0,2300,0,0,0,596,1489,180,0,0,642,0,0,0,158,405,47,0,0,816,0,0,0,213,488,60,0,0,41,0,0,0,12,26,3,0
1akw,0,2164,0,0,0,558,1431,169,0,0,583,0,0,0,142,378,46,0,0,778,0,0,0,199,475,60,0,0,40,0,0,0,12,26,3,0
1al7,0,2947,0,0,0,688,430,0,223,0,773,0,0,0,184,126,0,65,0,812,0,0,0,190,125,0,63,0,28,0,0,0,5,4,0,2
1al8,0,2592,0,0,0,193,591,0,0,0,651,0,0,0,55,162,0,0,0,673,0,0,0,62,159,0,0,0,35,0,0,0,2,6,0,0
1alw,0,1637,0,0,0,0,300,0,121,0,373,0,0,0,0,72,0,31,0,336,0,0,0,0,64,0,27,0,6,0,0,0,0,0,0,0
1amk,0,467,0,0,0,0,1300,207,0,0,122,0,0,0,0,350,52,0,0,139,0,0,0,0,371,58,0,0,2,0,0,0,0,6,1,0
1amw,0,2040,0,0,0,1096,1743,342,0,0,514,0,0,0,283,414,77,0,0,611,0,0,0,332,503,101,0,0,12,0,0,0,5,14,3,0
1anf,0,2861,0,0,0,0,2601,0,0,0,714,0,0,0,0,649,0,0,0,692,0,0,0,0,625,0,0,0,20,0,0,0,0,18,0,0
1ao0,0,2068,0,0,0,1068,1809,340,0,0,613,0,0,0,317,523,94,0,0,628,0,0,0,315,545,100,0,0,14,0,0,0,5,13,2,0
1apb,0,1504,0,0,0,0,1200,0,0,0,443,0,0,0,0,349,0,0,0,468,0,0,0,0,375,0,0,0,24,0,0,0,0,20,0,0
1apv,0,4334,0,399,0,732,1111,0,0,0,1100,0,94,0,177,263,0,0,0,1605,0,125,0,270,391,0,0,0,1,0,0,0,0,0,0,0
1apw,0,4309,0,400,0,730,897,0,0,0,1094,0,98,0,180,211,0,0,0,1602,0,125,0,270,317,0,0,0,1,0,0,0,0,0,0,0
1aqc,0,6741,0,0,0,1470,1898,0,0,0,1767,0,0,0,396,521,0,0,0,1701,0,0,0,380,500,0,0,0,8,0,0,0,0,4,0,0
1aqi,0,2402,0,0,0,1115,729,0,175,0,521,0,0,0,231,170,0,37,0,580,0,0,0,259,194,0,42,0,15,0,0,0,6,3,0,2
1aqj,0,2675,0,0,0,1361,763,0,0,0,567,0,0,0,276,168,0,0,0,644,0,0,0,314,203,0,0,0,18,0,0,0,8,3,0,0
1at5,0,2614,0,0,0,348,1698,0,0,0,787,0,0,0,103,522,0,0,0,693,0,0,0,88,469,0,0,0,36,0,0,0,6,26,0,0
1at6,0,2731,0,0,0,367,1787,0,0,0,874,0,0,0,113,564,0,0,0,751,0,0,0,98,506,0,0,0,40,0,0,0,6,29,0,0
1atl,0,2805,0,0,0,159,707,0,149,0,788,0,0,0,47,201,0,46,0,853,0,0,0,52,217,0,41,0,45,0,0,0,2,11,0,2
1atr,0,1971,0,0,0,932,2094,428,0,0,561,0,0,0,270,586,114,0,0,661,0,0,0,304,729,149,0,0,12,0,0,0,6,18,4,0
1avn,0,841,0,0,0,547,0,0,0,0,220,0,0,0,131,0,0,0,0,199,0,0,0,114,0,0,0,0,3,0,0,0,2,0,0,0
1avp,0,5912,0,0,0,2136,1418,0,69,0,1495,0,0,0,534,354,0,18,0,1881,0,0,0,688,471,0,21,0,111,0,0,0,40,23,0,1
1awi,0,6453,0,0,0,1297,1412,0,0,0,1629,0,0,0,334,344,0,0,0,1666,0,0,0,334,365,0,0,0,63,0,0,0,12,13,0,0
1ax0,0,1220,0,0,0,143,921,0,0,0,304,0,0,0,36,232,0,0,0,406,0,0,0,47,302,0,0,0,0,0,0,0,0,0,0,0
1ax1,0,1491,0,0,0,0,1295,0,0,0,366,0,0,0,0,322,0,0,0,452,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0
1ax2,0,1610,0,0,0,72,1293,0,0,0,391,0,0,0,19,321,0,0,0,483,0,0,0,18,402,0,0,0,0,0,0,0,0,0,0,0
1axr,0,1611,0,0,0,708,933,0,0,0,529,0,0,0,218,303,0,0,0,539,0,0,0,223,298,0,0,0,12,0,0,0,4,8,0,0
1axs,0,5226,0,0,0,148,549,0,0,0,1215,0,0,0,35,128,0,0,0,1295,0,0,0,43,138,0,0,0,18,0,0,0,0,0,0,0
1axz,0,958,0,0,0,0,909,0,0,0,233,0,0,0,0,229,0,0,0,310,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0
1azl,0,2166,0,0,0,563,1452,171,0,0,596,0,0,0,143,383,46,0,0,779,0,0,0,199,486,61,0,0,41,0,0,0,12,26,3,0
1azm,0,894,0,0,0,955,773,0,506,0,255,0,0,0,268,205,0,149,0,234,0,0,0,251,194,0,128,0,0,0,0,0,0,0,0,0
1azx,0,2820,0,0,0,0,4582,0,755,0,971,0,0,0,0,1579,0,258,0,667,0,0,0,0,1089,0,182,0,14,0,0,0,0,30,0,5
1b05,0,3764,0,0,0,1274,1012,0,256,0,992,0,0,0,333,270,0,65,0,1168,0,0,0,401,304,0,73,0,32,0,0,0,12,9,0,3
1b0h,0,6308,0,0,0,1273,1007,0,0,0,1655,0,0,0,328,271,0,0,0,1912,0,0,0,392,310,0,0,0,62,0,0,0,11,9,0,0
1b11,0,4050,0,0,0,524,893,0,0,0,1204,0,0,0,149,254,0,0,0,1229,0,0,0,162,263,0,0,0,58,0,0,0,7,14,0,0
1b1h,0,5398,0,0,0,1267,1003,0,0,0,1436,0,0,0,329,268,0,0,0,1674,0,0,0,392,301,0,0,0,48,0,0,0,11,8,0,0
1b2h,0,4267,0,0,0,1517,1023,0,0,0,1117,0,0,0,410,264,0,0,0,1310,0,0,0,470,308,0,0,0,40,0,0,0,13,9,0,0
1b32,0,4283,0,0,0,1279,1021,0,261,0,1122,0,0,0,335,276,0,68,0,1323,0,0,0,403,313,0,74,0,38,0,0,0,11,9,0,3
1b38,0,2168,0,0,0,1133,2791,659,0,0,534,0,0,0,287,672,163,0,0,566,0,0,0,286,767,183,0,0,0,0,0,0,0,1,0,0
1b39,0,2158,0,0,0,1116,2789,656,0,0,539,0,0,0,282,682,161,0,0,566,0,0,0,285,762,184,0,0,0,0,0,0,0,0,0,0
1b3f,0,4517,0,0,0,1800,1011,0,0,0,1198,0,0,0,464,271,0,0,0,1396,0,0,0,545,306,0,0,0,41,0,0,0,18,9,0,0
1b3g,0,4516,0,0,0,1278,1007,0,0,0,1176,0,0,0,330,266,0,0,0,1389,0,0,0,393,309,0,0,0,41,0,0,0,12,9,0,0
1b3h,0,5228,0,0,0,1270,1009,0,0,0,1383,0,0,0,331,269,0,0,0,1594,0,0,0,394,310,0,0,0,48,0,0,0,11,8,0,0
1b3l,0,3431,0,0,0,1262,984,0,0,0,897,0,0,0,321,266,0,0,0,1057,0,0,0,381,298,0,0,0,30,0,0,0,11,8,0,0
1b40,0,5275,0,0,0,1280,1019,0,0,0,1394,0,0,0,332,271,0,0,0,1620,0,0,0,394,313,0,0,0,49,0,0,0,11,9,0,0
1b42,0,1062,0,0,0,890,0,0,0,0,269,0,0,0,216,0,0,0,0,327,0,0,0,269,0,0,0,0,14,0,0,0,11,0,0,0
1b46,0,4302,0,0,0,1284,1021,0,0,0,1125,0,0,0,328,272,0,0,0,1322,0,0,0,403,310,0,0,0,40,0,0,0,13,8,0,0
1b4d,0,2077,0,0,0,458,1867,0,0,0,667,0,0,0,145,584,0,0,0,703,0,0,0,148,611,0,0,0,13,0,0,0,0,13,0,0
1b4h,0,4025,0,0,0,1546,1015,0,0,0,1050,0,0,0,402,271,0,0,0,1242,0,0,0,471,309,0,0,0,35,0,0,0,15,9,0,0
1b4z,0,4049,0,0,0,1291,1533,0,0,0,1055,0,0,0,330,408,0,0,0,1248,0,0,0,401,461,0,0,0,35,0,0,0,12,15,0,0
1b51,0,3741,0,0,0,1255,1252,0,0,0,977,0,0,0,332,333,0,0,0,1159,0,0,0,393,385,0,0,0,32,0,0,0,11,12,0,0
1b52,0,3966,0,0,0,1249,1243,0,0,0,1041,0,0,0,326,332,0,0,0,1216,0,0,0,392,383,0,0,0,35,0,0,0,11,11,0,0
1b55,0,803,0,0,0,0,2542,574,0,0,234,0,0,0,0,710,160,0,0,226,0,0,0,0,688,152,0,0,0,0,0,0,0,0,0,0
1b56,0,3428,0,0,0,0,489,0,0,0,961,0,0,0,0,128,0,0,0,998,0,0,0,0,139,0,0,0,92,0,0,0,0,9,0,0
1b57,0,447,0,0,0,216,1285,204,0,0,130,0,0,0,71,378,59,0,0,150,0,0,0,77,440,66,0,0,6,0,0,0,3,14,2,0
1b58,0,5213,0,0,0,1255,1234,0,0,0,1382,0,0,0,318,334,0,0,0,1581,0,0,0,388,383,0,0,0,49,0,0,0,12,10,0,0
1b5h,0,3793,0,0,0,1539,1013,0,0,0,993,0,0,0,401,271,0,0,0,1173,0,0,0,469,310,0,0,0,32,0,0,0,14,9,0,0
1b5i,0,4019,0,0,0,1525,1264,0,0,0,1051,0,0,0,401,340,0,0,0,1247,0,0,0,469,381,0,0,0,35,0,0,0,14,12,0,0
1b5j,0,4282,0,0,0,1531,1277,0,0,0,1114,0,0,0,408,337,0,0,0,1312,0,0,0,471,388,0,0,0,38,0,0,0,14,12,0,0
1b6h,0,4288,0,0,0,1278,1022,0,0,0,1130,0,0,0,337,273,0,0,0,1320,0,0,0,401,308,0,0,0,38,0,0,0,11,9,0,0
1b6j,0,6360,0,0,0,1291,1491,0,0,0,1734,0,0,0,361,408,0,0,0,1901,0,0,0,380,448,0,0,0,5,0,0,0,3,1,0,0
1b6k,0,6731,0,0,0,958,1227,0,0,0,1860,0,0,0,272,343,0,0,0,1999,0,0,0,289,373,0,0,0,3,0,0,0,0,0,0,0
1b6l,0,5447,0,0,0,988,1187,0,0,0,1504,0,0,0,282,322,0,0,0,1628,0,0,0,295,355,0,0,0,1,0,0,0,1,0,0,0
1b6m,0,6181,0,0,0,793,1155,0,0,0,1709,0,0,0,220,329,0,0,0,1844,0,0,0,239,350,0,0,0,1,0,0,0,0,0,0,0
1b6p,0,6652,0,0,0,968,1245,0,0,0,1830,0,0,0,273,339,0,0,0,1979,0,0,0,293,377,0,0,0,2,0,0,0,1,0,0,0
1b7h,0,4525,0,0,0,1287,1018,0,0,0,1183,0,0,0,332,270,0,0,0,1401,0,0,0,393,302,0,0,0,40,0,0,0,12,9,0,0
1b8n,0,2484,0,0,0,1110,891,0,0,0,700,0,0,0,308,245,0,0,0,723,0,0,0,316,263,0,0,0,33,0,0,0,16,11,0,0
1b8o,0,2467,0,0,0,886,886,0,0,0,698,0,0,0,251,242,0,0,0,717,0,0,0,263,262,0,0,0,35,0,0,0,12,11,0,0
1b8y,0,3792,0,0,0,411,778,0,191,0,941,0,0,0,100,194,0,50,0,994,0,0,0,105,199,0,48,0,19,0,0,0,2,4,0,1
1b9j,0,4532,0,0,0,1269,1013,0,0,0,1180,0,0,0,331,269,0,0,0,1388,0,0,0,394,309,0,0,0,41,0,0,0,11,9,0,0
1bai,0,6800,0,0,0,1712,1619,0,0,0,2050,0,0,0,527,484,0,0,0,2080,0,0,0,537,493,0,0,0,7,0,0,0,4,3,0,0
1bap,0,1241,0,0,0,0,1204,0,0,0,367,0,0,0,0,352,0,0,0,387,0,0,0,0,379,0,0,0,20,0,0,0,0,20,0,0
1bbz,0,4097,0,0,0,824,1093,0,0,0,1034,0,0,0,219,280,0,0,0,1225,0,0,0,251,334,0,0,0,16,0,0,0,4,4,0,0
1bcd,0,275,0,816,0,270,511,0,253,0,74,0,217,0,72,144,0,72,0,69,0,205,0,66,125,0,65,0,1,0,3,0,2,2,0,1
1bcj,0,1066,0,0,0,152,764,0,0,0,313,0,0,0,47,216,0,0,0,306,0,0,0,44,231,0,0,0,0,0,0,0,0,2,0,0
1bcu,0,2278,0,0,0,496,0,0,0,0,621,0,0,0,137,0,0,0,0,757,0,0,0,162,0,0,0,0,58,0,0,0,14,0,0,0
1bdl,0,4386,0,0,0,683,580,0,0,0,1264,0,0,0,201,171,0,0,0,1271,0,0,0,206,167,0,0,0,13,0,0,0,1,3,0,0
1bdq,0,5824,0,0,0,762,840,0,0,0,1653,0,0,0,210,237,0,0,0,1728,0,0,0,225,252,0,0,0,2,0,0,0,1,0,0,0
1bdr,0,5892,0,0,0,759,845,0,0,0,1666,0,0,0,214,239,0,0,0,1761,0,0,0,221,247,0,0,0,3,0,0,0,1,0,0,0
1bgq,0,3508,239,0,0,0,1216,0,0,0,889,56,0,0,0,308,0,0,0,1084,66,0,0,0,367,0,0,0,18,2,0,0,0,7,0,0
1bhf,0,3201,0,0,0,408,1212,0,0,0,927,0,0,0,120,353,0,0,0,884,0,0,0,106,343,0,0,0,22,0,0,0,4,9,0,0
1bhx,0,3392,0,0,0,1172,624,0,332,0,895,0,0,0,320,162,0,86,0,1021,0,0,0,370,193,0,96,0,68,0,0,0,29,15,0,8
1bju,0,2264,100,0,0,731,148,0,0,0,638,31,0,0,208,42,0,0,0,767,33,0,0,250,55,0,0,0,79,4,0,0,22,5,0,0
1bjv,0,2818,0,0,0,745,247,0,0,0,789,0,0,0,209,74,0,0,0,950,0,0,0,251,89,0,0,0,98,0,0,0,20,8,0,0
1bkj,0,3384,0,0,0,724,1642,183,0,0,946,0,0,0,208,443,49,0,0,950,0,0,0,202,453,56,0,0,53,0,0,0,12,23,2,0
1bky,0,868,0,0,0,514,197,0,0,0,220,0,0,0,133,49,0,0,0,268,0,0,0,158,62,0,0,0,11,0,0,0,5,3,0,0
1bm7,0,3137,0,733,0,226,392,0,0,0,802,0,176,0,55,111,0,0,0,991,0,223,0,71,132,0,0,0,20,0,1,0,2,4,0,0
1bma,0,3792,0,654,0,605,472,0,0,0,1082,0,182,0,166,128,0,0,0,1181,0,207,0,192,150,0,0,0,87,0,16,0,16,11,0,0
1bmm,0,3991,0,0,0,1136,783,0,146,0,1001,0,0,0,293,200,0,36,0,1197,0,0,0,356,237,0,43,0,81,0,0,0,29,18,0,3
1bmn,0,4590,0,0,0,1116,818,0,147,0,1217,0,0,0,305,212,0,38,0,1350,0,0,0,345,238,0,42,0,88,0,0,0,27,16,0,3
1bn1,0,2124,0,0,0,467,985,0,728,0,553,0,0,0,127,258,0,206,0,492,0,0,0,114,251,0,178,0,12,0,0,0,2,4,0,3
1bn3,0,2415,0,0,0,464,1112,0,725,0,646,0,0,0,125,296,0,206,0,589,0,0,0,114,280,0,181,0,13,0,0,0,3,5,0,3
1bn4,0,2118,0,0,0,464,1093,0,726,0,548,0,0,0,127,283,0,206,0,495,0,0,0,114,275,0,180,0,12,0,0,0,2,5,0,3
1bnm,0,2629,0,0,0,674,1118,0,731,0,695,0,0,0,173,296,0,205,0,623,0,0,0,159,279,0,186,0,14,0,0,0,4,5,0,3
1bnn,0,2442,0,0,0,468,1138,0,727,0,647,0,0,0,126,297,0,205,0,577,0,0,0,115,280,0,179,0,13,0,0,0,2,5,0,3
1bnq,0,2223,0,0,0,667,1113,0,717,0,599,0,0,0,178,293,0,206,0,534,0,0,0,163,279,0,184,0,12,0,0,0,4,5,0,3
1bnt,0,2382,0,0,0,466,1297,0,721,0,635,0,0,0,126,333,0,205,0,574,0,0,0,115,317,0,184,0,13,0,0,0,3,7,0,3
1bnu,0,2121,0,0,0,458,1177,0,875,0,568,0,0,0,128,316,0,243,0,506,0,0,0,115,296,0,220,0,11,0,0,0,2,6,0,4
1bnv,0,2634,0,0,0,667,1126,0,729,0,700,0,0,0,183,303,0,208,0,624,0,0,0,161,281,0,187,0,17,0,0,0,4,5,0,3
1bnw,0,1688,0,0,0,468,964,0,873,0,451,0,0,0,129,258,0,241,0,401,0,0,0,117,245,0,215,0,9,0,0,0,3,4,0,4
1bp0,0,1901,0,0,0,437,1613,188,0,0,522,0,0,0,113,461,58,0,0,478,0,0,0,93,434,52,0,0,10,0,0,0,2,13,2,0
1bq3,0,974,0,0,0,0,3819,960,0,0,348,0,0,0,0,1368,341,0,0,279,0,0,0,0,1094,285,0,0,0,0,0,0,0,0,0,0
1bq4,0,2186,0,0,0,0,2147,0,0,0,790,0,0,0,0,769,0,0,0,606,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0
1br6,0,2775,0,0,0,1322,570,0,0,0,742,0,0,0,335,154,0,0,0,818,0,0,0,360,166,0,0,0,4,0,0,0,4,1,0,0
1br8,0,11098,0,0,0,2959,4154,0,0,0,2356,0,0,0,638,906,0,0,0,2639,0,0,0,707,1003,0,0,0,43,0,0,0,14,19,0,0
1bsk,0,2961,0,0,0,437,1512,240,0,0,872,0,0,0,134,431,68,0,0,828,0,0,0,127,423,64,0,0,51,0,0,0,7,25,4,0
1bt6,0,5883,0,0,0,1392,1722,0,0,0,1360,0,0,0,341,407,0,0,0,1549,0,0,0,370,459,0,0,0,219,0,0,0,50,61,0,0
1btn,0,506,0,0,0,0,1259,257,0,0,159,0,0,0,0,397,81,0,0,121,0,0,0,0,332,72,0,0,0,0,0,0,0,0,0,0
1bty,0,1352,0,0,0,419,0,0,0,0,372,0,0,0,116,0,0,0,0,455,0,0,0,135,0,0,0,0,43,0,0,0,10,0,0,0
1bux,0,1524,0,0,0,648,2001,353,89,0,490,0,0,0,213,647,108,31,0,409,0,0,0,176,529,93,23,0,0,0,0,0,0,0,0,0
1bv7,0,7942,0,0,0,1044,1067,0,282,0,2157,0,0,0,297,279,0,83,0,2303,0,0,0,305,296,0,84,0,7,0,0,0,4,0,0,2
1bv9,0,7842,0,0,0,1016,1042,0,275,0,2214,0,0,0,301,280,0,85,0,2340,0,0,0,312,300,0,90,0,8,0,0,0,4,0,0,2
