PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
1a1e,0,1081,0,0,0,102,455,65,0,0,347,0,0,0,29,173,28,0,0,307,0,0,0,25,149,24,0,0,19,0,0,0,2,9,1,0
1a28,0,2298,0,0,0,0,217,0,0,0,451,0,0,0,0,49,0,0,0,454,0,0,0,0,48,0,0,0,108,0,0,0,0,7,0,0
1a30,0,1131,0,0,0,228,615,0,0,0,319,0,0,0,63,175,0,0,0,369,0,0,0,67,192,0,0,0,0,0,0,0,0,0,0,0
1a3e,0,1829,0,0,0,259,485,0,0,0,501,0,0,0,70,137,0,0,0,471,0,0,0,59,127,0,0,0,25,0,0,0,4,5,0,0
1a42,0,936,0,0,0,270,454,0,302,0,221,0,0,0,78,125,0,90,0,191,0,0,0,60,112,0,68,0,5,0,0,0,1,2,0,2
1a4h,0,1837,0,0,0,178,593,0,0,0,471,0,0,0,44,159,0,0,0,580,0,0,0,53,190,0,0,0,28,0,0,0,2,8,0,0
1a4k,0,1616,0,0,0,220,382,0,0,0,503,0,0,0,69,118,0,0,0,444,0,0,0,62,92,0,0,0,0,0,0,0,0,1,0,0
1a4r,0,690,0,0,0,432,711,150,0,0,168,0,0,0,112,180,39,0,0,200,0,0,0,138,200,48,0,0,13,0,0,0,8,12,3,0
1a4w,0,1973,0,0,0,570,249,0,97,0,497,0,0,0,156,65,0,23,0,542,0,0,0,176,74,0,27,0,42,0,0,0,14,8,0,4
1a50,0,1221,0,114,0,114,440,107,0,0,265,0,28,0,23,118,32,0,0,338,0,28,0,31,130,30,0,0,0,0,0,0,0,0,0,0
1a52,0,1907,0,0,0,0,204,0,0,0,378,0,0,0,0,47,0,0,0,393,0,0,0,0,50,0,0,0,66,0,0,0,0,7,0,0
1a5h,0,1728,0,0,0,383,73,0,0,0,469,0,0,0,97,17,0,0,0,528,0,0,0,107,19,0,0,0,50,0,0,0,7,2,0,0
1a69,0,917,0,0,0,374,468,0,0,0,310,0,0,0,116,163,0,0,0,271,0,0,0,104,136,0,0,0,38,0,0,0,15,18,0,0
1a8i,0,712,0,0,0,187,651,0,0,0,244,0,0,0,63,209,0,0,0,257,0,0,0,61,222,0,0,0,2,0,0,0,0,2,0,0
1a8t,0,1656,0,0,0,480,125,0,0,0,540,0,0,0,155,41,0,0,0,486,0,0,0,122,43,0,0,0,20,0,0,0,6,1,0,0
1a94,0,2703,0,0,0,644,656,0,0,0,790,0,0,0,187,184,0,0,0,879,0,0,0,199,200,0,0,0,0,0,0,0,1,0,0,0
1a99,0,511,0,0,0,243,0,0,0,0,108,0,0,0,53,0,0,0,0,152,0,0,0,69,0,0,0,0,2,0,0,0,1,0,0,0
1a9m,0,2171,0,0,0,512,495,0,0,0,663,0,0,0,160,142,0,0,0,668,0,0,0,146,136,0,0,0,0,0,0,0,0,1,0,0
1a9q,0,527,0,0,0,423,98,0,0,0,125,0,0,0,101,21,0,0,0,153,0,0,0,116,32,0,0,0,9,0,0,0,7,2,0,0
1aaq,0,2101,0,0,0,382,514,0,0,0,565,0,0,0,104,137,0,0,0,685,0,0,0,117,156,0,0,0,0,0,0,0,0,1,0,0
1abf,0,654,0,0,0,0,542,0,0,0,173,0,0,0,0,144,0,0,0,185,0,0,0,0,160,0,0,0,21,0,0,0,0,17,0,0
1add,0,1177,0,0,0,442,431,0,0,0,311,0,0,0,124,104,0,0,0,318,0,0,0,114,110,0,0,0,31,0,0,0,9,12,0,0
1adl,0,1686,0,0,0,0,192,0,0,0,454,0,0,0,0,48,0,0,0,500,0,0,0,0,53,0,0,0,40,0,0,0,0,5,0,0
1ado,0,201,0,0,0,0,504,93,0,0,81,0,0,0,0,168,31,0,0,67,0,0,0,0,158,30,0,0,0,0,0,0,0,0,0,0
1af2,0,1082,0,0,0,247,701,0,0,0,260,0,0,0,68,184,0,0,0,288,0,0,0,62,182,0,0,0,22,0,0,0,4,19,0,0
1afk,0,517,0,0,0,296,645,155,0,0,194,0,0,0,108,220,54,0,0,178,0,0,0,109,174,38,0,0,14,0,0,0,12,2,0,0
1afl,0,535,0,0,0,297,683,165,0,0,192,0,0,0,110,232,58,0,0,179,0,0,0,109,191,42,0,0,14,0,0,0,13,4,0,0
1ag9,0,1457,0,0,0,418,841,84,0,0,330,0,0,0,100,227,25,0,0,463,0,0,0,129,278,30,0,0,16,0,0,0,5,16,1,0
1agm,0,1877,0,0,0,106,1180,0,0,0,420,0,0,0,18,267,0,0,0,468,0,0,0,23,311,0,0,0,2,0,0,0,0,2,0,0
1ahx,0,888,0,0,0,0,203,0,0,0,227,0,0,0,0,46,0,0,0,217,0,0,0,0,45,0,0,0,3,0,0,0,0,2,0,0
1ahy,0,413,0,0,0,0,403,0,0,0,97,0,0,0,0,108,0,0,0,92,0,0,0,0,91,0,0,0,3,0,0,0,0,2,0,0
1ai4,0,815,0,0,0,0,394,0,0,0,183,0,0,0,0,106,0,0,0,202,0,0,0,0,110,0,0,0,8,0,0,0,0,5,0,0
1ai5,0,812,0,0,0,114,395,0,0,0,175,0,0,0,25,97,0,0,0,212,0,0,0,32,116,0,0,0,8,0,0,0,1,5,0,0
1ai6,0,900,0,0,0,0,306,0,0,0,215,0,0,0,0,86,0,0,0,228,0,0,0,0,86,0,0,0,8,0,0,0,0,3,0,0
1ai7,0,702,0,0,0,0,125,0,0,0,167,0,0,0,0,26,0,0,0,175,0,0,0,0,29,0,0,0,6,0,0,0,0,1,0,0
1aid,0,1555,85,74,0,52,67,0,129,0,371,23,18,0,10,15,0,33,0,454,22,20,0,17,18,0,45,0,0,0,0,0,0,0,0,0
1aj6,0,1360,0,0,0,118,571,0,0,0,434,0,0,0,39,168,0,0,0,402,0,0,0,38,168,0,0,0,9,0,0,0,2,5,0,0
1aj7,0,1112,0,0,0,128,664,98,0,0,274,0,0,0,33,172,25,0,0,226,0,0,0,26,149,26,0,0,1,0,0,0,0,2,0,0
1ajn,0,798,0,0,0,112,401,0,0,0,174,0,0,0,25,102,0,0,0,209,0,0,0,28,117,0,0,0,8,0,0,0,1,5,0,0
1ajp,0,821,0,0,0,0,388,0,0,0,186,0,0,0,0,104,0,0,0,218,0,0,0,0,109,0,0,0,8,0,0,0,0,5,0,0
1ajq,0,655,0,0,0,0,185,0,119,0,161,0,0,0,0,58,0,29,0,170,0,0,0,0,53,0,28,0,6,0,0,0,0,2,0,1
1ajv,0,2677,0,0,0,177,548,0,86,0,767,0,0,0,46,151,0,21,0,871,0,0,0,55,169,0,25,0,0,0,0,0,0,0,0,0
1ajx,0,2655,0,0,0,167,438,0,0,0,754,0,0,0,40,118,0,0,0,886,0,0,0,51,140,0,0,0,0,0,0,0,0,0,0,0
1akq,0,1101,0,0,0,323,746,77,0,0,301,0,0,0,91,218,26,0,0,362,0,0,0,108,249,29,0,0,15,0,0,0,4,18,2,0
1akr,0,1045,0,0,0,304,730,76,0,0,270,0,0,0,81,214,26,0,0,352,0,0,0,104,253,29,0,0,15,0,0,0,4,18,2,0
1akt,0,1093,0,0,0,316,746,77,0,0,289,0,0,0,86,216,26,0,0,375,0,0,0,110,261,29,0,0,15,0,0,0,4,18,2,0
1aku,0,1115,0,0,0,328,737,78,0,0,297,0,0,0,94,220,25,0,0,363,0,0,0,108,249,29,0,0,15,0,0,0,4,18,2,0
1akv,0,1151,0,0,0,342,764,81,0,0,312,0,0,0,93,226,26,0,0,384,0,0,0,113,260,30,0,0,16,0,0,0,5,18,2,0
1akw,0,1082,0,0,0,312,730,76,0,0,267,0,0,0,80,209,26,0,0,350,0,0,0,102,252,29,0,0,15,0,0,0,4,18,2,0
1al7,0,1200,0,0,0,272,178,0,89,0,302,0,0,0,80,56,0,19,0,314,0,0,0,78,52,0,21,0,17,0,0,0,3,3,0,2
1al8,0,1055,0,0,0,80,234,0,0,0,227,0,0,0,23,66,0,0,0,223,0,0,0,24,72,0,0,0,26,0,0,0,0,2,0,0
1alw,0,763,0,0,0,0,121,0,44,0,198,0,0,0,0,35,0,14,0,138,0,0,0,0,20,0,7,0,0,0,0,0,0,0,0,0
1amk,0,206,0,0,0,0,568,89,0,0,60,0,0,0,0,177,27,0,0,63,0,0,0,0,188,30,0,0,2,0,0,0,0,2,0,0
1amw,0,810,0,0,0,461,671,135,0,0,210,0,0,0,121,172,36,0,0,246,0,0,0,149,205,42,0,0,10,0,0,0,5,7,1,0
1anf,0,1177,0,0,0,0,1066,0,0,0,282,0,0,0,0,253,0,0,0,273,0,0,0,0,245,0,0,0,16,0,0,0,0,13,0,0
1ao0,0,839,0,0,0,428,687,116,0,0,288,0,0,0,145,205,28,0,0,261,0,0,0,127,217,39,0,0,7,0,0,0,5,1,0,0
1apb,0,646,0,0,0,0,525,0,0,0,179,0,0,0,0,151,0,0,0,186,0,0,0,0,160,0,0,0,21,0,0,0,0,17,0,0
1apv,0,1697,0,163,0,281,441,0,0,0,390,0,38,0,56,97,0,0,0,684,0,59,0,110,160,0,0,0,0,0,0,0,0,0,0,0
1apw,0,1689,0,162,0,277,342,0,0,0,385,0,39,0,57,76,0,0,0,687,0,59,0,112,129,0,0,0,0,0,0,0,0,0,0,0
1aqc,0,2835,0,0,0,611,807,0,0,0,719,0,0,0,151,226,0,0,0,692,0,0,0,143,208,0,0,0,0,0,0,0,0,0,0,0
1aqi,0,983,0,0,0,516,302,0,70,0,212,0,0,0,93,74,0,14,0,273,0,0,0,124,86,0,21,0,7,0,0,0,3,3,0,1
1aqj,0,1100,0,0,0,618,303,0,0,0,231,0,0,0,115,71,0,0,0,295,0,0,0,145,84,0,0,0,8,0,0,0,4,3,0,0
1at5,0,1092,0,0,0,140,699,0,0,0,303,0,0,0,40,199,0,0,0,239,0,0,0,31,171,0,0,0,5,0,0,0,1,5,0,0
1at6,0,1130,0,0,0,154,750,0,0,0,343,0,0,0,47,222,0,0,0,268,0,0,0,34,193,0,0,0,6,0,0,0,1,5,0,0
1atl,0,1242,0,0,0,67,330,0,55,0,381,0,0,0,18,99,0,17,0,378,0,0,0,21,103,0,16,0,14,0,0,0,0,3,0,0
1atr,0,839,0,0,0,412,887,184,0,0,277,0,0,0,136,270,60,0,0,302,0,0,0,141,355,76,0,0,1,0,0,0,2,3,1,0
1avn,0,322,0,0,0,197,0,0,0,0,92,0,0,0,62,0,0,0,0,72,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
1avp,0,2466,0,0,0,848,594,0,26,0,641,0,0,0,214,164,0,6,0,840,0,0,0,295,212,0,8,0,55,0,0,0,19,15,0,1
1awi,0,2549,0,0,0,503,538,0,0,0,547,0,0,0,104,104,0,0,0,564,0,0,0,101,114,0,0,0,33,0,0,0,8,8,0,0
1ax0,0,594,0,0,0,66,455,0,0,0,145,0,0,0,16,110,0,0,0,179,0,0,0,15,134,0,0,0,0,0,0,0,0,0,0,0
1ax1,0,650,0,0,0,0,595,0,0,0,154,0,0,0,0,144,0,0,0,188,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0
1ax2,0,687,0,0,0,32,589,0,0,0,165,0,0,0,5,140,0,0,0,198,0,0,0,6,154,0,0,0,0,0,0,0,0,0,0,0
1axr,0,624,0,0,0,275,387,0,0,0,228,0,0,0,98,126,0,0,0,209,0,0,0,96,127,0,0,0,3,0,0,0,0,3,0,0
1axs,0,2233,0,0,0,56,185,0,0,0,501,0,0,0,15,48,0,0,0,581,0,0,0,16,49,0,0,0,0,0,0,0,0,0,0,0
1axz,0,457,0,0,0,0,444,0,0,0,116,0,0,0,0,113,0,0,0,147,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0
1azl,0,1079,0,0,0,314,736,76,0,0,272,0,0,0,81,213,26,0,0,352,0,0,0,104,254,29,0,0,15,0,0,0,4,18,2,0
1azm,0,387,0,0,0,417,325,0,220,0,105,0,0,0,107,106,0,71,0,82,0,0,0,84,89,0,52,0,0,0,0,0,0,0,0,0
1azx,0,1026,0,0,0,0,1865,0,322,0,459,0,0,0,0,717,0,115,0,191,0,0,0,0,400,0,70,0,1,0,0,0,0,7,0,1
1b05,0,1502,0,0,0,499,408,0,108,0,404,0,0,0,130,101,0,29,0,450,0,0,0,160,114,0,31,0,29,0,0,0,10,8,0,1
1b0h,0,2572,0,0,0,496,410,0,0,0,678,0,0,0,126,98,0,0,0,787,0,0,0,157,114,0,0,0,37,0,0,0,10,8,0,0
1b11,0,1596,0,0,0,207,338,0,0,0,468,0,0,0,58,97,0,0,0,506,0,0,0,59,104,0,0,0,26,0,0,0,3,6,0,0
1b1h,0,2213,0,0,0,491,403,0,0,0,602,0,0,0,130,100,0,0,0,670,0,0,0,153,113,0,0,0,30,0,0,0,10,8,0,0
1b2h,0,1717,0,0,0,612,403,0,0,0,460,0,0,0,160,99,0,0,0,518,0,0,0,192,113,0,0,0,30,0,0,0,10,8,0,0
1b32,0,1735,0,0,0,498,411,0,103,0,463,0,0,0,125,99,0,27,0,522,0,0,0,157,114,0,35,0,30,0,0,0,10,8,0,1
1b38,0,908,0,0,0,524,1104,259,0,0,250,0,0,0,142,291,70,0,0,272,0,0,0,147,358,87,0,0,0,0,0,0,0,0,0,0
1b39,0,892,0,0,0,514,1117,268,0,0,244,0,0,0,135,303,72,0,0,271,0,0,0,146,359,90,0,0,0,0,0,0,0,0,0,0
1b3f,0,1837,0,0,0,705,409,0,0,0,486,0,0,0,184,100,0,0,0,558,0,0,0,232,114,0,0,0,31,0,0,0,11,8,0,0
1b3g,0,1798,0,0,0,495,404,0,0,0,488,0,0,0,129,99,0,0,0,549,0,0,0,156,116,0,0,0,31,0,0,0,10,8,0,0
1b3h,0,2118,0,0,0,494,406,0,0,0,574,0,0,0,130,101,0,0,0,655,0,0,0,156,115,0,0,0,31,0,0,0,10,8,0,0
1b3l,0,1391,0,0,0,485,403,0,0,0,367,0,0,0,127,96,0,0,0,412,0,0,0,151,111,0,0,0,28,0,0,0,10,8,0,0
1b40,0,2146,0,0,0,500,408,0,0,0,568,0,0,0,131,100,0,0,0,657,0,0,0,161,117,0,0,0,30,0,0,0,10,8,0,0
1b42,0,483,0,0,0,405,0,0,0,0,130,0,0,0,108,0,0,0,0,136,0,0,0,125,0,0,0,0,1,0,0,0,1,0,0,0
1b46,0,1720,0,0,0,505,410,0,0,0,456,0,0,0,128,101,0,0,0,521,0,0,0,160,113,0,0,0,31,0,0,0,10,8,0,0
1b4d,0,825,0,0,0,190,769,0,0,0,279,0,0,0,64,251,0,0,0,294,0,0,0,63,263,0,0,0,2,0,0,0,0,2,0,0
1b4h,0,1615,0,0,0,600,411,0,0,0,431,0,0,0,152,102,0,0,0,483,0,0,0,196,116,0,0,0,30,0,0,0,11,8,0,0
1b4z,0,1629,0,0,0,497,628,0,0,0,434,0,0,0,130,159,0,0,0,489,0,0,0,160,181,0,0,0,30,0,0,0,10,9,0,0
1b51,0,1498,0,0,0,492,511,0,0,0,403,0,0,0,129,126,0,0,0,452,0,0,0,159,141,0,0,0,29,0,0,0,10,9,0,0
1b52,0,1583,0,0,0,490,506,0,0,0,427,0,0,0,125,126,0,0,0,482,0,0,0,157,144,0,0,0,30,0,0,0,10,9,0,0
1b55,0,430,0,0,0,0,1145,251,0,0,144,0,0,0,0,387,87,0,0,122,0,0,0,0,345,75,0,0,0,0,0,0,0,0,0,0
1b56,0,1413,0,0,0,0,188,0,0,0,374,0,0,0,0,48,0,0,0,366,0,0,0,0,47,0,0,0,47,0,0,0,0,6,0,0
1b57,0,214,0,0,0,103,605,102,0,0,74,0,0,0,37,209,35,0,0,76,0,0,0,41,217,37,0,0,3,0,0,0,1,6,1,0
1b58,0,2080,0,0,0,487,504,0,0,0,554,0,0,0,127,128,0,0,0,640,0,0,0,154,141,0,0,0,32,0,0,0,10,9,0,0
1b5h,0,1516,0,0,0,603,410,0,0,0,403,0,0,0,157,102,0,0,0,457,0,0,0,190,113,0,0,0,29,0,0,0,11,8,0,0
1b5i,0,1608,0,0,0,614,507,0,0,0,431,0,0,0,159,126,0,0,0,489,0,0,0,193,147,0,0,0,30,0,0,0,10,9,0,0
1b5j,0,1732,0,0,0,604,513,0,0,0,460,0,0,0,155,127,0,0,0,525,0,0,0,198,150,0,0,0,31,0,0,0,10,9,0,0
1b6h,0,1726,0,0,0,501,413,0,0,0,461,0,0,0,129,103,0,0,0,515,0,0,0,155,115,0,0,0,30,0,0,0,10,8,0,0
1b6j,0,2557,0,0,0,528,613,0,0,0,722,0,0,0,152,167,0,0,0,837,0,0,0,159,178,0,0,0,0,0,0,0,0,0,0,0
1b6k,0,2679,0,0,0,397,500,0,0,0,756,0,0,0,110,134,0,0,0,857,0,0,0,120,146,0,0,0,0,0,0,0,0,0,0,0
1b6l,0,2220,0,0,0,400,467,0,0,0,614,0,0,0,116,134,0,0,0,737,0,0,0,129,142,0,0,0,0,0,0,0,0,0,0,0
1b6m,0,2499,0,0,0,329,468,0,0,0,707,0,0,0,93,130,0,0,0,804,0,0,0,105,141,0,0,0,0,0,0,0,0,0,0,0
1b6p,0,2662,0,0,0,403,502,0,0,0,760,0,0,0,112,137,0,0,0,854,0,0,0,124,144,0,0,0,0,0,0,0,0,0,0,0
1b7h,0,1848,0,0,0,488,412,0,0,0,497,0,0,0,129,101,0,0,0,558,0,0,0,161,116,0,0,0,30,0,0,0,10,8,0,0
1b8n,0,1143,0,0,0,517,399,0,0,0,323,0,0,0,136,118,0,0,0,342,0,0,0,148,117,0,0,0,13,0,0,0,7,7,0,0
1b8o,0,1140,0,0,0,420,406,0,0,0,324,0,0,0,117,118,0,0,0,339,0,0,0,118,120,0,0,0,13,0,0,0,6,6,0,0
1b8y,0,1827,0,0,0,186,339,0,81,0,460,0,0,0,45,89,0,19,0,435,0,0,0,44,81,0,23,0,15,0,0,0,1,2,0,0
1b9j,0,1812,0,0,0,492,404,0,0,0,483,0,0,0,127,98,0,0,0,547,0,0,0,159,111,0,0,0,31,0,0,0,10,8,0,0
1bai,0,2702,0,0,0,643,674,0,0,0,803,0,0,0,192,195,0,0,0,845,0,0,0,194,209,0,0,0,0,0,0,0,0,0,0,0
1bap,0,531,0,0,0,0,530,0,0,0,144,0,0,0,0,144,0,0,0,154,0,0,0,0,159,0,0,0,17,0,0,0,0,17,0,0
1bbz,0,1850,0,0,0,376,488,0,0,0,432,0,0,0,95,119,0,0,0,510,0,0,0,105,126,0,0,0,1,0,0,0,0,0,0,0
1bcd,0,112,0,330,0,121,212,0,110,0,35,0,106,0,35,58,0,32,0,35,0,95,0,29,51,0,28,0,1,0,3,0,0,2,0,1
1bcj,0,476,0,0,0,64,357,0,0,0,142,0,0,0,17,103,0,0,0,148,0,0,0,16,116,0,0,0,0,0,0,0,0,0,0,0
1bcu,0,953,0,0,0,225,0,0,0,0,285,0,0,0,64,0,0,0,0,334,0,0,0,72,0,0,0,0,34,0,0,0,6,0,0,0
1bdl,0,1716,0,0,0,285,232,0,0,0,474,0,0,0,78,70,0,0,0,547,0,0,0,86,75,0,0,0,5,0,0,0,0,0,0,0
1bdq,0,2381,0,0,0,322,355,0,0,0,647,0,0,0,86,93,0,0,0,753,0,0,0,90,112,0,0,0,0,0,0,0,0,0,0,0
1bdr,0,2369,0,0,0,318,350,0,0,0,670,0,0,0,90,93,0,0,0,788,0,0,0,94,109,0,0,0,0,0,0,0,0,0,0,0
1bgq,0,1412,103,0,0,0,511,0,0,0,383,21,0,0,0,133,0,0,0,474,27,0,0,0,159,0,0,0,18,1,0,0,0,6,0,0
1bhf,0,1329,0,0,0,157,513,0,0,0,432,0,0,0,49,158,0,0,0,388,0,0,0,40,149,0,0,0,10,0,0,0,3,4,0,0
1bhx,0,1463,0,0,0,517,249,0,133,0,350,0,0,0,137,60,0,36,0,433,0,0,0,153,69,0,34,0,27,0,0,0,13,7,0,2
1bju,0,963,47,0,0,331,64,0,0,0,284,13,0,0,93,18,0,0,0,344,17,0,0,114,21,0,0,0,34,1,0,0,12,3,0,0
1bjv,0,1182,0,0,0,335,106,0,0,0,341,0,0,0,93,29,0,0,0,417,0,0,0,116,38,0,0,0,38,0,0,0,13,3,0,0
1bkj,0,1362,0,0,0,293,675,88,0,0,446,0,0,0,96,233,28,0,0,416,0,0,0,83,206,26,0,0,16,0,0,0,4,12,1,0
1bky,0,387,0,0,0,234,100,0,0,0,106,0,0,0,61,29,0,0,0,112,0,0,0,71,32,0,0,0,1,0,0,0,0,1,0,0
1bm7,0,1289,0,294,0,93,162,0,0,0,334,0,73,0,26,37,0,0,0,418,0,99,0,30,54,0,0,0,9,0,0,0,0,4,0,0
1bma,0,1633,0,281,0,239,187,0,0,0,438,0,80,0,69,52,0,0,0,484,0,95,0,66,53,0,0,0,46,0,12,0,9,7,0,0
1bmm,0,1676,0,0,0,503,286,0,46,0,391,0,0,0,122,64,0,9,0,483,0,0,0,156,87,0,12,0,31,0,0,0,12,10,0,1
1bmn,0,1928,0,0,0,481,316,0,50,0,485,0,0,0,130,79,0,15,0,531,0,0,0,148,92,0,13,0,40,0,0,0,10,8,0,0
1bn1,0,843,0,0,0,190,393,0,292,0,186,0,0,0,52,112,0,81,0,164,0,0,0,43,102,0,68,0,5,0,0,0,0,1,0,0
1bn3,0,937,0,0,0,188,442,0,296,0,200,0,0,0,50,121,0,84,0,184,0,0,0,44,113,0,68,0,5,0,0,0,0,2,0,0
1bn4,0,853,0,0,0,191,440,0,296,0,188,0,0,0,52,124,0,82,0,165,0,0,0,42,110,0,67,0,5,0,0,0,0,2,0,0
1bnm,0,1004,0,0,0,264,445,0,299,0,234,0,0,0,75,123,0,88,0,196,0,0,0,60,110,0,69,0,3,0,0,0,0,2,0,1
1bnn,0,935,0,0,0,189,449,0,296,0,205,0,0,0,50,124,0,83,0,179,0,0,0,44,112,0,69,0,4,0,0,0,0,2,0,0
1bnq,0,887,0,0,0,265,454,0,294,0,210,0,0,0,76,123,0,89,0,169,0,0,0,58,111,0,69,0,4,0,0,0,1,2,0,2
1bnt,0,907,0,0,0,189,517,0,298,0,203,0,0,0,49,142,0,88,0,173,0,0,0,43,129,0,67,0,4,0,0,0,0,2,0,0
1bnu,0,840,0,0,0,192,480,0,365,0,197,0,0,0,57,140,0,109,0,159,0,0,0,40,117,0,81,0,4,0,0,0,0,1,0,1
1bnv,0,1016,0,0,0,267,452,0,298,0,249,0,0,0,75,125,0,85,0,196,0,0,0,58,111,0,71,0,3,0,0,0,0,2,0,0
1bnw,0,671,0,0,0,190,378,0,344,0,151,0,0,0,53,112,0,94,0,130,0,0,0,44,95,0,77,0,3,0,0,0,1,0,0,1
1bp0,0,714,0,0,0,161,630,75,0,0,247,0,0,0,56,220,27,0,0,200,0,0,0,47,182,21,0,0,9,0,0,0,2,8,1,0
1bq3,0,306,0,0,0,0,1391,348,0,0,144,0,0,0,0,566,144,0,0,95,0,0,0,0,417,108,0,0,0,0,0,0,0,0,0,0
1bq4,0,746,0,0,0,0,764,0,0,0,346,0,0,0,0,348,0,0,0,211,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0
1br6,0,1193,0,0,0,594,226,0,0,0,339,0,0,0,159,69,0,0,0,354,0,0,0,160,64,0,0,0,0,0,0,0,0,0,0,0
1br8,0,4728,0,0,0,1286,1848,0,0,0,981,0,0,0,247,403,0,0,0,1124,0,0,0,278,434,0,0,0,20,0,0,0,8,8,0,0
1bsk,0,1234,0,0,0,174,632,100,0,0,395,0,0,0,50,177,26,0,0,343,0,0,0,47,165,27,0,0,32,0,0,0,4,18,3,0
1bt6,0,2304,0,0,0,517,674,0,0,0,515,0,0,0,117,149,0,0,0,622,0,0,0,145,175,0,0,0,101,0,0,0,26,28,0,0
1btn,0,225,0,0,0,0,586,126,0,0,79,0,0,0,0,194,40,0,0,67,0,0,0,0,139,29,0,0,0,0,0,0,0,0,0,0
1bty,0,610,0,0,0,208,0,0,0,0,182,0,0,0,55,0,0,0,0,220,0,0,0,66,0,0,0,0,18,0,0,0,5,0,0,0
1bux,0,657,0,0,0,301,766,133,30,0,232,0,0,0,93,273,46,11,0,150,0,0,0,75,160,31,4,0,0,0,0,0,0,0,0,0
1bv7,0,3195,0,0,0,439,429,0,112,0,847,0,0,0,106,111,0,34,0,1028,0,0,0,114,130,0,28,0,0,0,0,0,0,0,0,0
1bv9,0,3151,0,0,0,430,426,0,105,0,898,0,0,0,111,123,0,33,0,1061,0,0,0,121,131,0,29,0,1,0,0,0,0,0,0,0
1bwa,0,3115,0,0,0,422,413,0,104,0,905,0,0,0,113,120,0,34,0,1059,0,0,0,118,129,0,28,0,1,0,0,0,0,0,0,0
1bwb,0,3415,0,0,0,530,416,0,0,0,962,0,0,0,142,112,0,0,0,1160,0,0,0,151,132,0,0,0,5,0,0,0,0,0,0,0
1bwn,0,420,0,0,0,0,1117,240,0,0,144,0,0,0,0,381,84,0,0,120,0,0,0,0,335,75,0,0,0,0,0,0,0,0,0,0
1bxo,0,2157,0,0,0,268,622,77,0,0,500,0,0,0,60,139,20,0,0,840,0,0,0,116,236,32,0,0,0,0,0,0,0,0,0,0
1bxq,0,2115,0,0,0,276,655,77,0,0,479,0,0,0,64,143,21,0,0,815,0,0,0,120,243,34,0,0,0,0,0,0,0,0,0,0
